Name,Membership,Category,Description,Address,City,Province,telp1,telp2,telp3
ESTEEM SUPPLIES,"
                                    PREMIUM GOLD
                                ",Perlengkapan Hotel,"
ESTEEM SUPPLIES melayani aneka kebutuhan untuk Hotel, Rumah Sakit, kebutuhan Spa dan Media Promosi anda. PRODUK - PRODUK KAMI ADALAH SBB : A. KEBUTUHAN HOTEL 1. DENTAL KIT - JET * SUPER * JORDAN * CRYSTAL* SUMI 2. SLIPPER / SANDAL HOTEL : TOWEL/ HANDUK * WAFFEL * SPONS * SPONS EMBOSS 3. SHOWER CAP PLASTIC, SHOWER CAP SPUNBOND & SHOWER CAP ULET 4. LAUNDRY BAG / SANITARY BAG UNTUK HOTEL - PLASTIK * SPUNBOND 5. KOREK API BATANG & KOREK API CERUTU / CIGAR MATCHES 6. RAZOR + SHAVING CREAM 7. PAYUNG HOTEL 8. HANDUK & KESET HOTEL 9. EMERY BOARD / KIKIR KUKU 10. LOOFAH ( sponge mandi untuk hotel) 11. VANITY KIT ( cotton bud) B. KEBUTUHAN SPA 1. DISPOSABLE UNDERWEAR / PANTYS / CELANA LULUR 2. KEMBEN / KAMISOL 3. SEPREI 4. KIMONO / BATH ROPE C. PROMOSI 1. TAS BAHAN SPUNBOND 2. TAS RANSEL 3. TAS UNTUK PAKET RUMAH SAKIT 4. TAS PROMOSID. BAHAN BAKU KAIN 1. KAN WAFFLE / WAFEL/ WAVEL 2. BAHAN SPUNBOND / PURING / PUR 3. KAIN HANDUK UNTUK BAHAN SANDAL 4. SPONS - BUSA ANGIN Dengan standart kualitas yang kami miliki, kami berusaha memberikan pelayanan yang terbaik yang mendukung sarana promosi perusahaan anda. Untuk informasi lebih lanjut, silakan menghubungi kami di no telp 081 2163 8008  atau email jryenny_ yunita@ yahoo.com /  Line: yenny.jry ","
              Jl. Rungkut Asri Timur VI No. 30 ( RK IV B13 )            ",Surabaya,Jawa Timur,+62 812-1638-008,None,None
,"
",Perlengkapan Hotel,"
","
",,Jawa Timur,None,None,None
UD. SIDO MUMBUL,"
                                    PREMIUM GOLD
                                ",Perlengkapan Hotel,"
              UD. SIDO MUMBULPerusahaan kami bergerak di bidang distribusi barang pecah belah / bolo pecah, plastik rumah tangga, peralatan / alat dapur ( kitchen wares) dan kebersihan ( cleaning equipments) , perlengkapan rumah tangga ( house wares / home appliances) dan kebutuhan industri ( industrial wares) lebih dari 30 tahun di Pasar Turi, Surabaya. Kami menjual barang-barang produksi lokal dan impor seperti barang-barang aluminium, kaca, plastik, stainless steel, perkakas, dll. dengan harga dan kuantiti partai ( grosir) untuk dijual kembali ( reseller price).Beberapa merek barang yang kami jual adalah Hock, Lion Star, Maspion, Global Eagle, Green Leaf, Dian Sari, Owl Plast, Technoplast, Bull Star dan masih banyak lagi. Untuk informasi lebih lengkap bisa dilihat pada halaman Katalog Produk kami atau bisa langsung datang ke kantor kami pada hari Senin - Sabtu pada pukul 10: 00 - 17: 00 WIB di jalan Dupak 63, kompleks pertokoan Mutiara Dupak C-22, Surabaya.  Dengan dukungan supplier lokal dan nasional, kami siap untuk memenuhi kebutuhan usaha anda. Kontak kami segera untuk berbisnis dengan kami.Kami juga melayani kebutuhan hotel, rumah sakit, cafe, restoran & katering.Untuk pemesanan produk dapat dilakukan via telepon, short message service ( SMS) , Yahoo! Messenger, Blackberry Messenger ( BBM) dengan sistem pembayaran cash ( transfer bank / kontan) . Pembayaran dapat dilakukan setelah mendapat konfirmasi dari kami atas ketersediaan jumlah produk yang dibutuhkan. Apabila anda serius, dimohon untuk tidak mengirimkan e-mail kepada kami tanpa melakukan konfirmasi terlebih dahulu.  Tersedia kualitas produk biasa, menarik, murah, kuat dan berkualitas tergantung merk dan kebutuhan. Untuk area surabaya kami dapat mengirim, untuk konsumen luar kota dan luar pulau dapat dikirim lewat ekspedisi yang telah disepakati bersama. JAKARTA - BANDUNG - YOGYAKARTA - MAGELANG - SOLO - DENPASAR - SEMARANG - MALANG - SURABAYA - BANYUWANGI - PASURUAN - PROBOLINGGO - JEMBER - PRABUMULIH - MEDAN - JAMBI - PEKANBARU - MAKASSAR - BALIKPAPAN - PONTIANAK - BANJARMASIN - BATAM - PALEMBANG - LAMPUNG - SAMARINDA - PADANG - MATARAM - KALABAHI - MANADO - JAMBI - ACEH - PANGKALAN BUN - KUALA PEMBUANG - BATU LICIN - SAUMLAKI - TUAL - GORONTALO - TANJUNG SELOR - TOLI TOLI - AMBON - BATAM - PANGKALPINANG - WAINGAPU - WAIKABUBAK - KUPANG - ATAMBUA - DILI - PALU - SAMPANG - BANGKALAN - SUMENEP - JAYAPURA - SORONG - BIAK - MANOKWARI - MERAUKE - BAU BAU - TERNATE - TOBELO - KENDARI UD. SIDO MUMBUL - Jln. Dupak 63 / Pertokoan Mutiara Dupak C-22, (031) 5469330 / 081938685700, Surabaya. PIN BBM = 7C5F4B40 / 5B69FFC6 / 228B81D4 WA = +6282143438684 LINE = herry.sutanto E-mail = ud_sido_mumbul@yahoo.com / herrychenzhongqiang@gmail.com Jam Kerja = Senin - Sabtu 10:00 - 17:00 WIB, Hari Minggu / Besar Libur            ","
              Jln. Dupak 63 / Pertokoan Mutiara Dupak C-22, (031) 546-9330 / 0819-3868-5700, Surabaya.
PIN BBM = 7C5F4B40 / 5B69FFC6
WA = 0821-4343-8684
LINE = herry.sutanto            ",Surabaya,Jawa Timur,+62 814-3438-684,None,None
EDDY STATIONERY,"
                                    PREMIUM GOLD
                                ",Perlengkapan Hotel,"
              EDDY STATIONERY merupakan suatu Usaha Perdagangan Umum Lokal sebagai Grosier, Laveransier, Distributor maupun Supplier yang menyediakan berbagai macam kebutuhan kantor meliputi segala peralatan/ perlengkapan Kantor ( Office Equipment) , Meubel Kantor ( Office Furniture) , Peralatan otomatis kantor ( Office Automation) , dll. Produk yang tersedia antara lain: peralatan kantor, meja & kursi kantor ( office furniture) , mesin absensi, mesin absensi sidik jari ( fingerprint) , mesin penghancur kertas ( paper shredder) , mesin faximile, scanner, lemari arsip, filing cabinet, filing cabinet tahan api, lemari locker, lemari besi ( brankast) , kotak penyimpan uang ( cash box) , mesin penghitung uang ( money counter) , mesin penghitung uang logam ( coin counter) , alat deteksi uang ( money detector) , mesin jilid ( binding machine) , mesin pemotong kertas ( paper cutter) , mesin laminating ( laminator) , Projector ( OHP/ LCD) , layar proyektor ( screen) , mesin stensil, whiteboard electronic, conference system, sound system, dll            ","
              Sukomanunggal Jaya VII / 2            ",Surabaya,Jawa Timur,0816530218,None,None
PT. SARANA TEKNIK,"
PREMIUM RUBY
",Perlengkapan Hotel,"
Selamat datang di website www.sarana-teknik.co.idemail : SARANAGROUP@CBN.NET.IDPT. Sarana Teknik berdiri sejak Oktober 1998 adalah Perusahaan yang menjadi distributor transmisi tenaga mekanik & produk motor listrik. Dengan penghargaan dari custumer akhir nya kami menjadi di kenal dengan Stokist pada product sebagai berikut : BALDOR MOTOR DODGE COUPLING - DODGE BEARING FALK COUPLING REXNORD COUPLING - REXNORD CHAIN ADDAX COUPLING , THOMAS, FENNER BELT COUPLING PULLEY , SIHI PUMP, KOSHIN GEAR PUMP, SOUTHERN CROSS PUMP, EBARA PUMP, FRANKLIN SUBMERSIBLE PUMP, KENFLO PUMP, BEARING, BANDO BELT, CONTINENTAL CONVEYOR BELT MARTIN, LINK BELT, HITACHI, MTK, NIKKEN, KHK, KTR, KB PENTA POWER, CUTES INVERTER, TOSHIBA INVERTER, DELTA INVERTER, KBMM, TECO MOTOR, SIEMENS MOTOR, YUEMA ELECTRIC MOTOR, TSUBAKI POWER HELICAL DRIVE REDUCER, KOP-FLEX, TB WOOD' S, FLENDER, NBK, KTR, MITSUBOSHI, CENTA, EBARA, MOTOVARIO , MOTOVARIO GEARBOX , MOTOVARIO INDONESIA , MOTOVARIO WORM GEAR , BONFIGLIOLI , BONFIGLIOLI INDONESIA , BONFIGLIOLI RIDUTTORI , BONFIGLIOLI GEARMOTOR, dll.Untuk informasi dan pemesanan Hubungi Kami :Head Office PT. Sarana TeknikKompleks Perkantoran Sunter Permai Blok B.11, Jl. Danau Sunter Utara Kav. K-2, Sunter Agung Jakarta 14350 IndonesiaPhone : ( 021) 651-9582 ( Hunting)Fax : ( 021) 65305868 – 6400893Fax Bebas Pulsa : 0800-1-666-777Email : sarana@bit.net.id // saranateknik@cbn.net.idWebsite : www.sarana-teknik.comBranch OfficeA. CikarangSimprug Plaza Blok A2 No.11, JABABEKA 2 Cikarang - BekasiPhone : ( 021) 8932 4575, 8932 4587Fax   : ( 021) 8932 4530Email : sarana_ cikarang@ cbn.net.id // saranagroup@cbn.net.idAttn. BAPAK FARID ILHAMSYAHB. SurabayaRuko Sentra Tropodo Blok C-7 Jl. Raya Tropodo No. 115, Waru – SurabayaPhone : ( 031) 8685823–24Fax   : ( 031) 8685825Email : sarana_ surabaya@cbn.net.id/ saranagroup@cbn.net.idAttn. BAPAK JUANDI/ NANANG ","
              Komplek Perkantoran Sunter Permai Blok B11 Jl. Danau Sunter Utara Kav. K-2 Sunter Agung TEL 6519682EMAIL : SARANAGROUP@CBN.NET.ID            ",Jakarta,DKI Jakarta,+62 815-1968-4035,None,None
PT. JAYA UTAMA SANTIKAH,"
PREMIUM RUBY
",Perlengkapan Hotel,"
PT. Jaya Utama Santikah adalah perusahaan Perseroan terbatas yang bergerak dibidang Perdagangan Umum dan Jasa. Perusahaan kami telah berdiri sejak 1997 di Jawa Timur dengan nama CV. Jaya Santikah, dan ditahun 2008 kami telah berkembang menjadi PT. Jaya Utama Santikah dan kami sekarang memiliki kantor di Jakarta.
 
Sesuai dengan moto kami yaitu membantu akan kebutuhan dalam bidang Jasa Perawatan Kebersihan dan Keindahan pada setiap lingkungan yang dibutuhkan. Seperti halnya yang kami tawarkan Jasa Kebersihan Gedung, Jasa Perawatan Taman Jakarta semua hal itu tentunya dibutuhkan sebuah management khusus agar kegiatan yang berjalan sesuai dengan apa yang diharapkan.
 
Dan kami menyadari tidak semua kantor atau gedung memiliki management khusus kebersihan dan perawatan seperti ini, dan pastinya untuk membentuk management ini juga dibutuhkan sumber daya yang profesional dan memahami setiap langkah apa saja yang harus dilakukan. Dan semua tahap itu tentunya membutuhkan proses yang panjang, untuk mempersingkat waktu dan meminimakan pembiayaan dalam memenuhi kebutuhan perawatan kebersihan kami siap membantu Anda dalam jasa penyedia cleaning service, jasa cleaning service terbaik, jasa perawatan taman Jakarta, jasa kebersihan gedung, jasa kurir antar barang dan distributor alat cleaning service sebagai produk perdagangan kami. ","
              Jl. Daan Mogot KM19 Kebon Besar Batuceper, kota Tanggerng,             ",Smart Market Daan Mogot Blok B No. 5,DKI Jakarta,+62 811-1833-992,+62 812-8998-071,None
SAMUDRA JAYA TENDA,"
                                    PREMIUM GOLD
                                ",Perlengkapan Hotel,"
Kami adalah home industri yang sudah berpengalaman di bidang konveksi yang membuat produk-produk seperti :1.sarung kursi2.cover meja 3.tenda4.rumbai-rumbai5.plafon dekor6.plafon tenda7.terpal dan lain-lain. Kami mengutamakan hasil dengan produk-produk yang berkualitas dengan pelayanan terbaik kepada konsumen.Kami juga siap melayani pemesanan partai besar/ kecil dalam ataupun luar negeri dengan jasa ekspedisi ( cargo/ ekspress) dengan harga terjangkau dan barang yang berkualitas. Kami produsen sekaligus distributor tenda siap membantu dan melayani kebutuhan anda dengan produk berkualitas murah, mudah, dan terpercaya. Hubungi kami BUKA SETIAP HARI ( SENIN-MINGGU ) JAM KERJA 07.00-20.00 WIB KECUALI HARI BESAR TUTUP ","
              Komplek PLN Karet No.11/12 Jl. Tenaga Listrik RT 015 / RW 016, Kebon Melati - Tanah Abang            ",Jakarta Pusat,DKI Jakarta,+62 812-1442-6800,None,None
UNIQUE CARPET & DECORATION,"
                                    PREMIUM GOLD
                                ",Perlengkapan Hotel,"
              Unique Carpet & Deco bergerak dalam bidang Distribusi dan pengerjaan proyek karpet & bahan Dekorasi / interior . Produk yang kami tawarkan seperti : 1. Handmade Natural Carpet ( Wooden Carpet, Natural Fiber Carpet) 2. Carpet roll / Carpet Tile 3. Wooden Flooring / Laminated Flooring Parquet - Vinyl Flooring 4. Wallpaper / Wallcovering 5. Vinyl Carpet, Carpet Tile, Carpet Pile 6. Carpet Industry 7. Handmade Acrylic/ Wool Carpet 8. Rumput Sintetis 9. Rubber Paving ( For Playground, Jogging Track) 10. PVC Placemat / Table mat 11. Window Blinds - Gordyn - Awning 12. Yoga Accessories 13. etc. Kami menerima pesanan secara retail maupun project. For More Information please contact us: UNIQUE CARPET & DECORATION Jl. Danau Sunter Utara Blok G.3 No 17 Sunter Agung – Jakarta Utara Telp: 021-6400584 – 085100313760 Fax : 021-6400584 Email : uniquecarpetdeco@ yahoo.com or a.uniquecarpet@ yahoo.com Website: www.uniquecarpetdeco.com Hp : 087770350275 / 081290225888 Pin BB : 5703AA0D Whatsapp : 087788286801 Carpet - Wall to wall Carpet - Tile Carpet - Event Vinyl Laminate - Flooring Anti-Fatigue & Doormat Artificial Grass Wallpaper Roller Blinds Vertical Blinds Horizontal Blinds Accessories Karpet project, Karpet Roll, Karpet tile, Karpet hand tufted custom, Karpet acrylic, Karpet karet, Karpet vinyl, Karpet kantor, Karpet hotel, Karpet restaurant, Karpet pameran, Karpet rumah, Karpet Ruang tidur, Karpet ruang tamu, Karpet dapur, Karpet gudang, Karpet pesawat, Karpet container, Karpet kapal ferry, Karpet karoseri, Karpet kereta api, Karpet bus, Karpet rumah sakit, Karpet mushola, Karpet lapangan olahraga Keset doormat, Keset nomad, Keset 3M, Keset mie / bihun, Keset anti slip Handmade natural carpet, Karpet natural, Karpet anyaman, Karpet sisal, Karpet serat, Karpet abaca, Karpet banana fiber, Karpet seagrass, Karpet wool, Karpet cotton, Karpet raffia, Parket kayu, Wooden parquet, Lantai kayu Rumput sintetis, Rumput plastik, Rumput pvc, Karpet rumput List kayu, List parket, List dinding, List vinyl, List pvc Wallpaper kantor / office, Wallpaper rumah , Wallpaper polos , Wallpaper motif, Wallpaper vinyl , Wallpaper nonwoven, Wallpaper bunga, Wallpaper kayu, Wallpaper batu , Wallpaper anyaman, Wallpaper korea, Wallpaper Sangetsu, Wallpaper Lily color, Wallpaper Exselect, Wallpaper Reserve 1000, Wallpaper fine 1000 Placemat pvc, Placemat anyaman, Placemat hotel, Placemat restoran, Placemat café Amenities hotel Gordyn , Krey, Vertical blind, Horizontal blind, Roman shade, Awning Yoga mat, Yoga towel, Yoga props, Yoga ball, Yoga block, Yoga clothing, Yoga accessories            ","
              Jl. Danau Sunter Utara Blok G 3 Kav No 17, Sunter Agung, Jakarta Utara 14350            ",Jakarta Utara,DKI Jakarta,+62 877-8828-6801,None,None
Kamarmandiku.com,"
                                    PREMIUM GOLD
                                ",Perlengkapan Hotel,"
              Apakah Anda Sedang mencari Perlengkapan- peralatan kamar mandi serta dapur yang berkualitas dan bergaransi? .Kini telah hadir Kamar Mandiku.com, yang akan membantu anda menemukan perlengkapan kamar mandi yang lengkap dan dengan model yang terbaru.Dengan Dukungan dari produk terkenal serta terpercaya Seperti: Roca bathroom, Teka,Midea, Grohe,Toto, American Standard, Wilo, Bold, Biotaff, Taff, Biofil, Hitachi, Sanei, Chrysolite, Meridian, Wika, Solahart, Honeywell, Daalderop, Penguin ,Tecnogas Waterco, Profil Tank, Grohe, Crestial, 3M, Edwards, Broco, Wasser, Toclas, Yamaha, samsung, yale dll.Kamar Mandiku.com akan membantu mewujudkan semua mimpi anda. Kemudahan transaksi serta harga yang kompetitif menjadikan pelayanan kami berbeda dengan toko lain pada umumnya. MOTTO : "" Tinggal klik barang langsung dikirim"" . Begitu mudahnya ! ! . Sehingga anda akan menghemat waktu yang berharga serta uang yang tidak sedikit untuk berburu perlengkapan kamar mandi yang anda inginkan. Kamar Mandiku.com juga memberikan gratis desain kamar mandi, gratis pemasangan serta gratis jasa pengiriman. Trade in ( tukar Tambah ) , Jasa Renovasi serta dukungan instalasi. Dengan pengalaman lebih dari 9 tahun, kamar mandiku.com telah melayani seluruh konsumen di Indonesia, bahkan mancanegara seperti malaysia & Brunai. Kejujuran serta tanggung jawab menjadi modal utama kami untuk terus maju & berkembang. Disertai dukungan sistem informasi yang canggih kami siapkan untuk memberikan Pelayanan terbaik kami. Nikmati dan temukan apa yang sedang anda cari, hubungi kami jika ada yang mungkin menjadi pertanyaan, 24 jam kami akan menjawab segala pertanyaan dan masukan anda. Akhir kata senang bisa berkenalan dengan anda semua. Selamat berbelanja, harapan kami anda akan senang dengan pelayanan kami. Salam Sukses            ","
              Rukan Niaga Boulevard  Metland  menteng blok i1 No.26  Raya Bekasi Km.26 Jakarta Timur            ",DKI Jakarta,DKI Jakarta,+62 811-1185-538,None,None
"PT Mega Promosindo Telp : 081316710440, 021-88950650 ","
                                    PREMIUM GOLD
                                ",Perlengkapan Hotel,"
Mega Promosindo adalah group dari mega makmur sentosa perusahaan yang bergerak di bidang trading Percetakan, barang Promosi , Percetakan souvenir atau merchandise Seperti: Mug, Jam, Payung, USB Flash Disk, Power Bank, Pin, ID Card, Tas, Godie Bag, Topi, Kaos, Polo T-Shirt, Buku Agenda, Kalender dan masih banyak lagi produk lainya. Barang kami merupakan produk lokal dan impor yang memiliki keunikan tersendiri Mega Promosindo berdiri sejak tahun 2000 sehingga memiliki pengalaman yang cukup di bidang ini, dengan demikian kami dapat mensuplai barang-barang tepat waktu dengan harga bersaiang dan kualitas yang dapat diandalkan dengan dibantu tenaga kerja yang berpengalaman dan didukung mesin cetak yang cukup modern. Selain Percetakan perusahaan ini bergerak di bidang: Pabrik Kaos, Pabrik Jaket, Pabrik Topi, Pabrik Baju Olahraga, Pabrik Jeans, Pabrik Kaos Polo, Pabrik Polo Shirt, Konveksi Kaos, Konveksi Kaos Polo-Polo Shirt, Konveksi Jaket, Konveksi Celana, Konveksi Seragam ( uniform) , Konveksi Garment, Konveksi Jeans, Garment Seragam, Garment Kemeja, Garment Jaket, Garment Promosi Mengerjakan produksi untuk beraneka jenis pakaian di pabrik/ konveksi sendiri seperti: Seragam : Pakaian Seragam Kerja, Seragam Promosi, Seragam Karyawan, Pakaian Safety, Seragam Kantor, Seragam Lapangan, Seragam Cleaning Service, Seragam Security/ Satpam Pabrik, Pakaian Seragam Teknisi Pabrik, Baju Team Olahraga, Seragam Pemda ( PNS) , Seragam SPBU, Seragam Operator Pabrik, Kemeja: Kemeja Promosi, Kemeja Safety, Kemeja Formal, Kemeja kualitas Garmen, Kemeja F1, Kemeja Kantor, Kemeja Lapangan, Kemeja Reflector, Kemeja Tropical, Kemeja High Twist, Kemeja Safari, Kemeja PDH, Kemeja PDL, Kemeja Otomotif, Kemeja Pabrik, Polo Shirt: Polo Shirt Promosi, Polo Shirt Souvenir, Polo Shirt Golf, Polo Shirt Pique, Polo Shirt Merchandise, Polo Shirt kualitas Ekspor ( Export) , Polo Shirt Seragam, Polo Shirt kualitas Garmen, Polo Shirt Eksklusif, Polo Shirt Pabrik Jaket: Jaket Promosi, Jaket Semi Jas, Jacket Formal, Jaket Safety, Jaket Club, Jaket Casual, Jaket Olahraga, Jaket Polo, Jaket Balap, Jaket kualitas Ekspor ( Export) , Jaket Reflector ( Jaket tambang) , Jaket Loreng, Jaket Pabrik, Jaket Kerja, Jaket Lapangan, Jaket Double side, Jaket Micro Fibre, Jaket Parasit, Jaket Taslan, Jacket Waterproof, Jaket Cold Storage, Jaket fleece, Jacket sport, Jaket Training, Jaket Kontingen, Jaket Atlet, Jaket Almamater, Jaket Mahasiswa, Jaket Canvas, Jaket Kantor, Topi: Topi Promosi, Topi Souvenir, Topi Rimba, Topi Golf, Topi Eksklusif, Topi Pekerja Pabrik, Topi Instansi, Topi Laken Wol, Topi Canvas, Topi Raphel, Kaos T-Shirt: Kaos Oblong, Kaos Polo, Kaos Krah ( Wangki) , Kaos kualitas garmen, Kaos Katun ( cotton) , Kaos Pilkada, Kaos Promosi, Kaos Kampanye, Kaos Sablon, Konveksi Kaos Merchandise, Kaos Formula 1, Kaos olahraga, Kaos Souvenir, Pabrik Kaos murah, Kaos Loreng ABRI, Pabrik Kaos katun Carded, Konveksi Kaos T-Shirt Polos, Pabrik Kaos Bola, T Shirt Promosi, Pabrik Kaos Promo, Kaos Pabrik, Kaos Seragam, Kaos Seluler, Kaos Pariwisata, Kaos Komunitas, Kaos Order, Pesan Kaos, Produksi Kaos, Kaos Family Gathering, Pabrik Kaos PE, Kaos Hyget, Kaos Full Print, Kaos body fit, Kaos Pameran, Kaos Rohani, Kaos Kelas, Pabrik Kaos Bandung, Konveksi Kaos Wanita, Kaos Spandex, dsb. Celana Kerja, Celana PDL, Celana Formal, Celana Pabrik Rompi Promosi, Rompi Order, Tas Promosi, Konveksi Tas Seminar, Konveksi Tas Travel, Tas Pinggang, Baju Pabrik, Baju Wisuda, Baju Keki, Baju Safari, PDH ( Pakaian Dinas Harian) , PDL ( Pakaian Dinas Lapangan) , Konveksi Celana Jeans, Konveksi Kemeja Jeans, Konveksi Jaket Jeans, Pabrik Jeans, dsb, Dengan atribut sablon dan bordir komputer. Untuk kebutuhan Order Perusahaan, Rumah Sakit, Militer, Perusahaan Pertambangan ( Mining) , Team Olahraga, Garment, Pabrik- Pabrik, Perusahaan Produsen, Kantor, Dinas, dll. Sales Marketing : 081316710440 WA :08176454000 E-mail : sales@megapromosindo.com ","
              Kemayoran Jakarta Pusat            ",Jakarta Pusat,DKI Jakarta,+62 813-1671-0440,None,None
CV. VITO MULTILINDO,"
                                    PREMIUM GOLD
                                ",Perlengkapan Hotel,"
Halo Customers ! ! , terima kasih menjumpai account kami, anda membuka website yang tepat untuk mencari barang-barang unik untuk dibeli atau diperdagangkan kembali, disini anda akan menemui barang - barang yang laris diperdagangkan silahkan melihat poduk - produk terlaris kami. dan jangan ragu untuk menghubungi kami jika anda berminat untuk membeli, anda juga berpeluang untuk menjadi agen kami, yang pasti anda akan mendapatkan peluang bisnis yang terbaik dan menyenangkan, Siapapun anda, kami siap melayani dengan senang hati, kepuasan konsumen tujuan utama kami, Salam sukses dari kami untuk anda, Tuhan memberkati !
 
 
BELANJA VIA SMS : KETIK : (Nama anda, nama barang , jumlah barang , alamat lengkap , no.Telepon / Hand Phone) . Contoh : (Winda , Super Mop , 2 , Jl. Sawo No.12 Fatmawati Jakarta, 021798833 , 0817-822 516) KIRIM SMS KE : 0811-9830-522
Nanti akan ada  jawaban , jumlah nominal yang harus di transfer dan nomer rekening untuk transfer pembayaran. 
 
UNTUK PELAYANAN YANG LEBIH CEPAT, SILAHKAN MENGHUBUNGI KAMI LANGSUNG VIA TELEPHONE DI 021-43922804-5, 90655131, 
AVAILABLE CONTACT ON : WHATSAPP AND LINE ( 0811 - 9830- 522) 
Jam kerja : 09.00 WIB - 17.00 WIB SENIN S.D JUMAT 09.00 WIB - 15.00 WIB SABTU ( Minggu & Hari Raya Tutup ) .
 
 
********PENTING********
Semua informasi yang ada di Web kami up date. Dilarang Meng copy gambar dan keterangan product dari kami. tanpa izin Terima kasih . PERUSAHAAN TERPERCAYA RESMI TERDAFTAR DENGAN : SIUP, TDP & telah PKP TIPS BELANJA AMAN ON LINE , ( Terutama untuk anda di luar Jakarta ) : - Pastikan telpon yang anda tuju adalah nomer fixed line telkom, dan ada nomer fax , bukan hanya nomer HP saja. - Pastikan selalu ada yang menjawab. - UNTUK WILAYAH JAKARTA Mintalah pembayaran COD , ( barang datang baru dibayar ) , tanpa embel - embel harus transfer DP lebih dulu. - Pastikan alamat kantor tervalidasi / benar . - Jika pembayaran harus transfer karena jarak anda jauh, mintalah no rekening Bank atas nama perusahaan. - Setelah pengiriman barang lewat expedisi mintalah nomer resi kiriman sebagai bukti barang telah terkirim. - Mintalah Faktur / Invoice resmi dengan kop perusahaan, ini penting karena akan dibutuhkan dikemudian hari. - Berhati-hatilah kepada penjual yang mengatas namakan perusahaan PT/ CV orang lain ( usaha abal-abal) , dengan kamuflase sebagai penyalur produk, dengan motif lempar tanggung jawab karena usaha mereka sebenarnya tidak terdaftar badan hukum resmi, pastikan rekening transfer bank sesuai dengan nama perusahaan, bukan pribadi. JANGAN SAMPAI ANDA TERTIPU BELI PADA KAMI PASTI AMAN DAN NYAMAN ...! ! "" Kami bangga dapat melayani dengan baik dan professional "" Perusahaan kami memiliki semua syarat di atas , belanja anda aman bersama dengan kami,Terima kasih .
  ","
              JL. A. Lagoa Terusan C1 , RT002 RW02  No.10 , Koja Jakarta Utara - Tanjung Priok            ",Jakarta Utara,DKI Jakarta,085714451151,None,None
Home Sweet Home Indonesia,"
                                    PREMIUM GOLD
                                ",Perlengkapan Hotel,"
              Homesweethome.co.id menjadi solusi pengadaan peralatan dan perlengkapan rumah dan gedung yang lengkap dan berkualitas. Layanan terbaik dan kecepatan pengiriman barang menjadi salah satu keunggulan kami. Hubungi kami 24 jam untuk menjawab setiap pertanyaan anda. Untuk info lebih lanjut silahkan kirimkan email ke marketing@ homesweethome.co.id. kami melayani pengiriman barang serta jasa pemasangan unit keseluruh kota dan pelosok Indonesia.            ","
              Rukan Niaga Boulevard Metland Menteng Blok I1 no.26 Raya Bekasi Km.26 Jakarta Timur            ",Jakarta Timur,DKI Jakarta,+62 811-1185-538,None,None
