Name,Membership,Category,Description,Address,City,Province,telp1,telp2,telp3
CV Pratama Sains Global,"
                                    PREMIUM GOLD
                                ",Kemasan Botol,"
              CV Pratama Sains Global merupakan perusahaan yang bergerak di bidang distributor alat-alat Laboratorium farmasi, Kami menyediakan Laboratori glassware dari berbagai merk seperti Pyrex, Schott Duran, merk lokal, Laboratory plasticware serta bahan kimia JT Baker, Merck, Tedia, RRC. Kami juga menyediakan instrument – instrument untuk analisa obat, air, makanan, dll seperti Analitycal Balance, Spectrophotometer, pH meter, Turbidimeter, HPLC , Ruang Asam, Climatic Chamber, Incubator, Autoclave, AAS, Laminar Air Flow, Centrifuge, mikrosentrifuge, mikropipette, Cincin Du nouy, Alat Disolusi, alat disintegrasi, Furnace, sprydryer, Viscometer Brougkfile, Coating Pan, Hotplate, Incubator, Refrigerator, Orbital Shaker, Water bath, stirer high speed, Corong Uji sudut Granule, Moister analyzer, Mikroskop yazumi , Single punch tablet press machine, Tap Density , Granule Sieve Shaker With Machine mikroskop mulitimedia, Suppo melting point, Air Sampler, Decloaking Chamber dll dari berbagai merk. Kami juga menerima maintenance( service dan kalibrasi alat laboratorium) . Untuk lebih lengkapnya Bapak / Ibu kami mohon perkenannya untuk mengunjungi kami diblogger pratamasainsglobal.blogspot.com untuk informasi alamat perusahaan dibawah ini: Office :Perumahan Cimahi City View Blok A No.5 Rt 02 Rw 12 Padaasih Cosarua Kab.Bandung BaratTel. ( 022) 82783624- 081802024436-085720595887-081222344774,Email : Pratamasains_ global@ yahoo.co.idhttps://pratamasainsglobal.indonetwork.co.id            ","
              PERUMAHAN CIMAHi CITY VIEW BLOK A NO.5 
 RT 01 RW 012
 PADAASIH,CISARUA
KAB.BANDUNG BARAT  JAWA BARAT            ",BANDUNG BARAT,Jawa Barat,None,None,None
PT. Hinoka Alsindo,"
                                    PREMIUM GOLD
                                ",Kemasan Botol,"
Memproduksi Mesin Mesin Pertanian, Mesin Perkebunan, Mesin Industri Kecil Menengah, Mesin Perikanan, dan Mesin mesin Lainnya. | Mesin Kompos | Mesin Pencetak Pellet | mesin Power tresher | Mesin Chopper | Mesin Paving Block | Mesin interlocking | Mesin Pulper Kopi | Mesin Huller Kopi | Mesin Sangrai Kopi | mesin pres santan | mesin ayakan tepung | ","
              Jl. Siliwangi No. 133  Kel. Spanjang Jaya Kec. Rawa Lumbu081212086288081294125622 ",Bekasi,Jawa Barat,+62 812-1208-6288,+62 812-9412-5622,None
Graha Mulia Teknik,"
PREMIUM RUBY
",Kemasan Botol,"
Graha Mulia Teknik Berawal sejak tahun 1998 kami bergerak dibidang Plastic Injection dengan kapasitas mesin kecil 40-120 ton. Seiring tingginya permintaan klien dan persaingan dari China tahun 2008 kami mulai berekspansi pada bengkel konstruksi ringan dengan melayani pembuatan Molding untuk mesin Plastic Injection skala menengah dan cetakan untuk mesin-mesin industri lainnya seperti mesin hidrolis dan mesin punch.  
 
Berbekal mesin Bubut, Milling, Grinding, Sekrap, EDM, CNC Freiss kami melayani pengerjaan logam dengan ukuran presisi dan detail hingga skala dibawah 1 milimeter (mm). Didukung dengan tenaga yang berpengalaman dan mesin Plastic Injection merk Taiwan serta Jepang terkini kami sanggup memberikan hasil produksi yang efisien dengan kualitas dan standart seperti yang diinginkan oleh Klien.
 
Standart keamanan yang baik kami perhatikan agar pekerja merasa nyaman dan aman ketika bekerja. Pengolahan limbah dengan benar dan aman juga menjadi prioritas di perusahaan kami. Semua limbah industri kami olah dengan maksimal agar tidak mencemari lingkungan dan tidak membahayakan para pekerja. 
 
Kami terus bergerak untuk mempunyai kualitas dan standart yang lebih baik agar terus mampu bersaing dan ikut serta memajukan industri UMKM di Indonesia.
 
Berikut Daftar Klien Kami :
· Trisensa Ceramics
· Nazava Water Filters
· Golden P.E.T
· LA COCK
· Mixmex shuttlecocks
· Indococks
· New Star
· Sun Power
· Triliun
 
 
 
-----
 
Hubungi Kontak Kami Sekarang untuk Dapatkan Penawaran Terbaik dan Harga Bersaing (CALL/WHATSAPP).
• Phone : 0811-3088868
• e-Mail : grahamuliateknik@gmail.com 
 • Website : www.grahamuliateknik.com ","
              Graha Mulia Teknik📍 Jl. Raya Medokan no 12, Surabaya 60111Tirta Graha Mulia📍 Jl. Kendangsari H/27, Surabaya 60292            ",Surabaya,Jawa Timur,+62 819-1105-5757,None,None
CV MITRA USAHA MANDIRI,"
                                    PREMIUM GOLD
                                ",Kemasan Botol,"
              CV MITRA USAHA MANDIRI bergerak dalam bidang filter air yang mengolah air baku menjadi air siap minum, Pompa, Depo Air Minum Isi Ulang, AMDK, Mesin RO Reverse Osmosis, perlengkapan aksesoris kolam renang dan Tabung filter beserta aksesorisnya.Kami mengolah air baku menjadi air tawar :- Air Laut- Air Sumur- Air PDAM- Air Payau- Air Danau- Air Limbah dan sebagainya.Temukan berbagai produk terbaik kami sesuai kebutuhan anda. pastinya dengan kualitas dan harga terbaik yang anda bisa dapatkan.            ","
              Jl. Pucang Anom no.22, Surabaya.            ",Surabaya,Jawa Timur,+82 2-3333-4224,+62 812-3459-0404,None
Mitra Usaha Mandiri CV,"
                                    PREMIUM GOLD
                                ",Kemasan Botol,"
Kami adalah perusahaan produsen dan penyalur barang-barang keperluan industri dan rumah tangga, diantaranya :
- Pengolahan air bersih dan air minum diantaranya : filter air bersih, filter air PAM, filter air sumur, filter air sungai, filter air danau, filter air limbah, filter softener, filter demineraliser, filter besi dan mangan, filter demin TDS = 0, filter penjernih air rumah tangga, filter RO alkalin, filter kolam renang, mixed bed filter, filter ultra filtrasi dan lain-lain.
- Filter Media, diantaranya : Pasir silika Bangka, pasir silika Lampung, pasir silika Tuban, pasir silika Rembang, gravel silika, batu silika, tepung silika, pasir aktif, resin kation, resin anion, resin softener, resin mixed bed, resin Purolite, resin amberlite, resin dowex, resin lewatit, karbon aktif AXO, karbon aktif KSH, karbon aktif powder, karbon aktif granular, karbon aktif tempurung kelapa, karbon aktif batu bara, karbon aktif premium, karbon aktif davao, karbon aktif Haycarb, antrasit filter media lokal, antrasit filter media import, ferrolite, manganese green sand, zeolit dan manganese green sand plus. 
- Mendesain Dan Merakit Pembuatan Air Demin Dari Bahan Abaku Air Laut, Air Payau, Air Tawar Dll.
- Mendisain Dan Merakit Pengolahan Air Baku Menjadi Air Minum Sehat Dengan Kualifikasi Tertentu, Seperti Air Alkali (Ph 8), Air Anti Oksidan, Air Murni (Tds)Kami menyediakan Mesin Ro Air Laut, Mesin Ro Air Payau, Mesin Desalinasi Air Laut, Mesin Penyulingan Air Laut, Mesin Pengolah Air Laut Menjadi Air Tawar, Mesin Swromesin Ro Murah, Jual Pasir Silika Murah, Agen Pasir Silika, Distributor Pasir Silika. ","
              Jl. Pucang Anom no. 22, Surabaya             ",Surabaya,Jawa Timur,+62 812-3459-0404,+62 822-3333-4224,None
UD. SIDO MUMBUL,"
                                    PREMIUM GOLD
                                ",Kemasan Botol,"
              UD. SIDO MUMBULPerusahaan kami bergerak di bidang distribusi barang pecah belah / bolo pecah, plastik rumah tangga, peralatan / alat dapur ( kitchen wares) dan kebersihan ( cleaning equipments) , perlengkapan rumah tangga ( house wares / home appliances) dan kebutuhan industri ( industrial wares) lebih dari 30 tahun di Pasar Turi, Surabaya. Kami menjual barang-barang produksi lokal dan impor seperti barang-barang aluminium, kaca, plastik, stainless steel, perkakas, dll. dengan harga dan kuantiti partai ( grosir) untuk dijual kembali ( reseller price).Beberapa merek barang yang kami jual adalah Hock, Lion Star, Maspion, Global Eagle, Green Leaf, Dian Sari, Owl Plast, Technoplast, Bull Star dan masih banyak lagi. Untuk informasi lebih lengkap bisa dilihat pada halaman Katalog Produk kami atau bisa langsung datang ke kantor kami pada hari Senin - Sabtu pada pukul 10: 00 - 17: 00 WIB di jalan Dupak 63, kompleks pertokoan Mutiara Dupak C-22, Surabaya.  Dengan dukungan supplier lokal dan nasional, kami siap untuk memenuhi kebutuhan usaha anda. Kontak kami segera untuk berbisnis dengan kami.Kami juga melayani kebutuhan hotel, rumah sakit, cafe, restoran & katering.Untuk pemesanan produk dapat dilakukan via telepon, short message service ( SMS) , Yahoo! Messenger, Blackberry Messenger ( BBM) dengan sistem pembayaran cash ( transfer bank / kontan) . Pembayaran dapat dilakukan setelah mendapat konfirmasi dari kami atas ketersediaan jumlah produk yang dibutuhkan. Apabila anda serius, dimohon untuk tidak mengirimkan e-mail kepada kami tanpa melakukan konfirmasi terlebih dahulu.  Tersedia kualitas produk biasa, menarik, murah, kuat dan berkualitas tergantung merk dan kebutuhan. Untuk area surabaya kami dapat mengirim, untuk konsumen luar kota dan luar pulau dapat dikirim lewat ekspedisi yang telah disepakati bersama. JAKARTA - BANDUNG - YOGYAKARTA - MAGELANG - SOLO - DENPASAR - SEMARANG - MALANG - SURABAYA - BANYUWANGI - PASURUAN - PROBOLINGGO - JEMBER - PRABUMULIH - MEDAN - JAMBI - PEKANBARU - MAKASSAR - BALIKPAPAN - PONTIANAK - BANJARMASIN - BATAM - PALEMBANG - LAMPUNG - SAMARINDA - PADANG - MATARAM - KALABAHI - MANADO - JAMBI - ACEH - PANGKALAN BUN - KUALA PEMBUANG - BATU LICIN - SAUMLAKI - TUAL - GORONTALO - TANJUNG SELOR - TOLI TOLI - AMBON - BATAM - PANGKALPINANG - WAINGAPU - WAIKABUBAK - KUPANG - ATAMBUA - DILI - PALU - SAMPANG - BANGKALAN - SUMENEP - JAYAPURA - SORONG - BIAK - MANOKWARI - MERAUKE - BAU BAU - TERNATE - TOBELO - KENDARI UD. SIDO MUMBUL - Jln. Dupak 63 / Pertokoan Mutiara Dupak C-22, (031) 5469330 / 081938685700, Surabaya. PIN BBM = 7C5F4B40 / 5B69FFC6 / 228B81D4 WA = +6282143438684 LINE = herry.sutanto E-mail = ud_sido_mumbul@yahoo.com / herrychenzhongqiang@gmail.com Jam Kerja = Senin - Sabtu 10:00 - 17:00 WIB, Hari Minggu / Besar Libur            ","
              Jln. Dupak 63 / Pertokoan Mutiara Dupak C-22, (031) 546-9330 / 0819-3868-5700, Surabaya.
PIN BBM = 7C5F4B40 / 5B69FFC6
WA = 0821-4343-8684
LINE = herry.sutanto            ",Surabaya,Jawa Timur,+62 814-3438-684,None,None
Selatan Jaya Plastik Surabaya,"
                                    PREMIUM GOLD
                                ",Kemasan Botol,"
Selatan Jaya Merupakan Distributor Plastik Di Surabaya, Kami jual harga grosir produk Barang Plastik, Barang Perlengkapan Makan minum, Perlengkapan Mandi, Perlengkapan masak Dapur, alat kebersihan, Perlengkapan Rumah Tangga, Produk Pecah Belah Dll. 
Hubungi Kami : 
SELATAN JAYA PLASTIK 
0313520648 / 0313542351 / 081331351580
Songoyudan 31b, Surabaya Surabaya Jawa Timur , Indonesia

Produk Melamin, Stainless Steel, Alumunium, Merk Pabrik Napolly, Tms, Ag, Ks, Kaisha, Ikimura, Maspion, Lion Star, Calista, Olympia, Produk China, Dll
 
Kategori Produk Yang Kami Jual
 
Perlengkapan Ruang Tamu:
Kursi Plastik, Meja, Lemari, Keset, Karpet, Sapu, Pel Gagang, Sekrop Plastik, Asbak Melamin.
 
Perlengkapan Di Ruang Makan:
Keranjang Plastik Industri Krat, Sendok, Garpu, Piring, Mangkok, Toples Plastik, Mug, Gelas, Cangkir, Teko, Ceret, Lunch Box, Tempat Sendok, Tempat Sambal, Tutup Sayur Segi, Tutup Sayur Bulat, Jumbo Tras, Eskan, Thermos, Rantang, Wakul, Ompreng, Sealware, Water Jug, Baki, Rantang Catering.
 
Perlengkapan Dapur:
Wajan Alumunium, Kompor Hock, Panci, Kuali, Priuk, Pisau , Rice Cooker, Mixer, Magic Com, Blender, Magic Jar, Rice Bucket, Tudung Saji, Tempat Nasi, Dandang, Oven, Serbet, Industri Krat, Rak Piring, Tampa, Nampan, Niru, Baki, Erus, Eros, Entong, Sutil, Kitchen Set, Panggangan, Sumbu Kompor, Pressure Cooker
 
Perlengkapan Kamar Mandi:
Tempat Sabun, Bak Bayi, Ember, Timba, Baskom, Waskom, Tong Air, Gayung, Kaca Pretty, Gentong, Jirigen.
 
Perlengkapan Kamar:
Gantungan Baju, Hanger, Jepit Baju.
 
Perlengkapan Rumah Tangga:
Keranjang Pakaian, Rak Sepatu, Keranjang Sampah, Pot Bunga, Kursi Taman, Kursi Anak, Kursi Makan, Kursi Bakso, Celengan, Tikar, Kemucing, Container, Bola, Big Boxer, Saringan, Tandon.
 
  ","
              surabaya            ",surabaya,Jawa Timur,+62 813-3135-1580,None,None
ANSHELL PLASTIC & PACKAGING,"
                                    PREMIUM GOLD
                                ",Kemasan Botol,"
Selamat Datang di Website PT Anshell Jaya. Kami merupakan perusahaan yang berdiri sejak 2013 bergerak dalam industri Botol Kosmetik, Botol Minuman Dan Minyak Goreng, Botol Minuman , Botol Farmasi, Aneka toples PET, Botol Pupuk Pertanian. Kami berada di Jl Ruko Kingstwon KK-2 Citra Raya. Temukan berbagai produk terbaik kami (Kemasan Botol, botol minuman, botol pupuk, plastik PET, botol kosmetik, Botol murah) dengan kualitas dan harga jual terbaik yang bisa Anda dapatkan. ","
              Ruko Kingstown KK-02 Citraraya            ",Surabaya,Jawa Timur,+62 851-0058-2398,None,None
UD Dwi Tunggal Perkasa,"
                                    PREMIUM GOLD
                                ",Kemasan Botol,"
              DWI PRODUK ukm kerajinan logam berdiri sejak Th 2001, memproduksi : alat alat dapur : parut, serok, sotil, hanger, japit, centong dll. Sekarang merintis usaha dagang dengan nama UD DWI TUNGGAL PERKASA Guna menjembatani UKM - UKM di wilayah kami dalam hal pemasaran produknya , sehingga tidak terjadi permainan harga oleh tengkulak. kunjungi http: / / ngunutproduction.blogspot.com , http: / / parutmillenium.blogspot.com melayani pembelian grosir , mengirim ke seluruh pelosok nusantara . buat para retailer di daerah gunakan kesempatan ini untuk mendapatkan harga langsung dari produksen.            ","
              jln.  Fajar  Lingkungan  10  Rt 02  Rw 04  Ngunut            ",tulungagung,Jawa Timur,+81 3-3587-7045,None,None
CV EMBA PLAST,"
                                    PREMIUM GOLD
                                ",Kemasan Botol,"
CV EMBA PLAST adalah Perusahaan yang bergerak di Bidang Packaging Cosmetic & Pharmasi.Kami menyediakan Kemasan dengan berbagai Ukuran, seperti Pot Cream Lokal dan Import dengan Harga Paling Kompetitif.Packaging Cosmetic kami lebih mengutamakan kualitas terbaik dari bahan yang terbuat dari PP , PS , PET , dan Acrilyc.
 
Ukuran botol kosmetik yang tersedia mulai dari 20 ml - 600ml. Ukuran Pot Kosmetik :
• 10 gram
• 12,5 gram
• 100 gram
• 125 gram
• 250 gram 
• Dan lain lain
 
Kami juga melayani Dekorasi Produk : Hot Stamping , Printing dan Stiker. Alamat kami di : Perumahan Golden Berry Regency Blok DG 07 Menganti Gresik, Jawa Timur, Indonesia. No Telfon atau No HP/WhatsApp : 085850647998 dan 082264142079.
 
 
Tags : Pabrik Kemasan Kosmetik , Kemasan Kosmetik Murah , Pabrik Kemasan Kosmetik Surabaya , Supplier Botol Kosmetik , Kemasan Kosmetik Unik , Jual Botol Kosmetik Surabaya , Supplier Botol Kosmetik , Pot Kosmetik , Pabrik Pot Cream , Jual Botol Kosmetik Surabaya , Pot Cream Acrylic , Pot Cream Acrylic , Pot Acrylic 10 gram , Jual Pot Cream Acrylic , Pabrik Pot Cream , Jual Pot Cream 10 gram , Jual Pot Salep Murah , Jual Botol Kosmetik Surabaya , Jual Tube Kosmetik , Jual Botol Komestik Import , Harga Sewa Scaffolding di Surabaya , Perhitungan Sewa Scaffolding , Sewa Scaffolding Terdekat ","
              Perumahan Golden Berry Blok DG 07 Menganti Gresik, Jawa Timur, Indonesia            ",GRESIK,Jawa Timur,+62 858-5064-7998,+62 822-6414-2079,None
JATIM SABLON,"
                                    PREMIUM GOLD
                                ",Kemasan Botol,"
 
Selamat Datang di Website JATIM SABLON. Kami merupakan perusahaan yang bergerak dalam industri Gelas Plastik, Gelas Kertas, Gelas Plastik PP, Sendok Plastik, Kertas Nasi, Kotak Makan Custom. Kami berada di Kawasan Jombang Jawa Timur.
Kami berkomitmen terhadap kualitas, waktu dan pelayanan terbaik kepada pelanggan karena tujuan kami adalah kerja sama jangka panjang yang saling menguntungkan. ","
              JL. Anggrek no.4 RT/RW 2/1 Dsn. Mojoduwur Selatan Ds. Mojoduwur Kec. Mojowarno            ",Jombang,Jawa Timur,+62 816-5489-620,None,None
PT. CIPTA TUNAS SAKTI,"
                                    PREMIUM GOLD
                                ",Kemasan Botol,"
              PT. Cipta Tunas sakti merupakan perusahaan khusus menyediakan plastic packaging dengan kwalitas standart nasional dan internasional.Kami mensuply dan mendistribusikan plastic packaging di seluruh wilayah indonesia kami juga sangat berpengalaman di bidang plastic packaging selama 18 tahun sehingga bisa menjadi jaminan untuk produk pesanan anda. Produk kami antara lain, PVC Shrink, POF Shrink, PE Shrink, Stretch Film, OPP Tape, Strrapping band, PE Foam, Polycell, Lid Cup, PET Green Embos, Label, Segel, Tissue galon, Plastik HD, Plastik PE, Plastik PP, Kantong Sampah, Polybag, Plastik Vacum, Standing Pouch, OPP Bag, Perforeted Bag, CPP Transparan, seal sapu, seal sodok, Plastik preform, Galon, Botol plastik, Gelas plastik. Kami akan memberikan jaminan kualitas dan layanan yang optimal.terima kasih atas kunjungan anda dan silakan melihat produk2 kami, jika ada pertanyaan silakan hubungi kami Terimakasih, Cipta Tunas Sakti            ","
              Jl.Sedayu  No. 23C            ",Surabaya,Jawa Timur,+62 822-3250-2667,None,None
PT.KARYA ABADI INTIBUANA,"
                                    PREMIUM GOLD
                                ",Kemasan Botol,"
Kami adalah partner terbaik untuk  pengadaan berbagai kebutuhan bahan kimia industri & laboratorium Lab glassware Kebutuhan industri.Perusahaan kami melayani penjualan ke seluruh wilayah indonesia.Duran,Pyrex,Vitlab,Merck,Smartlab,Sigma Aldrick-Fluka,Hanna Instrument,Chemical Teknis,Draeger,Whatman,Orion,Kessler,Koehler,Brand,CHEMets,Dll.Beberapa produk yang kami supply

Beaker glass 
Lab.bottle 
Measuring cylinder
Centrifuge Tube
Botol PET 80ml
Bottle sample HDPE
Kaleng sample 4L,1L
Sarung tangan benag 5 Polos
Sarung tangan dotta kuning
Kain lap majun jahit warna
Kain lap majun jahit putih
Kain lap majun lembaran warna 
Kain lap majun putih
Ear Plug /pelindung telinga
Isopropyl alcohol-IPA teknis
Toluene
Acetone
Methanol
Demin water-Aquades
Buffer solution -Merck
Conductivity standart solution -Hanna
Hydranal composite 5
Hydranal coulomat AG
Hydranal coulomat CG
Hydranal water standart 0.1
Iron tes -Merck
Sulafate test S04-Merck
Methanol -Merck
Silver nitrate solution -Merck
Titriplex III -Merck
Filter paper -Whatman
Easicult combi-Orion
Thermometer
Hydrometer
Dll

Untuk permintaan penawaran harga dan ketersediaan stok silahkan hubungi kamitelp. 0353 289 8511wa. 082244477780,082122922706email.sales1@kadint.com,info@kadint.com            ","
               Bojonegoro            ",BOJONEGORO,Jawa Timur,+62 822-4447-7780,None,None
PT. Atlantic Biruraya,"
                                    PREMIUM GOLD
                                ",Kemasan Botol,"
Perusahan bergerak dibidang air minum dalam kemasan ( AMDK) . Cheers Alkaline Powered merupakan pelopor produk air minum dengan kandungan alkaline dan memiliki pH yang seimbang untuk membantu melancarkan metabolisme dalam tubuh. ","
              Jalan Raya Surabaya - Malang Km 52.2 Pandaan            ",Pasuruan,Jawa Timur,None,None,None
CV Bersama Jaya,"
",Kemasan Botol,"
CV Bersama Jaya adalah perusahaan dalam bidang sablon dengan menggunakan teknik manual, mesin dan rotrogravure.Kami melayani sablon dan printing gelas plastik, paper cup, lid sealer, kantong plastik, map, tas, dll.
Kami sudah berpengalaman dalam bidang sablon selama lebih dari 5 tahun.
Pengerjaan paling lama di perusahaan kami maximal 7 hari kerja sudah selesai.
Silahkan sablon gelas plastik, sablon papercup, sablon lunchbox anda, dsb. ","
              Jl Gajayana 573 A
Kel Dinoyo Kec Lowokwaru
Malang Jatim            ",Malang,Jawa Timur,None,None,None
MINA ALKALINE WATER,"
PREMIUM RUBY
",Kemasan Botol,"
              Mina Alkaline Water merupakan poduk air minum kesehatan yang diproduksi oleh PT. Karya Bangsawan Indonesia.Mina Alkaline Water sendiri bersumber dari mata air murni yang telah melalui proses Bio Ionisasi dan Alkali sehingga menghasil air minum kesehatan dengan pH8 dan Ph10 yang dapat menemani hari anda dan menjaga tubuh tetap sehat.Dengan mengusung slogan ""CINTAI GINJALMU MINUM MINA TIAP HARI"" kami memperkenalkan sekaligus mengajak masyarakat indonesia untuk lebih peduli terhadap kualitas air minum yang dikondumsi mengingat pentingnya kualitas air bagi kesehatan tubuh.            ","
              Jl. Danau Jempang Blok B3 No 29 Bendungan Hilir, Tanah Abang Jakarta Pusat 10210 Telpon 021-57903548 ",Jakarta Selatan,DKI Jakarta,087772000507,081215401465,None
PT. Indonesia Bersih Rapi,"
PREMIUM RUBY
",Kemasan Botol,"
              ""PRAKATA""PT. INDONESIA BERSIH RAPI,  merupakan perusahaan perseroan terbatas, bergerak dalam Jasa perawatan taman, jasa kebersihan, dan jasa office boy/girl didirikan pada tahun 2019 yang sebelumnya bernama C. JAYA SANTIKAH yang didirikan pada tahn 1997 di JAWA TIMUR.AREA PERAWATAN TAMAN, JASA KEBERSIHAN/CLEANING SERVICE DAN OFFICE BOY GIRL SBB :1. Perkantoran2. Perumahan3. Mall4. Hotel5. Rumah sakit6. Sekolahan7. Bandara8. Stasiun9. Perbenkan10. Restorandan lainnya            ","
              Jl. Daan Mogot KM19 Smart Market Daan Mogot Blok B Nomor 05            ",Jakarta Barat,DKI Jakarta,+62 812-8998-071,+62 811-1833-992,08118457755
PT. JAYA UTAMA SANTIKAH,"
PREMIUM RUBY
",Kemasan Botol,"
PT. Jaya Utama Santikah adalah perusahaan Perseroan terbatas yang bergerak dibidang Perdagangan Umum dan Jasa. Perusahaan kami telah berdiri sejak 1997 di Jawa Timur dengan nama CV. Jaya Santikah, dan ditahun 2008 kami telah berkembang menjadi PT. Jaya Utama Santikah dan kami sekarang memiliki kantor di Jakarta.
 
Sesuai dengan moto kami yaitu membantu akan kebutuhan dalam bidang Jasa Perawatan Kebersihan dan Keindahan pada setiap lingkungan yang dibutuhkan. Seperti halnya yang kami tawarkan Jasa Kebersihan Gedung, Jasa Perawatan Taman Jakarta semua hal itu tentunya dibutuhkan sebuah management khusus agar kegiatan yang berjalan sesuai dengan apa yang diharapkan.
 
Dan kami menyadari tidak semua kantor atau gedung memiliki management khusus kebersihan dan perawatan seperti ini, dan pastinya untuk membentuk management ini juga dibutuhkan sumber daya yang profesional dan memahami setiap langkah apa saja yang harus dilakukan. Dan semua tahap itu tentunya membutuhkan proses yang panjang, untuk mempersingkat waktu dan meminimakan pembiayaan dalam memenuhi kebutuhan perawatan kebersihan kami siap membantu Anda dalam jasa penyedia cleaning service, jasa cleaning service terbaik, jasa perawatan taman Jakarta, jasa kebersihan gedung, jasa kurir antar barang dan distributor alat cleaning service sebagai produk perdagangan kami. ","
              Jl. Daan Mogot KM19 Kebon Besar Batuceper, kota Tanggerng,             ",Smart Market Daan Mogot Blok B No. 5,DKI Jakarta,+62 811-1833-992,+62 812-8998-071,None
Buana Jaya,"
PREMIUM RUBY
",Kemasan Botol,"
Buana Jaya Menjual perlengkapan untuk rumah burung walet andaBudidaya walet kini semakin marak diminati masyarakat, karena memiliki daya jual yang tinggi. Sudah banyak yang mengetahui bahwa air liur walet yang menjadi sarangnya, diyakini memiliki khasiat untuk kesehatan dan dapat juga diolah menjadi makanan dan minuman.  Namun, budidaya walet bukanlah perkara yang mudah. Banyak hal yang harus diperhatikan agar walet mau menempati rumah atau gedung yang sudah disediakan untuk jangka waktu yang lama. Untuk itu, dibutuhkan beragam perlengkapan rumah walet, sesuai dengan kebutuhan dan fungsinya.  Kami merupakan perusahaan yang menjual perlengkapan rumah walet dengan kualitas terjamin dan harga bersaing.  Berikut ini beberapa perlengkapan rumah walet yang Kami sediakan : - Sprayer; tipenya adalah lurus mata empat, lurus lubang satu, bengkok mata empat - Biofad - Extrafooding - Pakan walet - Saringan penutup lubang - Rekaman suara burung; berupa flash disk / SD card / CD - Pembasmi hama walet : Lisulet, Basulet, Cyperkiller, Solfac, Conant, dan lain sebagainya - Galah kaca - Sarang burung imitasi - Thermometer - Mesin kabut - Lampu, dan lain sebagainya  Komitmen kami adalah untuk selalu memberikan pelayanan terbaik untuk para pelanggan, menyediakan produk terjamin dan berkualitas tinggi. 
 
 Untuk informasi lebih lanjut, silakan hubungi Kami pada data berikut : BUANA JAYA Telepon : 021 565 8102 / 0852 1450 8168 / 0819 3215 1538 WhatsApp : 0812 9229 218 Email : marcella_buanajaya@yahoo.co.id Alamat : Jalan Taman Ratu Indah Blok B4 No. 27, Duri Kepa, Kebon Jeruk, Kota Jakarta Barat ","
               Jalan Taman Ratu Indah Blok B4 No. 27, Duri Kepa, Kebon Jeruk, Kota Jakarta Barat            ",Jakarta Barat,DKI Jakarta,+62 812-9229-218,None,None
TEKNIK MANDIRI,"
PREMIUM BLUE ONYX
",Kemasan Botol,"
Teknik Mandiri adalah sebuah perusahaan yang khusus memfokuskan diri dalam memenuhi kebutuhan industri,Rumah tangga,Proyek dan Automotive di bidang produk mechanical, electrical,handtools,welding,safety,dan Lifting pneumatic Equipment  Visi: Menjadi yang terbaik di antara yang terbaik.  Misi: Menjadikan Teknik Mandiri sebagai partner Industry, Rumah Tangga, Proyek dan Automotive dalam menghadapi tantangan dan menyongsong kesempurnaan dimasa depan.  Kami bekerja keras dan selalu melakukan yang terbaik untuk melayani pelanggan-pelanggan dimanapun dan kapanpun dalam memberikan informasi yang akurat dan solusi yang tepat pada saat dibutuhkan.Info Produk & Order Hubungi :Phone : 021-5644267    Mobile : 0812 1214 3333( Call/WA)Email : teknikmandiriindo@gmail.com ","
              Jl. Setia Warga 8 No.40 Rt 10/11 Grogol Petamburan, Jakarta Barat            ",Jakarta Barat,DKI Jakarta,+62 812-1214-3333,None,None
