Name,Membership,Category,Description,Address,City,Province,telp1,telp2,telp3
SURABAYA GEMILANG,"
                                    PREMIUM GOLD
                                ",Elektronik Konsumen,"
Sejahtera Gemilang Surabaya merupakan Perusahaan yang konsen di Bidang :

PABX PANASONIC
CCTV
IP CAM
FAX
Billing System

Kami melayani Service :

PABX
Service CCTV
Service Fax
Pemasangan, Setting dan Program, Bongkar-Pasang Ulang dan Lain Sebagainya


-----
Hubungi Kontak Kami Sekarang untuk Dapatkan Penawaran Terbaik dan Harga Bersaing (CALL/WHATSAPP)
• Phone : 0812-3425-6389 (Amar Hasan)
• e-Mail : pabxgemilang@yahoo.com
• Website : www.JualPabxCctv.com
 ","
              • Head Office : Jln. Gayungan III No. 14, Surabaya, Jawa Timur, Indonesia• Phone : 0812-3425-6389 (Call or WhatsApp)            ",SURABAYA,Jawa Timur,+62 812-3425-6389,None,None
AGRO LAWU INTERNATIONAL,"
                                    PREMIUM GOLD
                                ",Elektronik Konsumen,"
              AGRO LAWU INTERNATIONAL adalah, komunitas kelompok petani talas satoimo/ talas jepang/ talas safira/ talas Tasa atau bahasa latinnya adalah "" Colocasia Esculenta var Antiquarum "" . AGRO LAWU INTERNATIONAL telah memiliki kebun bibit inti dan kebun plasma. AGRO LAWU INTERNATIONAL juga menyediakan tenaga trampil dan berpengalaman dalam bidang budidaya tanaman talas Satoimo/ Talas Jepang. Budi daya talas satoimo ini telah ditekuni sejak tahun 2005 hingga sekarang dengan wilayah penanaman di wilayah P. Jawa, Bali, Sulawesi, Sumatera dan Kalimantan. Pelatihan pembuatan kompos organik merupakan kegiatan rutin dilakukan dan di aplikasikan kelapangan oleh Agro Lawu International. Alamat : AGRO LAWU INTERNATIONAL Kelurahan Sarangan, Kecamatan Plaosan, Kabupaten Magetan. Jatim. Alamat pelatihan : Jl. Raya Sukanagalih no. 88 Hanjawar-Cimacan Jawa Barat 43255 Faks : ( 0263) 2950101 Contact person : 0813 867 42828 ( Bp. Andi)            ","
              Lara Sati, Kelurahan Sarangan RT/RW - 06/01  Kecamatan Plaosan  Kabupaten Magetan            ",Magetan,Jawa Timur,+62 813-8674-2828,None,None
PT. ALFAN  MECHATRONICS  INNOVATION,"
                                    PREMIUM GOLD
                                ",Elektronik Konsumen,"
PT. ALFAN MECHATRONIS INNOVATION - Malang
perusahaan yang bergerak di bidang mekanikal – elektrikal - plumbing dan  landscape
menerima  jasa mulai dari survey, perencanaan, perancangan, konsultan, estimator, penyusunan RAB, manufaktur, serta pelaksana instalasi
lokasi :
komplek Ruko Grand Hanan blok. A. no.1
alamat :
PT. Alfan Mechatronik Inovasi – Malangjl. Raya Mayjend Sungkono km.4komplek Ruko Grand Hanan, blok A, no.1lokasi:di depan seberang GOR Ken Arok,
Buring – Kedung Kandang, Malang 65132
info profil lengkap :
FACEBOOK : @ KURSUS ELEKTRONIK INDUSTRI MALANG, https://www.facebook.com/alfan.mechatronics.3
INSTAGRAM :
@ALFAN IMAWAN, https://www.instagram.com/alfan_mechatronics_innovation/
e-mail: alfanelektronik@ gmail.com telp: 0341 7500033 kantor085 736 077 434 admin0821 4359 7967 mobile ","
              Komplek Ruko Grand Hannan blok A1, Jl. Raya Mayjend Sungkono km3,lokasi :  seberang jalan berhadapan GOR Ken Arok,Buring - Kedung kandang Malang            ",Malang,Jawa Timur,+62 821-4359-7967,None,None
Barista,"
                                    PREMIUM GOLD
                                ",Elektronik Konsumen,"
              Menjual kopi terbaik retail maupun partai, Kopi mentah, kopi sangrai, bubuk kopi, Blend, salah satu kopi terbaik didunia yang dipersembahkan oleh Indonesia ( kopi Luwak Single Origin Arabika Robusta Liberica excelsa Special tersedia dari Gayo, Mandailing, Lintong, Sidikalang, Bengkulu, Jambi, Dolok Sanggul, Lampung, Jawa Priangan, Jawa Jampit, Jawa Kayumas, Jawa Blawan, Jawa Pancoer, Jawa Karlos, Arjuno, Jawa Sindoro Sumbing, Jawa Dampit, Jawa Rengganis, Jawa Gondoarum, Bali Kintamani, Bali Pupuan, Sambas, Toraja, Kalosi, Sapan, Marinding, Bittuang, Enrekang, Bajawa Flores, Mangggarai, Kupang, Sumbawa, Papua Wamena Baliem Paniai Gayo : medium smooth body, sweet & spicy artinya kekentalan yg pas dengan tipe rasa “ Exotic taste ” yakni cita rasa perpaduan rempah dan buah-buahan. Lintong : full-bodied, soft acidity, hints of fresh herbs & spices , yakni berkarakter kental dengan keasaman yg lembut dan Rasa yg terkesan mirip sayuran. Mandheling : deep full body, earthy with bittersweet chocolate, yakni karakter kopi dengan kekentalan yg agak deep, aroma khas seperti kopi yg lama disimpan ( uniknya mandheling ) dan cita rasa cokelat pada ujung ketika selesai menengguk kopi. Sumatra – intense flavor, with cocoa, earth and tobacco notes Java – good, heavy body, with a lasting finish and herbaceous notes Bali – sweeter than other Indonesian coffees, with nut and citrus notes Sulawesi – good sweetness and body, with warm spice note Toraja Marinding : Excellent aroma and flavor, balance body and acidity, Caramel hints and long finish Flores  - heavy body, sweetness, chocolate, and tobacco notes Papua -  heavy body, chocolate, earth, and spicy finish  Berikut daftar 11 kopi premium Indonesia # Kopi Gayo - Ciri: full bodied, Kekentalan bagus dan keasaman seimbang, rasa cokelat, rasa rempah kompleks, good aftertaste # Kopi Mandailing ( Mandheling) - Ciri: Kekentalan lebih ringan dibanding gayo, keasaman seimbang, rasa cokelat cocoa, tembakau, asap, tanah, dan kayu. # Kopi Lintong - Ciri: Kekentalan bagus, keasaman medium keatas, rasa buah-sayur dengan rasa akhir manis. # Kopi Jawa ( Java) - Ciri: Aroma bagus, kekentalan dan keasaman medium, rasa seimbang dengan rasa akhir herbal dan rempah ringan # Kopi Priangan ( Preanger) - Ciri: Kekentalan dan keasaman medium ringan, rasa dominan gula jawa / sugar browning, short acidity hints of lemony-strawberry # Kopi Toraja - Ciri: Rasa harum bunga floral, keasaman lebih tinggi ( sweet tomatoes, berry-raisin) , lezat, caramel, sweet corn # Kopi Kalosi - Ciri: Kekentalan bagus, keasaman rendah, rasa cokelat dengan sedikit kesan jeruk, rasa tertinggal sedang, tidak mudah dilupakan # Kopi Bali Kintamani - Ciri: kekentalan dan keasaman medium ringan, ada rasa jeruk ( citrus) buah matang pohon dan floral menyenangkan. Short aftertaste, rasa tertinggal cepat # Kopi Flores Bajawa - Ciri: Kekentalan tinggi dan keasaman rendah, rasa cokelat dan vanili dengan karamel alamiah # Kopi Baliem/ Wamena - Ciri: Kekentalan tinggi, keasaman tinggi, balance, rasa cokelat dengan sentuhan tembakau sedikit vanilli, sedikit lemon, aroma kuat, rasa yg kuat, long aftertaste, rasa tertinggal lama. # Kopi Luwak - Lokasi: Sumatera Utara, Sumatera Selatan, Jawa Tengah, Jawa Timur, Bali, dan Tana Toraja. Pengiriman ke Jawa, Sumatera, Kalimantan, Sulawesi, Irian Jaya, Papua, Makassar, Bali, Lombok, Mataram, Jakarta, Surabaya, Medan, Bandung, Pekanbaru, Riau, Bangka, Belitung, Banjarmasin, Sampit, Palangkaraya, Balikpapan, Samarinda, Sampit, Kerinci, Padang, Banten, Tangerang, Cirebon, Cimahi, Manado, Menado, Maluku, Ambon, Pangkalan Bun, Jambi, Padang, Aceh, Batam, Bintan, Nusa Dua, Pangkal Pinang, Tanjung Pinang, Ternate, Biak, Fakfak, Madura, Sampang, Sambas, Bangkalan, Semarang, Salatiga, Sidoarjo, Ngawi, Solo, Kediri, Tarakan, Mojokerto, Denpasar, Kuta, Palembang, Lampung, Kupang, Brebes, Jogjakarta, Yogyakarta, Solo, Salatiga, Malang, Jember, Blitar, Jombang, Banyuwangi, Martapura, Magelang. Aek Kanopan, Arga Makmur, Arosuka, Balige, Banda Aceh, Bandar Lampung, Bagansiapiapi, Baganbatu, Bandar Seri Bintan, Bangkinang, Bangko, Banyuasin, Batam, Baturaja, Batusangkar, Bengkalis, Bengkulu, Binjai, Bintuhan, Bireuen, Blambangan Umpu, Blangpidie, Blang Kejeren, Bukittinggi, Calang, Curup, Daik, Dolok Marawa, Dumai, Gedong Tataan, Gunung Sitoli, Gunung Sugih, Gunung Tua, Idi Rayeuk, Indralaya, Jambi, Jantho, Kabanjahe, Kalianda, Karang Baru, Tinggi, Kayu Agung, Kepahiang, Kisaran, Koba, Kota Agung, Kotabumi, Kota Pinang, Kuala Tungkal, Kutacane, Lahat, Lahomi, Langsa, Lhokseumawe, Lhoksukon, Limapuluh, Liwa, Lotu, Lubuk Basung, Bendaharo, Linggau, Pakam, Sikaping, Manggar, Manna, Martapura, Medan, Menggala, Mentok, Metro, Meulaboh, Meureude, Muara Aman, Muara Bulian, Muara Bungo, Muara Dua, Muara Enim, Muara Sabak, Muara Tebo, Muaro Sijunjung, Mukomuko, Padang, Padang Aro, Padang Panjang, Padang Sidempuan, Pagaralam, Painan, Palembang, Pandan, Pangkalan Kerinci, Pangkal Pinang, Panguruan, Panyabungan, Pariaman, Parit Malintang, Pasir Pengarayan, Payakumbuh, Pekanbaru, Pematang Siantar, Prabumulih, Pringsewu, Pulau Punjung, Ranai, Rantau Prapat Raya, Rengat, Sabang, Salak, Sarila, Sarolangun, Sawahlunto, Sei Rampah, Sekayu, Selat Panjang, Sengeti, Siak Sri Indrapura, Sibolga, Sibuhuan, Sidikalang, Sigli, Simpang Ampek, Simpang Tiga Redelong, Sinabang, Singkil, Sipirok, Solok, Stabat, Subulussalam, Sukadana, Suka Makmue, Sungailiat, Sungai Penuh, Takengon, Tais, Tanjung Balai ( Sumatera Utara) , Tanjung Balai Karimun ( Kepulauan Riau) , Tanjung Enim, Tanjung Pandan, Tanjung Pinang, Tapaktuan, Tarempa, Tarutung, Tebing Tinggi ( Sumatera Utara) , Teluk Dalam, Teluk Kuantan, Tembilahan, Toboal, Tuapejat, Ujung Tanjung            ","
              OperasionalBuka Senin - Sabtu 10.00 - 17.00 / Open Monday - Saturday 10am - 5pm | Tutup  Minggu dan Hari Libur Nasional / Closed Sunday and Public Holiday |House Of Coffee @Barista_ID +6281231259116 | Griya Kebraon Barat 13 CD no. 17 Surabaya (Samping Menara Masjid Madina Luhur)            ",Surabaya,Jawa Timur,+62 812-3125-9116,None,None
Jaya Makmur Abadi,"
PREMIUM RUBY
",Elektronik Konsumen,"
Jaya Makmur Abadi kami bergerak dibidang  Electrical Equipment .
Kami berikan pelayanan dan penawaran terbaik 
Beberapa Produk yang kami sediakan:


Stabilizer Matsuyama
UPS (Uninterruptible Power Supply) ICA dan PROLINK
Kabel Supreme
Macam macam lampu bohlam
Produk Schneider (MCB, Contractor, MCCB, dll) 
Chain Lube Rexco 
Pipa Conduit Clipsal
Switch Hub
Lampu Sorot, dan macam macam lampu lain
Kabel Listrik
dan lain lain.



Harga bisa menghubungi kami melalui WA atau TelponTelp/WA: 085100319097
Email: jayamakmur.abadimdo@gmail.com

 WORKSHOP:
W   Jl. A A Maramis No. 180 Kelurahan Paniki Bawah Kecamatan Mapanget
Manado, Sulawesi Utara ","
              Jl. A A Maramis No. 180 Kelurahan Paniki Bawah Kecamatan Mapanget            ",Manado,Kalimantan Barat,+62 851-0031-9097,None,None
DEPOT SAFETY,"
                                    PREMIUM GOLD
                                ",Elektronik Konsumen,"
              c/o. PT. Citra Total Proteksindo 
Bergerak di bidang Keselamatan dan Kesehatan Kerja [ PJK3 ] Bidang Proteksi Kebakaran. Bidang Kegiatan : Pemasangan dan Perawatan Proteksi Kebakaran meliputi Alat Pemadam Api Ringan (APAR), Instalasi Deteksi Alarm, Hydrant System, Sprinkler System dan System Pemadam Otomatik Integrated.
*ALAT PEMADAM API* Pengecekan, perawatan, servis dan isi ulang, Alat Pemadam Api Kebakaran ( APAR ) dengan berbagai macam merk antara lain : Alat Pemadam Api MAXGUARD, Yamato, Gunnebo, SERVVO, ARINDO, INDOKA, VIKING, PYROMAX, APPRON, CHUBB, STARVVO, VULCAN, FIROTECT, ALPINDO, GUARDALL, PROTECT, dll. Dengan segala jenis media racun api yang digunakan, seperti : ABC POWDER, BC POWDER, HCFC 123, HALOTRON, NAF P IV, CARBON DIOXIDE CO2, BUSA AB, FAOM LIQUID ( AFFF ), Vulcan AF 21, AF 31 (WATER BASED), AF 11, dll. 
Dengan berbagai type, seperti : Portable, Trolly ( Pakai Roda) & Thermatic System, dengan harga yang kompetitif, ekonomis, bergaransi dan jaminan kualitas yang baik sesuai kebutuhan anda, melayani antar jemput atau layanan ditempat Anda.
*FIRE ALARM SYSTEM*
Jasa Pemasangan Baru Instalasi Fire Alarm System dan Jasa Pengecekan Teknis, Perawatan (Maintenance) Fire Alarm System, dengan berbagai macam merk antara lain : APPRON, HOOSEKI, HORINGLIH, HONGCHANG, NOTIFIER, dll.
*FIRE HYDRANT SYSTEM*
Jasa Pemasangan Baru Instalasi Fire Hydrant System dan Jasa Pengecekan Teknis, Perawatan (Maintenance) Fire Hydrant System, dengan berbagai macam merk antara lain : Fire Hydrant APPRON, VENUS, X-FIRE, HOOSEKI, GUNNEBO, ZEKI, OZEKI, ALPINDO, FIROTECT, dll.
*FIRE SPRINKLER SYSTEM*
Jasa Pemasangan Baru Instalasi Fire Sprinkler System dan Jasa Pengecekan Teknis, Perawatan (Maintenance) Fire Sprinkler System, dengan berbagai macam merk antara lain : Fire Sprinkler APPRON, TYCO, SHILLA, NATIONAL, VIKING, dll.
*FIRE INSTALATION SYSTEM*
Jasa Pemasangan Baru Instalasi Fire System dan Jasa Pengecekan Teknis, Perawatan (Maintenance) Fire System, dengan berbagai macam jenis fire system antara lain :  FIRE FOAM SYSTEM, NOVEC 1230 KIDDE, NOVEC 1230 EDWARD, FM 200, CO2 FIRE SYSTEM, FIRE WATER SYSTEM, FIRE DETECTION SYSTEM, HYGOOD, KIDDE SERIES, TYCO, NATIONAL, SYSTEM SENSOR, HONEYWELL, FENWAL, dll.
*VISI DAN MISI*
Menjadi perusahaan keamanan yang terdepan dalam bidang Suplier Alat Proteksi Keamanan dan Service serta instalatir segala macam peralatan keamanan bidang proteksi kebakaran. Memberikan nilai kepuasan terbaik bagi pelanggan melalui harga terbaik, kompetitif, produk dan pelayanan berkwalitas serta garansi yang panjang terjamin mutu produk yg berkelas. ","
              Jl. Sugeng Jeroni No. 72  Yogyakarta            ",Jogja,Daerah Istimewa Yogyakarta,+62 811-2508-699,None,None
PT. JOGJA MITRA PANEL,"
                                    PREMIUM GOLD
                                ",Elektronik Konsumen,"
PT JOGJA MITRA PANEL adalah Perusahaan yang bergerak di Bidang Penyedia Jasa Pelayanan Teknik & Pengadaan Barang dengan cakupan wilayah layanan di seluruh Indonesia khususnya Mechanical dan Electrical Panel.Kami berdiri pada tahun 2014 dengan badan hukum berdasarkan Akta pendirian Perseroan Terbatas, yang menyediakan total solution untuk teknik terutama Panel Listrik. Kami bertekat untuk menjadi Perusahaan Jasa yang terdepan dalam Bidang Teknik dengan selalu memberikan solusi inovatif bagi pekerjaan yang kami laksanakan dengan mengutamakan kepuasan mitra kami.Produk-produk kami meliputi :1. Panel LV (Low Voltage)2. Panel MV (Medium Voltage)Produk / Jasa Utama Menjual : LV Cubicle (Low Voltage Cubicle)1. Capasitor Bank Panel kapasitor umumnya terdiri dari Incoming Panel dan Panel Kapasitor itu sendiri.Panel Incoming Kapasitor terdiri : - ACB, MCCB, LBS.Panel Kapasitor terdiri :- MCCB, FUSE.- kontaktor kapasitor.- Kapasitor.- PFC (Power Factor Regulator).Panel Kapasitor yang Kami Supply memakai produk GAE, VISHAY ESTA ROEDERSTEIN (GERMAN), CIRCUTOR (SPANYOL), Dll.2. LVMDP (Low Voltage Main Distribution Panel) atau PUTR Panel.Panel Distribusi utama ini terdiri dari beberapa komponen untuk beban Distribusi. Panel LVMDP terdiri dari panel Incoming Dan panel Outgoing untuk pendistribusiannya. Panel Incoming terdiri :- ACB up to 6300A.- MCCB up to 1600A dengan Motorize atau dengan Rotary Handle.- Menggunakan metering (Analog Metering / Digital Metering) dan beberapa Aksesories sesuai permintaan.Panel Outgoing terdiri :- MCCB up to 6300A.- MCB up to 125A.Produk yang kami gunakan adalah SCHNEIDER, ABB, Siemens, Chint, Dll.3. LVSDP (Low Voltage Sub Distribution Panel) Panel LVSDP adalah Panel Distribusi kecil yang sumbernya dari Panel LVMDP dan Outgoingnya langsung ke Beban.Design Panel ini adalah Wallmounting atau Terpasang di Dinding Tembok. Incoming dan Outgoing Panel LVSDP ini terdapat dalam 1 Panel. Panel LVSDP terdiri :- MCCB (Incoming).- MCB, ELCB, RCBO (Outgoing).- Metering (Analog/ Digital) dan Aksesories seperti Lampu RST.Produk yang kami gunakan adalah SCHNEIDER, ABB, Siemens, Chint, Dll.4. MCC Panel (Motor Control Center). Panel MCC merupakan tempat pengontrolan operasi motor listrik yang terdiri dari Incoming Panel dan Outgoing Panel. Pengontrolan motor Listrik kami sediakan 2 Mode yaitu Auto dan Manual. Operasi secara Auto kami sediakan terminal untuk bisa di koneksikan ke mode Remote (PLC / DCS) dan Operasi secara Manual yaitu pengoperasian di lokal panel menggunakan tombol Start / RUN dan Stop pada Panel serta tersedia Indikator Lamp Untuk Motor Start, Stop, dan Trip. Panel Incoming terdiri :- ACB up to 6300A.- MCCB up to 1600A dengan Motorize atau dengan Rotary Handle.- Menggunakan metering (Analog Metering / Digital Metering) dan beberapa assesories sesuai permintaan.Panel Outgoing terdiri :- MCCB/ MPCB.- Kontactor. - TOR (Thermal Overload relay).Produk yang kami gunakan adalah SCHNEIDER, ABB, Siemens, Chint, Dll.5. ATS dan AMF Panel ATS (Automatic Transfer Switch) Panel ATS adalah Panel Pemindah Beban yng terdiri dari 2 Incoming. Ada 2 mode Operasi untuk Panel ATS yaitu AUTO dan MANUAL. Mode Auto Memakai Relay atau MODULE dan untuk Mode Manual Memakai COS (Change Over Switch). AMF (Automatic Main Failure) Alat ini berfungsi untuk menyalakan mesin genset jika beban yang di layani kehilangan sumber energy listrik utama/PLN. Untuk panel ini dalam operasinya memakai module AMF. Dalam Aplikasinya Panel ATS dan AMF terdapat dalam 1 panel sehingga fungsi panel bisa menyalakan genset secara otomatis dan memeindahkan beban secara oromatis juga. Panel ATS/AMF terdiri :- ACB up to 6300A.- MCCB up to 1600A dengan Motorize dan dengan Rotary Handel di tambahkan kontaktor untuk kapasitas kecil.- Module ATS/ AMF.- Menggunakan metering (Analog Metering/ Digital Metering) dan beberapa Aksesories sesuai permintaan. Produk yang kami gunakan adalah SCHNEIDER, ABB, Siemens, Chint, Dll. Untuk Module kami menggunakan Deep sea, Lovato, Dll.6. Panel Synchrone Panel Shynchrone berfungsi untuk mensinkronkan Incoming beberapa Genset atau mensinkronkan beberapa genset dengan PLN. Dengan bantuan Module Synchron sehingga sinkron panel bisa beoperasi secara otomatis. Panel Synchrone terdiri :- ACB up to 6300A.- Module Synchrone.- Menggunakan metering (Analog Metering / Digital Metering) dan beberapa Aksesories sesuai permintaan.Produk yang kami gunakan adalah SCHNEIDER, ABB, Siemens, Chint, Dll. Untuk Module kami menggunakan Deep Sea, Lovato, Woodward, Dll.7. AC / DC Distribution Board AC / DC Distribution board adalah sebagai panel penerima daya / power dari transformer (Main) dan atau dari Battery atau UPS dan mendistribusikan power tersebut lebih lanjut ke peralatan electrical.  Design Panel ini Incoming dan Outgoing menjadi 1 panel type Free standing Panel. Panel AC/ DC terdiri :- MCCB- MCB- Menggunakan metering (Analog Metering / Digital Metering) dan beberapa Aksesories sesuai permintaan.Produk yang kami gunakan adalah SCHNEIDER, ABB, Siemens, Chint, Dll.= > MV Cubicle (Medium Voltage Cubicle)1. SM6 Cubicle Panel tegangan menengah (Medium Voltage) disediaan oleh PLN, dan biasanya menjadi tanggung jawab PLN, yang disebut dengan cubicle PLN, yang menghubungkan  jaringan  tegangan menengah PLN dengan cubice gedung. Panel ini terdiri dari 3 macam, yaitu cubicle incoming, metering dan cubicle outgoing.  Panel MV yang lainnya biasanya disebut dengan cubicle pelanggan, yang menghubungan dari panel MV ( cubicle PLN) dengan Trafo. Kami menjual berbagai tipe product SM6 seperti :- IM switch- QM Fused Switch Combination- PM Fused Switch- DM Single Isolation Disconectable SF6 type Circuit Breaker- Dll.Kontak Person : Bapak Saiful AnamEmail : jogja.mitra.panel@gmail.com atau sales@jogjamitrapanel.comHP : 0813-2147-3122 ","
              Jln. Piyungan Prambanan Km 2.5 No. 23 Bantul Yogyakarta, Jawa Tengah, Indonesia            ",BANTUL,Daerah Istimewa Yogyakarta,+62 813-2147-3122,None,None
Citra Karya Teknik,"
PREMIUM RUBY
",Elektronik Konsumen,"
              Kami adalah perusahaan instalasi peralatan sekuriti seperti CCTV, Access control, Guard Tour System dll. Kami menjual berbagai peralatan keamanan mulai dari jual cctv panasonic jakarta, pintu pagar otomatis jakarta, jual guard tour system, jual mesin absen fingerprint terlengkap, jual barrier gate, Jual alarm system jakarta. Telp 021 690 8242 / 0855 750 6333
Mobile/WA 0855 750 6333 ","
              Ruko Taman Buaya Blok B1 No. 27-28-29 Telp 021 690 8242 / 0855 750 6333Mobile/WA 0855 750 6333Jln. Bandengan UtaraJakarta Barat            ",Jakarta,DKI Jakarta,+62 855-7506-333,+62 816-1970-579,+62 811-9566-465
PT . JE Indonesia   ( Distributor & Service ),"
PREMIUM RUBY
",Elektronik Konsumen,"
              PT. JE Indonesia ( Distributor & Service) Glodok Lindeteves Trade Center Ground Floor GF2 A23 No. 1 Jl. Hayam Wuruk 127 Jakarta 11180 Tel : 021-62311149 ( hunting) Fax : 021-62311148 Email : sales@ jakartaelectric.com            ","
              Gedung LTC Glodok. Ground Floor GF2 A23 No. 1 - Jl. Hayam Wuruk 127 - Jakarta            ",Jakarta,DKI Jakarta,None,None,None
PT Yasindo Jaya Bersama,"
PREMIUM RUBY
",Elektronik Konsumen,"
              TOOLS │ TECHNICAL │ WORKSHOP │ MACHINERY │ GENERAL EQUIPMENT SUPPLIES            ","
              Ruko permata ancol,blok L no 12, Jl RE Martadinata ,pademangan-jakut 14420 ",Jakarta Utara,DKI Jakarta,+62 813-3713-2383,None,None
PT.SURRAMA TRIDAYA MANDIRI,"
PREMIUM BLUE ONYX
",Elektronik Konsumen,"
Surrama Tridaya Mandiri adalah Kontrol & Instrumentasi perusahaan memberikan kualitas produk dan layanan kepada industri. Filosofi kami adalah untuk bekerja dalam kemitraan dengan kami pelanggan untuk memastikan bahwa kami memberikan solusi yang tepat untuk memenuhi kebutuhan Anda kebutuhan bisnis. Kami menawarkan berbagai produk kepada pelanggan kami. Ini adalah tujuan kami untuk memastikan bahwa Anda diberikan saran terbaik untuk membantu Anda memilih solusi yang tepat atau jasa untuk memungkinkan Anda untuk melakukan kegiatan bisnis Anda efektif dan efisien. pelanggan kami berhak permintaan kualitas tinggi, harga terbaik dan waktu respon segera. Oleh karena itu Kami menempatkan penekanan yang sangat tinggi pada tidak hanya memenuhi tuntutan ini tetapi juga pada penyediaan penekanan kuat pada layanan pelanggan dan customer care. Pada Kontrol STM kami berkomitmen untuk melayani kebutuhan pelanggan kami di atas semua pertimbangan lain. Kami percaya bahwa rumus untuk keberhasilan bisnis kami secara langsung terkait dengan keberhasilan kami bisnis pelanggan. 
Kontrol STM ' Pelanggan Charter'
• Pelanggan adalah yang paling penting orang di kantor kami.• Pelanggan tidak tergantung pada kita; kita tergantung padanya.• Pelanggan tidak gangguan terhadap pekerjaan kami, ia adalah tujuan itu. Dia melakukan kita nikmat dengan memberikan kita kesempatan untuk memecahkan masalahnya.• Konsumen bukanlah seseorang untuk berdebat atau sesuai dengan akal. Tidak ada yang pernah memenangkan argumen dengan pelanggan.• Pelanggan harus dibuat merasa seolah-olah mereka adalah orang-orang yang paling penting di dunia kita. Perhatian pribadi kami kepada pelanggan kami melebihi yang dari pesaing lainnya.For More Info Contact Us :PT. Surrama Tridaya MandiriCiti Square Business Park Blok E No. 6Jl. Peta Selatan RT 010 RW 001, Kalideres, Kalideres, Jakarta Barat, DKI Jakarta, Indonesia 11840Telp    : +62-21-22520556 (Hunting)Fax     : +62-21-22526597 ","
              Citi Square Business Park Blok E No. 6 Jl. Peta Selatan RT 010 RW 001, Kalideres            ",Jakarta Barat,DKI Jakarta,+62 878-8572-0277,None,None
"PT. ADI RAYA MANDIRI ( Agent, Distributors, Stockist )","
                                    PREMIUM GOLD
                                ",Elektronik Konsumen,"
              PT. ADI RAYA MANDIRI adalah perusahaan yang berkembang sangat pesat dalam bidang Industrial Automation System dan Electrical Components, Kami mampu memenuhi semua kebutuhan industri yang ada di Indonesia untuk pengadaan spare part produksi dan juga alat alat penunjang kerja lainnya seperti dibawah ini  :MAJOR BRANDS WE DEAL WITH :ABBBAUMULLERDANFOSSDELTAEMERSONFUJI ELECTRICHITACHIHYUNDAILENZELSISMITSUBISHISCHNEIDERSIEMENSOMRONPANASONICTOSHIBAYASKAWAHUMAN MACHINE INTERFACE ( HMI ) :FUJI PODHAKKOHITECH BEIJERKINCOPRO-FACEWEINTEKSIEMENSDELTAOMRONPANASONICXINJECLUTCH AND BRAKES :COREMOMAYRMIKI PULLEYMITSUBISHINIIKAOGURASHINKO SINFONIASUNTESROTEXTRUE ENGINEWARNERROTARY NCODERS :HEIDENHAINKOYONIDEC NEMICONOMRONSUMTAKTAMAGAWA SEIKIREPTEKELDYNAPARSENSORS :AUTONICSAZBIL-YAMATAKEIFM EFECTORIPFKEYENCEKFPSKOYOOMRONPEPPERL+FUCHSRIKEN OPTECHSUNX PANASONICTURCKMEASURING INSTRUMENTS :AIKOHIMADAMITUTOYOTEMPERATURE CONTROLLERS :ASAHI KEIKIEMKOFUJI ELECTRICOMRONRKC INSTRUMENTSHINKO TECHNOSTOHOTOKYPNEUMATIC & HYDRAULICS :AIRTACCHANTOCKDKOGANEIKURODA-PARKERNACHI FUJIKOSHITACO-AZBILTAIYOROSSYUKEN kami siap untuk menjadi yang terbaik dalam mendukung semua kebutuhan produksi Anda dan menjadi salah satu mitra Anda yang terpercaya sebagai pemasok.Kami bersedia untuk menjadi salah satu pemasok terbaik Anda dan menjadi No.1 di Indonesia.Keuntungan dari pelayanan kami adalah sbb:

Harga yang kami tawarkan lebih bersaing Mutu dan keaslian barang terjamin
Barang dapat kami kirim sesuai dengan tanggal kebutuhan
Kemudahan dalam pembayaran

Untuk harga dan stok silahkan hubungi kami: PT. ADI RAYA MANDIRIJl. Pinang Raya No. 70 Pondok LabuJakarta Selatan 12450 IndonesiaTelp : 6221-7663747-29042880Fax : 6221-7510595Office Mobile : 08128143578 E-mail: adirama@indo.net.idE-mail: adirayamandiri@yahoo.co.idE-mail: ptadirayamandiri@yahoo.co.idHubungi sales kami :Lina : 081219744882Dani : 081310878688Maya : 081288840351Anie : 081318713253            ","
              Jl. Pinang Raya No.70 Pondok Labu Cilandak            ",Jakarta Selatan,DKI Jakarta,+62 813-1087-8688,None,None
