Name,Membership,Category,Description,Address,City,Province,telp1,telp2,telp3
PT HEXACHEM INDONESIA,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
              Chemical Trading & Industrial Cleaning Services            ","
              Kawasan Industri Jababeka I
Jln. Jababeka 2 Blok C No. 11 C
            ",Cikarang,Jawa Barat,+62 821-1122-3399,None,None
PT. REXINDO OTOTEKNIK,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
PT. REXINDO OOTEKNIK incorporated in Bekasi, Indonesia to fulfill any rapid development of diverse modern industry commands an ever-increasing need for industrial plants and success of these industries is highly dependent on cooperation with the right partner for the business. 
 
PT. REXINDO OOTEKNIK established since 2012 by a group of engineers who have experience in the various fields of engineering that could support any industrial needs especially on Engineering, Technical Services, Instrumentation & Control and Industrial Supplies. 
We have some experiences of supplying products in varies kind of industries, such as Oil & Gas, Chemical, Power Generation, Petrochemical, Fertilizer, Coal & Mining, Pharmaceutical, Food Industries, Petrcochemical, etc. 
 
Our team of sales engineers possess many years of experience in assisting clients in automated processes to enhance product quality, increase productivity, reduce waste, improve safety, and to meet regulatory requirements. The result is a solution tailored to meet the unique needs of our customers. 
 
Therefore we represent some agency from International Company that related with our main business. ","
              Office & Workshop : Jl. Toyogiri Selatan No.77 Kel. Jatimulya Kec. Tambun Selatan Bekasi Timur Jawa Barat 17515 – INDONESIA.Phone:  (021) 82746125  Faximile: (021) 82435319Branch Office : Villa Mutiara Bogor I Blok C1/19  Kel. MekarwangiKec. Tanah Sareal Jawa Barat 16168 – INDONESIA.Phone (0251) 7595433.HP/WA : +62 812 9119 2569            ",Bekasi,Jawa Barat,+62 812-9119-2569,None,None
CV Catur Jaya Atap,"
PREMIUM RUBY
",Mesin & Peralatan Las,"
              CV CATUR JAYA ATAP merupakan perusahaan yang bergerak dibidang produksi barang sebagai berikut:1. Pagar BRC2. Tiang pagar BRC3. Pintu swing tunggal/ganda4. Pintu dorong5. Spandek6. Kanal-C7. Reng8. Hollow 2x4 dan 4x49. Wall angelSelain produk diatas kami juga begerak di bidang trading dan supplier besi dan baja dengan produk sebagai berikut:1. WF, IWF, H-BEAM2. UNP3. CNP4. Siku5. Plat polos 6. Plat bordes7. Plat kapal8. Beton eser9. Plat strip10. Pipa gas11. Pipa air12. Hollow galvanis13. Kawat harmonika14. kawat duri dan kawat siletKepuasan customer adalah prioritas kami            ","
              Jl Putra Bangsa Anggaswangi Sukodono Sidoarjo            ",Surabaya,Jawa Timur,+82 33-806-5412,None,None
BETA CONSTRUCTION SURABAYA,"
PREMIUM RUBY
",Mesin & Peralatan Las,"
Selamat datang di situs BENGKEL LAS konstruksi baja surabaya. Kami bergerak di bidang pengelasan yang mencakup berbagai pekerjaan seperti pembuatan kuda-kuda WF, pagar, teralis, kanopi, railing tangga, balkon, tangga putar, pintu harmonika, rollingdoor, dll. Kami siap di panggil kapanpun anda membutuhkan kami.
Kami hadir di tengah–tengah anda untuk membantu kesulitan anda. Serahkan pengerjaan besi untuk bangunan Anda pada kami. Kami bersedia datang ke tempat anda untuk mendiskusikan desain yang anda inginkan. Anda dapat memilih produk dari ratusan ‘items’ yang tersedia pada katalog kami, atau mendesain sendiri model unik khusus untuk anda. Dijamin tidak kecewa karena kami adalah ahlinya.
KONSTRUKSI BAJA SUARABAYA Merupakan Perusahaan Jasa dalam bidang Konstruksi Baja , Konstruksi Baja WF, Baja WF, Konstruksi Baja Ringan, mekanik dan electrical gedung , Silo, Listrik dan Telekomunikasi , Rolling Grill, Pintu otomatis / Automatic Door System , Barrier Gate System , Pagar Otomatis / Arm Gate System dan lain-lain yang didukung oleh SDM terlatih dan berpengalaman.
Penanganan yang cepat dan akurat karena ketersediaan tenaga ahli dengan jumlah yang memadai dan berpengalaman sehingga mendapatkan hasil yang sesuai dengan target dan berkualitas.
Beberapa lingkup kerja kami meliputi
Konstruksi Baja Untuk : – Gudang / Pabrik – Gedung Bertingkat – Gedung Olah Raga / Futsal – Hoist – Girder – Dll.
Konstruksi Baja Ringan :  – Atap baja ringan/truss – galvalum – Canopy – Pagar Besi – Pintu Harmonika – Rolling Door, Rolling grile, Rolling Porporate, Dll
BUILDING MECHANICAL & ELECTRICAL – Electrical Wire Rope Hoist – Lift – Access System – dll
Mechanical Electrical : – Pintu Otomatis ( automatic Door System ) – Pintu Garasi / Pintu Pagar Otomatis ( Arm Gate System ) – Pintu Palang Parkir Otomatis ( Barrier Gate System )
Hormat KamiDirekturBETA CONSTRUCTION
“KONTRUKSI BAJA, FLOORDECKING / BONDEK, PINTU GERBANG PABRIK (AUTOMATIC GATE), PAGAR BESI, KANOPI, PINTU PLAT / STEEL DOOR / FIREDOOR, TANGGA PUTAR, RAILLING TANGGA, PINTU HARMONIKA, ROLLING DOOR, RANGKA ATAP BAJA RINGAN ” ","
              Jl. H. Syukur VI Kavling A   Sedati Gede - Sedati            ",Sidoarjo,Jawa Timur,+62 821-3290-9999,None,None
Karya Utama Steel,"
PREMIUM RUBY
",Mesin & Peralatan Las,"
Kami adalah perusahaan supplier / agen yang menjual aluminium composite panel (ACP) , PJU , grating , pagar BRC, bronjong, kawat duri, wiremesh, atap UPVC, atap galvalum serta berbagai macam kebutuhan konstruksi baja untu industri, bangunan, konstruksi, kontraktor hingga rumah pribadi termurah dan terlengkap dengan kualitas dan service yang optimal.
 
Email:
karyautama.steel@gmail.com ","
              Griya Candramas Blok FA-2 Sedati            ",Sidoarjo,Jawa Timur,+62 813-5735-2455,None,None
Surabaya Cool,"
PREMIUM RUBY
",Mesin & Peralatan Las,"
              CV. Surabaya Cool adalah global supplier untuk produk tube cleaning systems, industrial vacuums, cooling tower maintenance systems, dry steam sanitation solutions, descaling systems, coil cleaning products, hose & pipe cleaning systems, dan lain-lainSurabaya Cool berdiri sejak 2010 sebagai authorized distributor dari GOODWAY USA. Solusi inovatif Goodway Indonesia, digerakkan oleh teknologi digunakan oleh kontraktor, insinyur, dan profesional pemeliharaan di seluruh dunia untuk melakukan tugas pemeliharaan rutin lebih cepat, lebih mudah, lebih aman, dan dengan lebih banyak efisiensi.Surabaya Cool menyediakan

GOODWAY HVAC TUBE CLEANER
GOODWAY CHILLER TUBE CLEANER
INDUSTRIAL VACCUM EQUIPMENT
AMERICAN AIR FILTER|AAF
ALCO VALVE
THERMOSTAT
COMPRESSOR
INDUSTRIAL VACUUM ACCESORIES
SPAREPARTS PENDINGIN
PIGS
Grindres
Sparepart Komatsu

Surabaya Cool menjual Teknologi Goodway memproduksi produk-produk pemeliharaan industri khusus untuk beragam pasar termasuk HVAC, Energi, Maritim, Manufaktur dan Produksi Makanan dan Minuman. Produk-produk Goodway Indonesia telah digunakan oleh fasilitas dan personil pemeliharaan pabrik di seluruh dunia untuk pemeliharaan sistem HVAC, mesin pabrik, pembersihan bahan berbahaya, pembersihan permukaan dan sanitasi, dan kebutuhan pemeliharaan industri penting lainnya. Selain itu kami merupakan distributor untuk JAPAN AIR FILTER. Japan Air Filter (JAF),MERUPAKAN Produk & Solusi Pemurnian Udara yang DI PAKAI luas di seluruh dunia.            ","
              Jl. Wiguna Tengah IX No. 25, Gunung Anyar, Surabaya            ",Surabaya,Jawa Timur,+62 812-3316-8461,None,None
Panca Jaya Equipment,"
PREMIUM RUBY
",Mesin & Peralatan Las,"
              Perusahaan kami bergerak dibidang suplier dan distributor produk-produk peralatan bengkel ( Garage equipment) / alat-alat teknik & mekanik, peralatan industrial, perawatan otomotif, permesinan serta alat-alat peraga ketrampilan mekanik dan pendidikan kejuruan mesin, otomotif & perkakas untuk bengkel umum, bengkel authorized, pabrikasi maupun institusi-institusi lembaga pelatihan, specialized in: Carwash Equipment, Tune Up Equipment, Tire Service, Automotive Lifting Equipment, Engine Trainer & Industrial Equipment dengan berbagai merk dan tipe yang ada, maupun yang sesuai dengan permintaan pelanggan dengan spesifikasi produk seperti : Tire Changer, Spooring, Balancing, Air Compressor, Car & Motorcycle Lift, Engine Scanner, Engine Trainer, Lathe Machine, Milling, Drilling, Hydraulic, Pneumatic machinery & Tools..dll. PANCA JAYA EQUIPMENT sebagai Perusahaan Swasta Nasional yang bergerak di bidang Pengadaan Peralatan Perbengkelan Otomotif. PANCA JAYA EQUIPMENT hadir sebagai partner Bengkel Service Station baik skala ATPM ( Agen Tunggal Pemegang Merk) dengan Dealer resmi maupun Bengkel umum yang bergerak dibidang Jasa Otomotif untuk melayani kebutuhan alat-alat penunjang kendaraan seperti : Alat-Alat Service, Peralatan Oil, Peralatan Tyre Shop, Peralatan Car wash dll secara Nasional. Didukung oleh produk-produk berkualitas tinggi dengan purna jual yang terjamin seperti : Produk HESHBON dari Korea antara lain SCISSOR LIFT, TWO POST LIFT, FOUR POST LIFT, MESIN BALANCER, MESIN SPOORING, MESIN BONGKAR PASANG BAN, ALAT UJI EMISI, GANTI OIL MATIC/ ATF DLL merupakan principle yang berpengalaman lebih dari 22 tahun memproduksi peralatan penunjang Bengkel Mobil dengan kualitas dan standarisasi safety dengan ISO 9001, KSA 9001, EN ISO 9001 ( KCP) mencakup Pasar Internasional. Product HANATECH dari Korea dengan Specialist alat SCANNER dengan pengalaman lebih dari 20 TAHUN. Product CEMB dari Italy dengan Specialist alat Spooring dan BALANCER dengan pengalaman lebih dari 60 TAHUN. Product TOOLS SPERO dari Taiwan dengan Specialist di TOOLS / Kunci-Kunci yang berkualitas Life Time dengan pengalaman lebih dari 8 TAHUN. Sebagai Partner PANCA JAYA EQUIPMENT akan selalu memberikan pelayanan dan konsultasi kepada pelanggan dengan setia dalam hal memilih dan menentukan Product yang sesuai dengan kebutuhan dengan harga yang terjangkau, sehingga investasi usaha jasa perbengkelan menjadi Investasi yang menguntungkan, nyaman dan berkembang terus. Ketersediaan tenaga teknis yang handal dalam melakukan pemasangan, pelatihan, pemeliharaan dan perbaikan. Sertifikat Produk kami telah mendapatkan pengakuan International dari merek terkemuka serta sertifikasi mutu dunia. Untuk kenyamanan dan keamanan dalam penggunaan produk-produk PANCA JAYA EQUIPMENT, maka PANCA JAYA EQUIPMENT memberikan pelayanan after sales services berupa : * Pemasangan / Instalasi * Pelatihan / Training * Suku Cadang / Sparepart * Perbaikan / Service * Perawatan / Maintenance http: / / youtube.com/ watch? v= KT5usD1JuBw Untuk Informasi Lebih Lanjut Hubungi HP: 0817302635 WA: 082134000565 BB: pje-sby 7DE7F14A            ","
              Jl. Ambengan 1P  (Kompleks Pertokoan Ambengan Indah)            ",Surabaya,Jawa Timur,+62 821-3400-0565,None,None
PT Laksana Anda Jaya,"
PREMIUM BLUE ONYX
",Mesin & Peralatan Las,"
PT. Laksana Anda Jaya
Merupakan perusahaan yang bergerak di bidang penyediaan material konstruksi yang terletak di Sidoarjo Jawa Timur.
Perusahaan ini berdiri sejak tahun 1985 dan sudah terpercaya untuk melayani berbagai proyek konstruksi di Indonesia. Perusahaan kami juga telah bekerja sama dengan beberapa perusahaan-perusahaan besar maupun BUMN diantaranya PT. Varia Usaha Beton, PT. Wijaya Karya dan PT. Artha Beton 
Kami merupakan distributor penyedia Besi Plat yg mana sudah berstandar SNI, dan salah satu produk yg kami tawarkan adalah besi plat hitam, yang mana disini tersedia berbagai jenis ukuran. 
Berikut yang kami tawarkan : 
• Jual besi Plat lembaran Baru tebal 1,8 mm s/d 4 mm
(Ukuran bisa sesuai plat standart , 4 feet x 8 feet / 120 cm x 240 cm ) Atau potongan bisa sesuai dengan permintaan.
• Jual besi plat potongan baru dan bekas sesuai dengan potongan
• Jual besi plat dari tebal 2 mm sampai dengan 30 mm ( bisa di potong sesuai ukuran permintaan customer )
• Jual Paku S
 
 
Kami juga menerima jasa :
• Jasa potong Plat
• Jasa rol plat
• Jasa pres Plat
• Jasa lubang plat
• Jasa penyewaan forklift
 
Dengan pengalaman kami dalam bidang besi dan jasa kontruksi bangunan selama 35 tahun, kami berusaha memberikan pelayanan yang terbaik untuk pelanggan, kepuasan pelanggan adalah prioritas bagi kami dan menjadikan perusahaan kami bisa memenuhi kebutuhan pasar, kami selalu melakukan evaluasi dalam memberikan pelayanan. Kritik dan saran dari pelanggan kami sangat kami perhatikan sebagai garansi yang kami berikan.
 
Untuk pemesanan bisa di order langsung via WhatsApp : 081804072920 / 087819509777
No. Kantor : (031) 8543059
 
Atau bisa datang ke workshop kami di jln. Kolonel Sugiono No. 177 Pulosari Waru Sidoarjo
  ","
              Jl. Kol. Sugiono No. 177 Pulosari Waru Sidoarjo            ",Sidoarjo,Jawa Timur,+62 878-1950-9777,None,None
Sumber Mas Jaya,"
PREMIUM BLUE ONYX
",Mesin & Peralatan Las,"
Sumber Mas Jaya merupakan perusahaan yang bergerak di bidang perdagangan galvalum dan bermacam material atap dan plafon. Berdiri sejak tahun 2017 dan berlokasi di Surabaya, Sumber Mas Jaya memiliki visi untuk menjadi salah satu perusahaan Galvalum yang unggul dan terpercaya dengan kualitas pelayanan terbaik di Indonesia. Dengan berpegang pada kualitas dan mengutamakan kepuasan pelanggan, kami memiliki misi :
· Menyediakan berbagai kebutuhan material galvalum, atap dan plafon dengan kualitas yang terbaik dan sesuai dengan kebutuhan pelanggan.
· Memberikan kepuasan layanan terhadap pelanggan dengan meningkatkan profesionalisme kinerja karyawan dan kecepatan layanan.
· Menjalin relasi yang baik dengan mitra pekerjaan dan mejaga kepercayaan dengan baik.
 
Sumber Mas Jaya menyediakan berbagai macam kebutuhan material bangunan seperti :
· Kanal C Galvalum
· Reng Galvalum
· Hollow Galvalum
· Atap Spandek
· Talang Rol
· Metal Stud
· Urunner
· Shadow Line
· Wall Angle
· Gypsum Board
· Kalsiboard
· Lisplank
· Cornice
· Perban
· Atap Rooftop
· Atap Polycarbonate
· Plafon PVC
· Skrup
 
Dan berbagai macam kebutuhan bangunan lainnya dengan kualitas terbaik dan harga yang terjangkau. Sumber Mas Jaya akan menjamin kepercayaan dan memberikan pelayanan yang terbaik bagi mitra pekerjaan sehingga hubungi kami untuk info lebih lanjut atau bisa mengunjungi retail kami di Jalan Raya Wiyung Babatan no .3A, Surabaya.
Sumber Mas Jaya, Solusi Kebutuhan Bangunan Anda!
 
Sumber Mas Jaya
Jl. Raya Wiyung Babatan no 3A
Telp (031) 753-6406
www.sumbermasjaya.co.id ","
              Jl. Raya Wiyung Babatan no 3A            ",Surabaya,Jawa Timur,+62 822-4551-9862,None,None
DISTRIBUTOR BESI BAJA,"
PREMIUM BLUE ONYX
",Mesin & Peralatan Las,"
              DISTRIBUTOR BESI BAJA menjual berbagai BESI & BAJA untuk kebutuhan kontruksi dan industri Anda.Produk - Produk yang kami sediakan seperti :WIREMESH WD & HBEAMBESI BETONPLAT BESIPLAT KAPALSIKU BESI PLAT BORDES BESI UNO BESI CNPBESI HOLLOWGALVALUMPIPA HIYAM GALVANIS SPIRAL Untuk Informasi lebih detail , Hubungin : NOFRI : 0812 - 5939 - 9696            ","
              Jl Kalianak No 55, Surabaya            ",Surabaya,Jawa Timur,+62 821-3949-0909,None,None
UTOMO INDOTECH,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"

Sering bermasalah dengan hasil Produksi, Limbah, Polusi Udara ??
1. Penyaringan / filtrasinya kurang sesuai .
2. Partikel produk yg kurang halus.

3. Udara dari luar masuk ke proses produksi dan mengkontaminasi produk.
4. Polusi udara dan sering mendapat komplain dari warga sekitar.
5. Hasil limbah yg tidak bisa langsung dibuang krn butuh proses penyaringan.


 
<<<<<<<<<<<<<<<<<KAMI SOLUSINYA>>>>>>>>>>>>> !!!!FAST RESPON !!WA     : +6287758566420Email  : marketing.utomoindotech@gmail.com            ","
              Perum Grand juanda 2 Residence, No 9, Tani Nelayan, Pepe, Kabupaten Sidoarjo, Jawa Timur  61253            ",Sidoarjo,Jawa Timur,+62 877-5856-6420,None,None
CV. AGRO INDUSTRI SURABAYA,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
CV. AIS adalah Suplayer Besi Profil dan segala produk Industri, Adapun Material Yang Bisa Kami Supply Meliputi : Grating, Plat Timah, Glasswool, Rockwool, Alumunium, Kuningan, Stainless, Pipa : Carbon Steel, Galvanize, ( Weldid & Semless) API 5L / A106 Gr.B A53 Gr. & B, Dia 1/ 2"" - 54"" DLL Spiral Weldid Steel Line Pipe 4"" - 54"" , Stainless Steel Pipe Steel Pipe, Tubing SS304/ 304L, 316/ 316L DLL, Pipa PVC, Pipa Tembaga. BRAND : SUMITOMO, BKRIE, PPI, EX-CHINA, JAPAN, ETC. Steel Construction : H-Beam, IWF, Besi Beton, Siku, Channel U, CNP, INP, Assental, Plate, ( Hitam, Putih, Kapal, Bodres, Strip, Alumunium) Pipa Kotak, Plte Fittings : Elbow, Reduser, ( Coccentric & Eccentric ) Tee, Union, Coupling, Half, Hex Plug, Tredolet, Weldolet, Sch 10, 20, 40, 80, 160, 3000, Dia 1/ 2"" - 54"" DLL : Stat Bolt, Bolt& Nuth, U-Bolt, ngkhur Bolt, Bermacam2 Semua U Ukuran. BRAND : JAPAN, KOREA, LOKAL, ETC : Forget Flnges A105-Carbon Steel, SS A182 F304/ 304L, 316/ 316L Slip On, Welding Neck, Blind Flangs, Socket Weld, Lap Joint, DLL. ANSI : # 150, 300, 600.900, 1500.2500, JIS10K, 20K, 5K, PN16, PN25, PN40, Di 1/ 2"" - 54"" VALVE : GATE VALVE, CHECK VALVE, GLUBE VALVE, BALL VALVE, STRAENER, BUTTERVLY VALVE, KNIF GATE VALVE, MERK, GLT, KITZ, YONE, KREN, YUSHITKE, DLL. ANSI, # 10K, # 150, # 300, # 600, PN16, PN25, PN40, DLL BEST REGARDS, RAHMAT HIDAYAT 082129847777 DIRECTOR OF AGRO INDUSTRI _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ AGRO INDUSTRI SURABAYA KAWASAN INDUSTRI GRESIK JL. KIG SELATAN IV, KAV. 11 RANDUAGUNG, GRESIK, 61121 telp. 0313989496 , HP. 082129847777 , 082129846666 fax. 0313980197 email: industri2034@ gmail.com cc: agroindustrisurabaya@ gmail.com www.agroindustrisurabaya.com  ","
              KAWASAN INDUSTRI GRESIK, JL. KIG SELATAN IV/NO.11 RANDUAGUNG, GRESIK - JAWA TIMUR            ",SURABAYA,Jawa Timur,+82 12-984-6666,+62 821-2984-7777,None
CV. MITRA SEJATI,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
              kami CV. MITRA SEJATI jual beli. plat besi pipa. kanal. siku. wf. hbem.dll. juga menerima segla potongan sepertias besi dengan diameter 10cm sampai dengan 60cmjuga kami melayani potongan plat besi sesuai permintaan yang anda butuhkan.pipa dan keguuanaannya dengan ukuran pipa berbagai macam ukuran dan kebutuhan, seperti pipa gorong gorrong, pipa reklame, tinga listrik\penerangan jalan, pipa gas, pipa air, pipa pancang dan lain sebgainya.palat besipalt besi dengan segala ukuran tebal panjang dan lebarnya, ketebalan mulai dari 1mm sampai dengan 350mm dengan segala macam kebutuhan anda, bentuk maupun persegi atau bulat,as besias besi dengan segala macan ukuran mulai dari diameter 25mm sampai dengan 600mm. cocok buat pembuatan matras, ger box, bosing, dan alat lainnya, dengan seppek s45c.            ","
              Jl.Dupak Rukun Pasar Loak surabaya stand 1HH / 15 Surabaya            ",Surabaya,Jawa Timur,+81 93-733-1777,085101804460,None
Mitra Usaha Mandiri CV,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
Kami adalah perusahaan produsen dan penyalur barang-barang keperluan industri dan rumah tangga, diantaranya :
- Pengolahan air bersih dan air minum diantaranya : filter air bersih, filter air PAM, filter air sumur, filter air sungai, filter air danau, filter air limbah, filter softener, filter demineraliser, filter besi dan mangan, filter demin TDS = 0, filter penjernih air rumah tangga, filter RO alkalin, filter kolam renang, mixed bed filter, filter ultra filtrasi dan lain-lain.
- Filter Media, diantaranya : Pasir silika Bangka, pasir silika Lampung, pasir silika Tuban, pasir silika Rembang, gravel silika, batu silika, tepung silika, pasir aktif, resin kation, resin anion, resin softener, resin mixed bed, resin Purolite, resin amberlite, resin dowex, resin lewatit, karbon aktif AXO, karbon aktif KSH, karbon aktif powder, karbon aktif granular, karbon aktif tempurung kelapa, karbon aktif batu bara, karbon aktif premium, karbon aktif davao, karbon aktif Haycarb, antrasit filter media lokal, antrasit filter media import, ferrolite, manganese green sand, zeolit dan manganese green sand plus. 
- Mendesain Dan Merakit Pembuatan Air Demin Dari Bahan Abaku Air Laut, Air Payau, Air Tawar Dll.
- Mendisain Dan Merakit Pengolahan Air Baku Menjadi Air Minum Sehat Dengan Kualifikasi Tertentu, Seperti Air Alkali (Ph 8), Air Anti Oksidan, Air Murni (Tds)Kami menyediakan Mesin Ro Air Laut, Mesin Ro Air Payau, Mesin Desalinasi Air Laut, Mesin Penyulingan Air Laut, Mesin Pengolah Air Laut Menjadi Air Tawar, Mesin Swromesin Ro Murah, Jual Pasir Silika Murah, Agen Pasir Silika, Distributor Pasir Silika. ","
              Jl. Pucang Anom no. 22, Surabaya             ",Surabaya,Jawa Timur,+62 812-3459-0404,+62 822-3333-4224,None
KaryaJaya Filter,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
Karya Jaya Filter merupakan perusahaan general contractor dan supplier umum yang bergerak dibidang Air Pollution Specialist. Pekerjaan kami meliputi Design - Fabrikasi - supply - install - test - commission - maintenance dan service. Kami juga menyediakan berbagai macam Filter yang biasa digunakan untuk kebutuhan industri dengan berbagai jenis serta ukuran filter yang disesuaikan dengan permintaan. Adapun surat ini kami sampaikan sebagai perkenalan untuk perusahaan Bapak/ Ibu dalam memenuhi kebutuhan Perusahaan. Berikut beberapa Jenis Produk Karya Jaya Filter yang kami jual : 1. Dust Collector ; Pulse Jet Dust collector, Portable dust collector, Shaker dust collector etc. 2. Cyclone ; Cyclone Fabrication, Double Stage Cyclone-Fine Dust, Cyclone dust collector etc. 3. Scrubbers ; Vertical Counter Current Scrubber, Horizontal Mist Eliminator, Wet Scrubber, Horizontal BOC Scrubber etc. 4. Fans ; Belt Driven Axial Fan, Various Impeller Design, Centrifugal Fan, blower etc. 5. Ducting Hood and accessories ; Hood for Pharmaceutical Industries, Hood and Ducting for Rubber Industries, Rotary Valve, Ducting System, Program Logic Control etc. 6. Filter ; Filter bag, FBD Filter, Filter Press, Nylon Mesh Filter, Wire mesh, Air Filter, Hepa Filter, filter catridge dust collector, etc.( Material, Ukuran dan Bentuk kami sesuaikan dengan permintaan ) Demikian penjelasan dari kami. Jika ada hal yang ingin diketahui lebih lanjut silahkan Bapak/ Ibu hubungi kami. Atas kerjasama yang baik kami haturkan Terima Kasih. Hormat kami, Karyajaya Filter Pabrikan dust collector, supplier dust collector, jual dust collector, jual squen dust collector.Jual filter bag, jual filter press, jual cyclone, jual blower, jual centrifugal fan, jual hepa filter, jual medium filter, jual pre filter, jual scrubber, jual celenoid valve, jual pressure gauge, jual ducting, jual catridge dust collector, jual filter vacuum, jual filter air, jual filter udara, jual filter ahu, jual conveyor, jual bag cage, jual cage retainer, jual filter cage, jual filter hidrolik, jual filter separator, jual filter nomex etc. ","
              Jl Taman Menyanggong Asri 30 - Kletek             ",Surabaya,Jawa Timur,+81 235-86-8494,+82 19-619-8969,None
"CV. AGRO INDUSTRI SURABAYA divisi STEEL GRATINGS, GLASSWOOL, TIMAH","
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
STEEL GRATING SURABAYA adalah Manufaktur Steel Grating yang ada di Surabaya. Kami menyediakan Steel Grating dengan ukuran standart baik Serrated maupun Polos. Kami dapat mengerjakan sesuai pesanan dengan Man Power yang cukup untuk mengejar Dead line Waktu Anda. AIS STEEL GRATING / PLAT GRATING AIS Plat Grating dapat secara luas digunakan sebagai penutup parit, parit pipa, saluran bawah tanah, poros ventilasi, cahaya dengan baik dan pemeriksaan baik. dan lain-lain AIS PLAT GRATING terbesar baja produsen kisi dari Cina, dengan 11 set pers pengelasan jalur produksi dan 100, keluaran 000 metrik ton ' setiap tahun. Jenis produk termasuk tidak diobati / baja galvanis kisi, tangga tapak, penutup Trench, Suspended langit-langit. dll kisi AIS adalah mitra profesional dan handal Anda. Ukuran bantalan bar ( mm X mm) : 20 X 3, 25X3, 30X3, 25X5, 30X5 ... 40X 8 ... 100 X 10. Bantalan bar lapangan ( mm) : 12.5, 15, 20, 30, 30, 6, 32, 5, 34, 34, 8, 35, 3, 40, 60, 80 ... Bisa juga menjadi sesuai kebutuhan klien ' , 20, 30, 40 dianjurkan. Sengkang ( transverse bar) lapangan ( mm) : 38, 1, 50, 50, 8, 70, 75, 80, 99, 100, 101.6, 102 ... Bisa juga sesuai kebutuhan klien. 50, 100 dianjurkan. Bahan: Mild Steel Salam Hormat, Rahmat Hidayat 082129846666 AGRO INDUSTRI SURABAYA KAWASAN INDUSTRI GRESIK JL. KIG SELATAN IV, KAV. 11 RANDUAGUNG, GRESIK, 61121TELP. 0313989496 , HP. 082129847777 , 082129846666 FAX. 031 3980197, EMAIL: INDUSTRI2034@GMAIL.COM ","
              KAWASAN INDUSTRI GRESIK, JL. KIG SELATAN IV, NO. 11, RANDUAGUNG, GRESIK-SURABAYA 61121 JAWA TIMUR, TELP. 0313989496 , HP. 082129847777 , 082129846666 FAX. 031 3980197, EMAIL: INDUSTRI2034@GMAIL.COM            ",SURABAYA,Jawa Timur,+62 821-2984-6666,+62 821-2984-7777,None
CV MITRA USAHA MANDIRI,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
              CV MITRA USAHA MANDIRI bergerak dalam bidang filter air yang mengolah air baku menjadi air siap minum, Pompa, Depo Air Minum Isi Ulang, AMDK, Mesin RO Reverse Osmosis, perlengkapan aksesoris kolam renang dan Tabung filter beserta aksesorisnya.Kami mengolah air baku menjadi air tawar :- Air Laut- Air Sumur- Air PDAM- Air Payau- Air Danau- Air Limbah dan sebagainya.Temukan berbagai produk terbaik kami sesuai kebutuhan anda. pastinya dengan kualitas dan harga terbaik yang anda bisa dapatkan.            ","
              Jl. Pucang Anom no.22, Surabaya.            ",Surabaya,Jawa Timur,+82 2-3333-4224,+62 812-3459-0404,None
cv.pariwara satu sae,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
CV. Pariwara Satu Sae merupakan Perusahaan yang bergerak di Bidang Media Promosi Periklanan Outdoor maupun Indoor, serta Jasa Branding dan Promosi lainnya.Produk-produk yang kami sediakan antara lain :• Neon Sign + Travo• Lampu LED Samsung + Travo• Huruf Timbul Galvanil, Stainless Steel, Akrilik, Kuningan• Billboard / Papan Nama• Neon Box akrilik / Backlite• Stiker Cutting Scothlite• Stiker Cutting OracalKami didukung oleh tenaga-tenaga Profesional dan Berpengalaman dibidangnya. Kami selalu siap untuk melayani dan memberikan Solusi Marketing Promosi yang terbaik untuk Anda.Telp. 0341-345092 atau HP / WA 08123394055 ","
              • Head Office : Jln. Bareng Raya 2F No. 466 Malang, Jawa Timur, Indonesia.• Phone : 0812-339-4055 (Call or WhatsApp)            ",MALANG,Jawa Timur,+62 812-3394-055,None,None
CV. MAJU JAYA MARINE,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
CV. MAJU JAYA MARINE merupakan Toko Perlengkapan Kapal di Surabaya yang menjual Segala Barang Kebutuhan Marine.
 
-----
 
Hubungi Kontak Kami Sekarang untuk Dapatkan Penawaran Terbaik dan Harga Bersaing (CALL/WHATSAPP)
• Phone : 0813-3501-1024 (Marketing)
• e-Mail : marketing.majujayamarine@gmail.com
• Website : www.MajuJayaMarine.com
 ","
              • Head Office : Jln. Kaliagung 1 Blok F-17 (Komplek Kaliagung Megah) Surabaya, Jawa Timur, Indonesia• Phone : 0813-3501-1024 (Call or WhatsApp)            ",SURABAYA,Jawa Timur,+62 813-3501-1024,None,None
