Name,Membership,Category,Description,Address,City,Province,telp1,telp2,telp3
DUTA TEKNIK,"
                                    PREMIUM GOLD
                                ",Crane,"
DUTA TEKNIK merupakan Perusahaan yang Bergerak dalam Bidang Industrial Power Transmission Supplies seperti :• ELECTRC MOTOR (DINAMO PENGGERAK)• VIBRATOR MOTOR• SPEED REDUCERS / GEAR MOTORS• GEARBOX• COUPLINGS• CHAIN HOIST• CHAIN BLOCK• ELECTRIC TROLLEY• V-BELT• PULLEY• TAPERLOCK PULLEY• SPROCKET• CHAIN• CLUTCH AND BRAKES• PUMPS• INVERTERS• ROLLER CONVEYOR• CONVEYOR BELT and Keperluan Industri Lainnya.
-----
 
Hubungi Kontak Kami Sekarang untuk Dapatkan Penawaran Terbaik dan Harga Bersaing (CALL/WHATSAPP)
• Phone : (031) 5317-226 (Customer Support)
• e-Mail : dutateknik17b@gmail.com
• Website : www.DutaTeknik.co.id
 ","
              • Branch Office : Jln. Raden Saleh No. 17 B Surabaya, Jawa Timur, Indonesia• Phone : 0822-5738-8188 (Call or WhatsApp)            ",SURABAYA,Jawa Timur,+62 878-5291-1180,+62 822-5738-8188,None
CV DUTA PERKASA,"
                                    PREMIUM GOLD
                                ",Crane,"
CV. Duta Perkasa berpusat di Surabaya, Indonesia adalah Perusahaan yang bergerak di bidang Industrial Supply dan Solusi, produk Kami terdiri dari :
 
Electric Motor / Induction Motor, Vibrator Motor, Gear Motors / Speed Reducers, Gearbox, Couplings, Clutch and Brakes, Pumps, Inverters, Blowers, Variable Chain Hoist, Air Compressor, Lampu LED dan banyak lagi produk industrial lainnya.
 
Karena reputasi dan performance yang baik, kita dipercaya sebagai agen tunggal bersertifikat resmi oleh beberapa produsen industrial produk internasional.
 
Kami adalah Authorized Distributor (Ber-Sertifikat) dan Agen Stockist Terbesar di Jawa Timur untuk merek berikut ini: 
--------------------------------------------------------------------------------------------------------------------------
Motor 
[Brake Motor, Cast Iron Motor, Dual Speed Brake Motor Crane Motor, DC Motor, Eddy Current Motor, Eco-Drive Motor (Economic), Explosion Proof Electric Motor, High Voltage Induction Motor, High Temperature 300C Motor, Heavy Duty, High Efficiency Motor, Inverter Duty Motor, Medium/High Voltage Motor, Slip Ring Motor, Single Phase Motor, Single Phase Heavy Duty, Squirrel Cage Induction Motor, Torque Motor]
 
ABB - (www.abb.com)
Alliance Motori - (www.alliance-gear.com)
Marelli Motori - (www.marellimotori.com) 
Nerimotori
Sanli
Teco
Yuema Electric Motor
Liming
Siemens
-----------------------------------------------------------
Vibrator Motor
[Vibrator Motor, Concrete Vibrator Motor, Heavy Duty Vibrator Motor, Premium Vibrator Motor]
 
Italvibras G. Silingardi - (www.italvibras.it)
Alliance - (www.alliance-gear.com)Quantum S.r.l
-----------------------------------------------------------
Gear
[Compact Gearmotor, Worm Gearmotor, DC Gearmotor, Double Worm Gearmotor, Inline Helical Gearmotor, Parallel Shaft Mounted Gearmotor, Premium Helical  Gearmotor, Helical Bevel Gearmotor, Helical worm Gearmotor, Mini Helical Gearmotor, Mini Bevel Gearmotor, Mini Parallel Shaft Gearmotor, Variator Helical Gearmotor, Worm Gear Series, Mechanical Variator, Gearbox Series, Worm Gearbox, Industrial Gearbox, Cycloidal & Planetary Gearbox, Right Angle Gearbox, Extruder Gearbox, Helical & Bevel Gearbox, Mini Helical Gearbox, Variator Series, Variator Foot Mounting, Variator Flange Mounting]
 
Transtecno The Modular Germotor - (www.transtecno.com) 
Guomao - (www.guomaoglobal.com)
Alliance - (www.alliance-gear.com)
 
Superior
Rossi Planetary
Liming
Transmax
Motovario
-----------------------------------------------------------
Pump
[Submersible Pump Series, Submersible Impeller Pump Series, Submersible Solid Handling Wastewater Pump, Submersible Borehole Pump, Submersible Self Arpiration Aerator Series, Stainless Steel Threaded Centrifugal Pump Series, Side Channel Blower High Flow, Slurry Pump, Self-Priming Pump, Borehole Pump Series, Boiler Water Supply Pump Series, Cast Iron Submersible Wastewater Pump Series, Double Suction Split Casing Pump, Dosing Pump Series, End Suction Centrifugal Pump Series, Fire Hydrant Pump, Horizontal Multistage Pump, Lobe Pump, Low Pressure Series, Root Blower Series, Turbo Blower, Thermail Oil Pump and Multistage Pump, Vertical Multistage Pump, Vertical In-Line Centrifugal Pump, Vertical Turbine Pump, Open Impeller Centrifugal Pump]
 
Tsurumi Pump - (www.tsurumipump.com)
Lowara Pump - (www.lowara.com) 
Flugo Pump
Durrex
CNP Pump
Speck Pumpen Pump
Ebara Pump
Southern Cross Pump
Torishima
AsiaDrive
Weir Minerals
A-Line
KSB Pump
SEKO
Milton Roy
----------------------------------------------------------
Gear Pump
[Gear Pump Series, Asphalt Pump, Low-Pressure Rotary Gear Pump]
 
Oriental Koshin - (www.koshin-ltd.jp)
Yuema Gear Pump
Intersigma
----------------------------------------------------------
Coupling
[Shaft Coupling, Jaw Flex, Elastomer Flex, Tyre Flex, Pin & Bush, Chain, Cone Flex, Rigid Coupling, Gear Flex, Grid-Polygear, Disc Coupling, Taperbush]
 
Mayr - (www.mayr.com) 
Superior Transmission - (www.superiortransmission.co.kr)
----------------------------------------------------------
Chain Hoist
[Electric Chain Hoist, Chain Block, Wire Rope Hoist]
 
Superior Transmission - (www.superiortransmission.co.kr)
----------------------------------------------------------
Clutch & Brake
[Safety Brake, Electromagnetic Clutch & Brake, Torque Limiters]
 
Mayr Power Transmission - (www.mayr.com) 
----------------------------------------------------------
LED Light
[LED High Bay, LED Tube Light]
 
Zumin LED - (www.zumin-led.com)
----------------------------------------------------------
Industrial Encoders
Scancon Industrial Encoders - (www.scancon.dk)
----------------------------------------------------------
Inverters
Cutes Corp - (www.cutes.com.tw)
ABB - (www.abb.com)
Toshiba
----------------------------------------------------------
Air Compressor
Bison Air Compressor

----------------------------------------------------------
 

Untuk informasi lengkap dan brosur produk bisa diunduh di situs resmi kami: 
www.dutaperkasa.com ","
              Jl. Margorejo Indah Blok C-511            ",Surabaya,Jawa Timur,0816525548,None,None
CV DUTA SENTOSA DANJAYA,"
                                    PREMIUM GOLD
                                ",Crane,"
              CV. DUTA SENTOSA DANJAYA merupakan perusahaan yang bergerak dibidang digital weighing scale.Kami Melayani :- Pembuatan jembatan timbang (spesialist pengadaan jembatan timbang baru)- Service jembatan timbang segala merk- Tera ulang /tera baru jembatan timbang- Modifikasi jembatan timbang- Sparepart jembatan timbang ,loadcell ,indikator,juncion box dll- Supplier berbagai jenis timbangan (floor scale, animal scale, begging scale, palet scale, analitical scale dan lain-lain.Merk Indikator yang kami sediakan antara lain :AND, GSC, CAS KOREA, EVERY WEIGHT TRONIK, SONIC, DLL.LOADCELL : KUBOTA BMLS, AND, PT, MK CELL, ZEMIC, KELLI, CAS, FLINTEC, EVERY, TEDEA, DLL.TIMBANGAN DIGITAL , LOAD CELL , TENSION LOADCELL, COMPRESSION / CANISTER LOADCELL, SHEAR BEAM LOADCELL, SINGLE POINT LOADCELL, BENDING TYPE, SPECIAL LOADCELL FOR TANK AND HOPPER, LOADCELL BERGARANSI, WEIGHING INDICATOR , BENCH SCALE, FLOORSCALE , BAGGING SYSTEM, FILLING SYSTEM , CAS KOREA , BERDAGANG DAN SERVIS JEMBATAN TIMBANG , AUTOMATION SYSTEM, WEIGHING CONVEYER, CHECK WEIGHER, TRUCKSCALE dan masih banyak produk lainnya.Kami juga melayani indent loadcell bilamana tidak terdapat di pasaranDikerjakan dengan tenaga berpengalaman di bidang pembuatan jembatan timbang untuk menghasilkan jembatan timbang yg  berkualitas dan akurat.            ","
              Griya Permata Gedangan Blok L2-32, Gedangan Sidoarjo, Jawa Timur, Indonesia.            ",Sidoarjo,Jawa Timur,+62 812-1610-4087,+62 857-8515-2105,+62 812-3570-304
PT. SARANA TEKNIK,"
PREMIUM RUBY
",Crane,"
Selamat datang di website www.sarana-teknik.co.idemail : SARANAGROUP@CBN.NET.IDPT. Sarana Teknik berdiri sejak Oktober 1998 adalah Perusahaan yang menjadi distributor transmisi tenaga mekanik & produk motor listrik. Dengan penghargaan dari custumer akhir nya kami menjadi di kenal dengan Stokist pada product sebagai berikut : BALDOR MOTOR DODGE COUPLING - DODGE BEARING FALK COUPLING REXNORD COUPLING - REXNORD CHAIN ADDAX COUPLING , THOMAS, FENNER BELT COUPLING PULLEY , SIHI PUMP, KOSHIN GEAR PUMP, SOUTHERN CROSS PUMP, EBARA PUMP, FRANKLIN SUBMERSIBLE PUMP, KENFLO PUMP, BEARING, BANDO BELT, CONTINENTAL CONVEYOR BELT MARTIN, LINK BELT, HITACHI, MTK, NIKKEN, KHK, KTR, KB PENTA POWER, CUTES INVERTER, TOSHIBA INVERTER, DELTA INVERTER, KBMM, TECO MOTOR, SIEMENS MOTOR, YUEMA ELECTRIC MOTOR, TSUBAKI POWER HELICAL DRIVE REDUCER, KOP-FLEX, TB WOOD' S, FLENDER, NBK, KTR, MITSUBOSHI, CENTA, EBARA, MOTOVARIO , MOTOVARIO GEARBOX , MOTOVARIO INDONESIA , MOTOVARIO WORM GEAR , BONFIGLIOLI , BONFIGLIOLI INDONESIA , BONFIGLIOLI RIDUTTORI , BONFIGLIOLI GEARMOTOR, dll.Untuk informasi dan pemesanan Hubungi Kami :Head Office PT. Sarana TeknikKompleks Perkantoran Sunter Permai Blok B.11, Jl. Danau Sunter Utara Kav. K-2, Sunter Agung Jakarta 14350 IndonesiaPhone : ( 021) 651-9582 ( Hunting)Fax : ( 021) 65305868 – 6400893Fax Bebas Pulsa : 0800-1-666-777Email : sarana@bit.net.id // saranateknik@cbn.net.idWebsite : www.sarana-teknik.comBranch OfficeA. CikarangSimprug Plaza Blok A2 No.11, JABABEKA 2 Cikarang - BekasiPhone : ( 021) 8932 4575, 8932 4587Fax   : ( 021) 8932 4530Email : sarana_ cikarang@ cbn.net.id // saranagroup@cbn.net.idAttn. BAPAK FARID ILHAMSYAHB. SurabayaRuko Sentra Tropodo Blok C-7 Jl. Raya Tropodo No. 115, Waru – SurabayaPhone : ( 031) 8685823–24Fax   : ( 031) 8685825Email : sarana_ surabaya@cbn.net.id/ saranagroup@cbn.net.idAttn. BAPAK JUANDI/ NANANG ","
              Komplek Perkantoran Sunter Permai Blok B11 Jl. Danau Sunter Utara Kav. K-2 Sunter Agung TEL 6519682EMAIL : SARANAGROUP@CBN.NET.ID            ",Jakarta,DKI Jakarta,+62 815-1968-4035,None,None
TEKNIK MANDIRI,"
PREMIUM BLUE ONYX
",Crane,"
Teknik Mandiri adalah sebuah perusahaan yang khusus memfokuskan diri dalam memenuhi kebutuhan industri,Rumah tangga,Proyek dan Automotive di bidang produk mechanical, electrical,handtools,welding,safety,dan Lifting pneumatic Equipment  Visi: Menjadi yang terbaik di antara yang terbaik.  Misi: Menjadikan Teknik Mandiri sebagai partner Industry, Rumah Tangga, Proyek dan Automotive dalam menghadapi tantangan dan menyongsong kesempurnaan dimasa depan.  Kami bekerja keras dan selalu melakukan yang terbaik untuk melayani pelanggan-pelanggan dimanapun dan kapanpun dalam memberikan informasi yang akurat dan solusi yang tepat pada saat dibutuhkan.Info Produk & Order Hubungi :Phone : 021-5644267    Mobile : 0812 1214 3333( Call/WA)Email : teknikmandiriindo@gmail.com ","
              Jl. Setia Warga 8 No.40 Rt 10/11 Grogol Petamburan, Jakarta Barat            ",Jakarta Barat,DKI Jakarta,+62 812-1214-3333,None,None
Indo Autozone,"
                                    PREMIUM GOLD
                                ",Crane,"
Indo Autozone merupakan perusahaan distributor yang bergerak dalam penjualan ban alat berat seperti ban forklift, ban loader, ban grader, ban traktor, ban vibro, ban crane, ban reach stacker, ban dump truck, ban telehandler, dan sebagainya. Juga tersedia velg untuk unit alat berat yang telah disebutkan sebelumnya seperti velg loader, velg forklift, velg vibro, velg grader, dan lain lain. Kami terus berkomitmen untuk menjadi mitra terbaik dalam penyediaan ban alat berat diberbagai sektor di Indonesia, meliputi industri, konstruksi, pertambangan, perkebunan, pelabuhan, bandar udara, produksi, pergudangan, dan sebagainya. Kami bertekad untuk menjadi solusi terdepan untuk kebutuhan kendaraan industrial dan alat berat Anda. Didukung oleh tim teknis yang handal, kompeten dan profesional, kami juga menyediakan layanan service untuk forklift, mulai dari perawatan rutin sampai perbaikan yang memerlukan keahlian khusus seperti overhaul (turun mesin) dan perbaikan transmisi. Selain itu, kami juga menyediakan jasa penyewaan atau rental forklift harian maupun kontrak, dari kapasitas 2 ton sampai 25 ton. Sejak berdirinya Indo Autozone di tahun 2012, kami memiliki portfolio client yang tersebar merata di berbagai wilayah Indonesia, mulai dari Sumatera, Jawa, Sulawesi, Kalimantan bahkan Papua. Ini merupakan bukti kepercayaan pelanggan terhadap kami dan tentunya totalitas komitmen Indo Autozone untuk kepuasan Anda. Indo Autozone Alamat: Jalan Hibrida Raya Blok PE 10 No. 27, Kelapa Gading Permai, 14250, Jakarta Utara, Indonesia Telp: (62) ( 021) 4584 7292 Fax: (62) ( 021) 4584 2094 HP (1): +62 851 0058 5553 HP (2): +62 877 8805 5651   Business Hours Senin - Jumat : 08.00 – 17.00 Sabtu : 08.00 – 14.00 Minggu dan Hari Libur TutupWebsitewww.indoautozone.co.idwww.banforklift.idMedia Sosialwww.facebook.com/indo.autozone.jakartaInstagram: indo.autozone.jakarta ","
              Jln. Hibrida Raya Blok PE 10 No. 27, Kelapa Gading Permai, Jakarta Utara            ",Jakarta Utara,DKI Jakarta,+62 877-8805-5651,None,None
pt.inti karya karisma,"
                                    PREMIUM GOLD
                                ",Crane,"
              PT.INTI KARYA KARISMA adalah suatu perusahaan dagang yang berkembang sangat pesat, khususnya dalam bidang penyediaan barang dan alat - alat untuk kebutuhan industri yang ada di Indonesia, meliputi bidang Valev - Valev, Automation System dan Electrical Components Seperti : PNEUMATIC & HYDRAULICS : SMC, KOGANEI, CKD, KURODA, TAIYO, TACO, ROSS, AIRTAC, TOYOOKI, AUTOGIKEN, DAIKIN, UCHIDA, YUKEN, NOK F- TEC, FUJIKURA, JUNRON, MARUHA, NACHI, SHINDENGEN, MAC, ERACON ( NEW ERA ) PISCO, KONDOH, FOTEK, CHANTO, PNEUMAX, SANG- A, MAC, NUMATICS, MYOTOKU, AURORA CONVUM, KONAN, FUJI SEIKI, KINGSTON, JUNRON, KCC, YPC, BIMBA, FABCO- AIR Etc. CLUTCH & BRAKE ELECTROMAGNETIC : OGURA, SHINKO, OSAKI DENGYOSA, SUNTES, MITSUBISHI, AIRFLEK, PLANOX, MIKKI PULLEY, STROMAG, GUMMI, FAWICK, EATON, AUTOGARD, STEARN, ORTLINGHAUS, SIME, BINDER, COREMO, ANTEC, PINTS BAMAG, WARNER, MAYR, AIR CHAMP ELECTRIC & MOTOR : MITSUBISHI, YASKAWA, FUJI ELECTRIC, HITACHI, TOSHIBA, NIKKI DENSO, TSUKASA, TAMAGAWA SEIKI, NISSEI, OGURA, OMRON, RORZE, SANYO DENKI, SAWAMURA, TAMAGAWA SEIKI, ORIENTAL, VEXTA, PANASONIC, YAMATAKE, SHINKO, SHIMPO, NIDEC, MIKI PULLEY, ITOH, MAKISHINKO, TSUBAKI, PATLITE, USHIO, IDEC IZUMI, HANYOUNG, PHILIPS, OSRAM, TOYO FAN, TDK, KOINO, ALPS, NIKKAI ( NKK ) SENSOR & CONTROLS : OMRON, SUNX, SHINKO, KEYENCE, RIKEN, NATIONAL, YAMATAKE, SEEKA, HONEYWELL, IFM, KOYO, EUROTHERM, PEPPERL+ FUCHS, BALLUFF, PILZ, SICK, TURCK, DATASENSOR, TAKENAKA, IDEC IZUMI, KOINO, TOYO , NIPPON AUTOMATION POWER SUPPLIES : COSEL, NEMIC LAMBDA, OMRON, MATSUSHITA, MEAN WELL, ASTEC, MURR, SPELLMAN, ZENTRO, XP Power Supplies COOLANT PUMP : MITSUBISHI, NIPPON OIL PUMP, FUJI ELECTRIC, TERAL TROCHOID PUMP : NIPPON OIL PUMP, FUJI, MITSUBISHI BEARING : THK, IKO, NSK, NB, NMB, EZO, KURODA, SAMICK, HIWIN, NTN Etc TEMPERATURE CONTROL : RKC, TOHO, SHIMADEN, FUJI ELECTRIC, HONEYWELL, ASAHI KEIKI, YOKOGAWA, AMETEK, DYWER, TESCOM, SHIMAX, OPTEK Keuntungan dari pelayanan kami adalah sbb: Untuk permintaan penawaran harga silahkan e- mail ke : PT.INTI KARYA KARISMA Hp : 081286783132, 081218651189 Tlp : 021- 50408997 E- mail : pt.intikaryakarisma@ yahoo.co.id            ","
              Mega Glodok Kemayoran            ",Jakarta,DKI Jakarta,+62 812-8678-3132,None,None
PT. SARANA TEKNIK MOTOR & GEARBOX REDUCER > saranagroup@ cbn.net.id,"
                                    PREMIUM GOLD
                                ",Crane,"
              PT. SARANA TEKNIK MOTOR & GEARBOX REDUCER > saranagroup@ cbn.net.idkomp perkantoran sunter permai blok b11, jl danau sunter utara kav k2tel 6519582 fax 65305868- 6400893SELL PRODUK motor electric di Indonesia Sarana Teknik Group adalah sebuah didirikan sejak Oktober 1998. Perusahaan yang sudah menjadi distributor terkemuka transmisi daya berkualitas mekanis & produk motor listrik. Bertahun-tahun, kami telah mendidedikasikan untuk memecahkan masalah-masalah industri dan kami didukung oleh engineer yang sangat ahli melalui penjualan dan perwakilan layanan pelanggan yang tersebar di wilayah Indonesia yang terlatih memberikan bantuan teknis kepada pelanggan kami, Perusahaan kami selalu akan berusaha untuk membantu untuk mendistribusikan knowledge juga referensi untuk efisiensi. Perusahaan kami melalui ISO principals telah menjadikan kami NO 1 di Indonesia sebagai referensi pencarian dan pembelian serta purna jual untuk perangkat industri. Product kami; Brand Motor : Motor Teco , Motor Elektrim , Motor Siemens , Motor Fukuta , Motor Tatung , Motor Yuema , Motor Baldor ( Exsplotion Proof) , Motor Franklin ( Motor Deepwell ) , Motor Bonfiglioli , Motor Mez , Motor Flender , Motor Motovario , Motor sew            ","
              komplek Perkantoran Sunter Permai Blok B11 Jl.Danau Sunter Utara Kav. K-2 Sunter Agung            ",Jakarta,DKI Jakarta,+62 815-1968-4035,None,None
PT. SARANA TEKNIK,"
                                    PREMIUM GOLD
                                ",Crane,"
PT. Sarana Teknik adalah yang berdiri sejak Oktober 1998. WWW.SARANA-TEKNIK.COM EMAIL : saranagroup@cbn.net.idtel 021 6519582  Perusahaan yang menjadi distributor transmisi tenaga mekanik & produk motor listrik. Dengan penghargaan dari custumer akhir nya kami menjadi di kenal dengan Stokist pada product sebagai berikut:  BALDOR MOTOR DODGE COUPLING - DODGE BEARING FALK COUPLING REXNORD COUPLING - REXNORD CHAIN ADDAX COUPLING, THOMAS, FENNER BELT COUPLING PULLEY, SIHI PUMP, KOSHIN GEAR PUMP, SOUTHERN CROSS PUMP, EBARA PUMP, FRANKLIN SUMMESIBLE PUMP, KENFLO PUMP, BEARING, BANDO BELT, CONTINENTAL CONVEYOR BELT MARTIN, LINK BELT, HITACHI, MTK, NIKKEN, KHK, KTR, KB PENTA POWER, CUTES INVERTER, THOSIBA INVETER, DELTA INVERTER, KBMM, TECO MOTOR, SIEMENS MOTOR, YUEMA ELECTRIC MOTOR, TSUBAKI POWER HELICAl DRIVE REDUCER, KOPFLEX, TB WOOD' S, FLENDER, NBK, KTR, MITSUBOSHI, CENTA, EBARA, MOTOVARIO, MOTOVARIO GEARBOX, MOTOVARIO INDONESIA , MOTOVARIO WORM GEAR, BONFIGLIOLI, BONFIGLIOLI INDONESIA, BONFIGLIOLI RIDUTTORI, BONFIGLIOLI GEARMOTOR  Untuk informasi dan pemesanan :  KANTOR PUSAT PT. Sarana Teknik Kompleks Perkantoran Sunter Permai Blok B.11, Jl. Danau Sunter Utara Kav. K-2, Sunter Agung Jakarta 14350 Indonesia Phone : ( 021) 651-9582 ( Hunting) Fax : ( 021) 65305868 - 6400893 Fax Bebas Pulsa : 0800-1-666-777 Email : saranagroup@cbn.net.id  Website : www.sarana-teknik.com Branch Office A. Cikarang Jl. Raya Industri No. 54 Cikarang Jababeka - Cikarang ( Dekat Pintu Gebang Jababeka) Phone : ( 021) 89835649, 89835702 Fax : ( 021) 89835882 Email : sarana_ cikarang@ cbn.net.id/ saranagroup@ cbn.net.id ATTN BAPAK ADRIAN/ FARID/ WINARNO/ AJIN  B. Surabaya Ruko Sentra Tropodo Blok C-7 Jl. Raya Tropodo No. 115, Waru - Surabaya Phone : ( 031) 8685823 - 24 Fax : ( 031) 8685825 Email : sarana_ surabaya@cbn.net.id/ saranagroup@ cbn.net.id ATTN BAPAK JUANDI/ NANANG kusnindra ","
              Komplek Perkantoran Sunter Permai Blok B11 Jl.Danau Sunter Utara Kav. K-2 Sunter AgungSUNTER JAKARTA UTARA            ",Jakarta,DKI Jakarta,+62 815-1968-4035,None,None
PT SANY MAKMUR PERKASA - SANY JAKARTA,"
                                    PREMIUM GOLD
                                ",Crane,"
              JIMAC Group berdiri tanggal 23 Juli 2003 yang terletak di kawasan kota baru Kemayoran Jakarta Utara dan sekarang berganti nama menjadi PT SANY MAKMUR PERKASA dengan lokasi yang strategis serta akses yang sangat mudah dicapai baik dari Bandara Soekarno-Hatta dan juga dari pelabuhan Tanjung Priok yaitu di Jalan Peta Barat No 08 - Kalideres. PT SANY MAKMUR PERKASA saat ini merupakan Dealer alat berat merek SANY di Indonesia. Jenis alat berat yang kami ageni meliputi : a. Mobile Crane ( 25, 55, 75 ton ) b. Rough Terrain Crane ( 40, 60, 90 ton ) c. Truck Mixer d. Drum Mixer e. Truck Concrete Pump f. Stationery Concrete Pump g. Batching Plant "" STRIVING FOR EXCELLENCE"" adalah motto dari PT JIMAC PERKASA karena kami akan terus memberikan pelayanan purna jual yang berkualitas bagi pelanggan            ","
              Marketing OfficeJl. Peta Barat No 08. Pegadungan - KalideresJakarta Barat             ",Jakarta Barat,DKI Jakarta,+62 852-1680-9600,None,None
cv lamtama sianturindo,"
                                    PREMIUM GOLD
                                ",Crane,"
Menjual macam macam spareparts Truck Eaton Fuller Transimission Parts Fast Fuller Transmission Parts FAW Fast Fuller Transmission Parts Shacman Truck Parts CAMC Fast Fuller Transmission Parts Sinotruck Truck Parts Foton Truck Parts Foton Auman Truck Fast Fuller Transmission Parts Kenworth Truck Parts Wabco Brake Valve Parts Meritor Parts Bulldozer Dresser and Dressta Parts Bendix Valve Parts Bendix Kompresor Parts Dana Spicer Parts DAF Genuine Parts PACCAR Genuine Parts Volvo FH16 Parts, Menjual FKM Seal Oring : Parco, Parker, Kalrez Dupont, National Komatsu caterpillar Cummins VOLVO MACK  GEAR GEAR ","
              jln. raya cilincing no 20 , rt 015 / rw 016 . semper barat , cilincing jakarta utara            ",Jakarta utara,DKI Jakarta,+81 3-1001-1108,None,None
PT. Alfamas Cahaya,"
                                    PREMIUM GOLD
                                ",Crane,"
PT. Alfamas Cahaya is a leading distributor and supplier of Industrial products in Indonesia. We supply our customers with high-quality industrial machinery and support them with full technical support. We strive to help our customers to build sustainable businesses by providing industrial solutions hassle-free. If problems arise, we will come with a solution. This simple proposition has helped us to grow from distributor of one product serving one city into what Alfamas is today- importer, distributor and engineering company sourcing from five countries to serve more than a thousand customers throughout Indonesia.For Your information please call : Phone : (021) 2254-1915 
            (021) 2568-4749 
            (021) 5890-7345 
(WA)  : 0878 8286 1885
Fax     : (021) 2254 4747 ","
              Rukan Aries Niaga Blok A1 No 2A
Jalan Taman Aries
Meruya Utara
Jakarta Barat 11620            ",Jakarta Barat,DKI Jakarta,None,None,None
PT TEKKINDO CENTRA DAYA,"
                                    PREMIUM GOLD
                                ",Crane,"
PT. Tekkindo Centra Daya is a leading distributor and supplier of Industrial products in Indonesia.
We supply our customers with high-quality industrial machinery and support them with full technical support.
We strive to help our customers to build sustainable businesses by providing industrial solutions hassle-free.If problems arise, we will come with a solution.
This simple proposition has helped us to grow from distributor of one product serving one city into what Tekkindo is today- importer, distributor and engineering company sourcing from five countries to serve more than a thousand customers throughout Indonesia.
For Your information please call : 
Call : - 02122544488
- 02122544666
- 02158906938

- 02158906939
WA :
- 087784337755
Email :  
- selvia@tekkindo.com 
 ","
              PT TEKKINDO CENTRA DAYARukan Aries Niaga Blok A1 No. 2A-2BMeruya Utara, Jakarta Barat            ",Jakarta Barat,DKI Jakarta,+62 877-8433-7755,None,None
CV.CENTRAL ASIA TEKNIK,"
                                    PREMIUM GOLD
                                ",Crane,"
              Perusahaan dagang khusus alat2 teknik : Tools, Hardware, Heavy Duty, Machinery, Safety Equipment, Technical Supplier GENERAL SUPPLIER Distributor For STANLEY, Stanley Hand Tools, Stanley measuaring tools, Stanley laser tools, Q-Light, Stanley tools, SUN& RUN, SIMPLEX, YAMANOTE, JASON, SUN RUN, OPT, PANDA, HILTY, TECHWAY, HEYCO, RIDGID, TOKU, TEKIRO, TOMECO, ELORA, DEKKO, GEDORE, PROCUT, DeFelsko, ATA, BOSUN, FUJIYAMA, TOMECO, VESSEL, H& L, FLAG, PICUS, NETUREN, BULLOCK, MULTIPRO, SELLERY, MAKITA, BOSCH, MAKTEC, HITACHI, WEST LAKE, FIRMAN, TIGER, GENERAL, MISAKA, YAMAWA, YAMAMOTO, JIANG CHAI, ASTRAKOERA, MIKAWA, HONDA, MULTI EQUIPMENT, GreenPower, NOVELTEC. Perusahaan dagang khusus alat2 teknik : Tools, Hardware, COSMEC, REX, WEKA, MCC, Dragon, BALDUL.Aneka mesin Trafo las, Stabilizer, Genset, Pompa air, Pemadam api. Viking, Hoseky..dll atau kunjungi kami di http: / / indonetwork.co.id/ central_ asia_ teknik www.stanleytools.com ( Untuk PRoduct Stanley, Sebutkan no part nya untuk mengetahui harganya) NITTO, Delvo, MEDO, Tigon, ASADA, Hydrovane, Makishinko, Takeda, Nippon Sharyo, PACIFIC, AIRMAN, Sohken, GASBOY, HUSKY, FUKUDA, SMC , SHIYUAN, Swan, Starke. Serta alat2 konstruksi seperti Bar bender dan Bar Cutter buatan Jepang, Cina dan Korea            ","
              LTC Glodok Lantai GF 1 Blok B19 No.8Jl.Hayam Wuruk No.127JAKARTA BARAT            ",Jakarta,DKI Jakarta,+62 811-9958-228,None,None
