Name,Membership,Category,Description,Address,City,Province,telp1,telp2,telp3
PT RAZ ENERGI INDONESIA,"
PREMIUM RUBY
",Perlengkapan Alat Berat,"
PT RAZ ENERGI INDONESIAWe are an ENGINEERING - TRADING - CONSTRUCTION COMPANYOur Specialization are Instrument Control Electronics System ( ICE-System ), Mechanical - Electrical, Security System, Integration Data Center, Industrial Automation System, Cooling System, Renewable Energy, Fire Alarm, IT/TELECOMMUNICATION SYSTEM, Water Treatment and Instrumen Laboratorium.Since our establishment in 2013, we re passionate in bringing quality product and system for all our customers. Special for Electrical products trading and installation services range from low Voltage (LV), Medium Voltage (MV) and High Voltage (HV) Electrical power installations, electronic surveillance and security system and solution as well as renewable energy product and Solution.Our installations are deployed across many mission critical systems, including power distributions, surveillance and securty system and application in data centers, high rise buildings, off-shore oil rigs, on shore refineries and industrial plant . To ensure reliability, we partner with leading suppliers to deliver cutting edge technologies and future proof solutiion. Our strategic partnership with our principals allows for reliable products that warrants installations that work asdesigned.Our team combines expertise distilled from experience in working with stringent standard that meets international safety and reliability requirements, Our expertise allows for fit-for purpose solution that works effectively during each design lifetime. We commit in delivering quality product and solutions to ensure satisfaction for all our customers. Each of our installations is carefully designed to satisfy the best of expectation and serve each unique needs. We believe in delivering value to our customers that builds into lasting long term relationship.ION""to become one of the best system integrators, in the Mechanical, Electrical, Electronic and IT industries by sharing the resources in the trading, contracting, service, operation and maintenance business activities so that ""cooperative, competitive & constructive"" is delivered to our customers""OUR MISSIONDelivering best quality product taking care of every need in our services Engineering reliability into each solutionCOMMITED TO EXCELLENCEWe work hard to achieve stringent requirement of each our clients, and in the proccess, we were able to gain recognition in implementing international standard related to our activitiesPRODUCT & SERVICES-instrument control system-Mechanical-Electrical-Security System-HVAC & Cooling System-Instrument Laboratorium- Renewable EnergiMAIN SERVICES- Industrial Automation - Mechanical Maintenance & Repair- Electrical Testing & Commisioning System- Preventive Maintenance- Transformer Installaton & maintenancePLEASE CONTACT MEPHONE0811133345008158220333WWW.RAZENERGI.COM            ","
              Jl. Bukit Cinere Raya Dalam Kav. 7 No. 7 Kelurahan Gandul, Kecamatan Cinere, Depok - Jawa Barat 16512            ",Bekasi,Jawa Barat,+62 878-7690-9386,+62 811-8422-100,+62 877-7788-3897
CV. SAMUDERA TEKNIKINDO SELARAS,"
                                    PREMIUM GOLD
                                ",Perlengkapan Alat Berat,"
CV SAMUDERA TEKNIKINDO SELARAS merupakan perusahaan yang bergerak dibidang general trading (General Supplier) dengan 2 (dua) divisi yaitu Perbaikan / Maintenance machine Industri khusus Electrical dan Import product part machine. 
CV SAMUDERA TEKNIKINDO SELARAS memiliki kualitas yang handal dan harga yang sangat ekonomis dan cocok untuk industries dan semua pabrik manufacturing. Adapun merk yang kami supply, diantaranya : Omron, Mitutoyo, Keyence, Yokogawa, SMC, Nagano Keiki, Panasonic, Hanyoung, LG / LS, Fuji Electric, Mitsubishi, Hanyound, Yamatake / Azbil, Klar Stern, Taffware, Panasonic, Hitachi, Siemens, Emerson, Taiyo Parker, Sipik, Shinko, Idec, Sanyo Denki / Dyna Ace, NMB, Daito / Fanuc, NTN, THK, Swan, Oriental Motor, CDK, Luyang, Sick, Bando V-Belt, Yamamoto, Steins, dan masih banyak produk lainnya dari berbagai merk yang kami sediakan, mulai  dari China, Jepang, Taiwan, Korea dan Produk Europa lainnya.
Untuk informasi dan pemesanan silahkan hubungi kami :
CV SAMUDERA TEKNIKINDO SELARAS
Jl. Tarum Barat 2, Ruko Pasar Bersih B-7 (Pintu 11) Kawasan Industri Jababeka II, Jayamukti, Cikarang, Bekasi - Jawa Barat
Phone : 081287602917 // 081219415790 (Call / WA)
Tlp : +62 21 2945 3721 // +62 21 2945 3722
Email : samuderateknikindo@yahoo.com
Website : www.samuderateknikindo.co.id ","
              Office : Jl. Tarum Barat 2, Ruko Pasar Bersih B-7 (Pintu 11) Kawasan Industri Jababeka II, Jayamukti, Cikarang, Bekasi - Jawa Barat ",Cikarang,Jawa Barat,+62 812-1941-5790,None,None
CV. Fajar Trijaya Rubber,"
                                    PREMIUM GOLD
                                ",Perlengkapan Alat Berat,"
              FJT Rubber ( Fajar Trijaya Rubber) adalah perusahaan yg bermula dari pembuatan produk khusus berbahan Rubber ( karet). Kepuasan pelanggan adalah menjadi target kami dlm melayani rekanan kerja untuk menjaga kelanggengan perusahaan kami supaya terus maju dan berkembang. Perusahaan FJT Rubber berlokasi di Garut-Jawa Barat, telah berpengalaman dalam industri Rubber sejak tahun 1990 dengan tujuan memasarkan produk bermutu baik yg dapat dibentuk sesuai permintaan. Perusahaan FJT Rubber ingin menjadi partner anda yg bernilai dgn terus menerus memperbaiki kualitas produk dan service terhadap pelanggan dgn memperhatikan pengolahan material yg sesuai dgn standar produksi perusahaan kami. Peranan Rubber itu sendiri diberbagai aspek industri begitu luasnya masing2 memiliki fungsi serta karakteristik sbg penunjang komponen lainnya. Semua jenis Rubber memiliki karakteristik dasar tersendiri seperti : tahan terhadap bahan kimia, tahan terhadap panas, tahan pelumas/ oli, tahan gesek, tahan asam, tahan bensin, tahan ozon dan karakteristik lainnya sesuai dgn kebutuhan. Atas dasar kebutuhan tersebut diataslah, FJT Rubber dapat memproduksi jenis"" sparepart dari Rubber, bakelite, carbon, dan teflon sbg komponen industri atau teknik dgn standar atau kualitas terbaik. Salah satu fungsi dari karet yang paling sering dijumpai dalam kehidupan sehari-hari adalah penggunaan karet sebagai rubber/ karet seal, yang mengisi ruang antara dua permukaan rapat, umumnya untuk mencegah kebocoran antara dua sambungan. Para tenaga ahli mesin atau insinyur di bidang permesinan sangat memahami kapan dan di mana saja rubber/ karet seal itu dibutuhkan, dan mereka juga pasti akan memahami teknis dari pemasangannya baik dalam soal peletakan maupun ukuran yang tepat. Tetapi ada beberapa hal yang lain yang harus dipahami dalam masalah aplikasi dari rubber/ karet seal ini, yaitu dalam hal pemilihan jenis atau bahan baku dari karet itu sendiri sehingga mutu atau kualitas pada penggunaannya bisa optimal dan berguna seefektif mungkin. Dalam hal ini faktor terbesar dalam penentuan rubber/ karet seal ini adalah kondisi di mana akan dipakai atau diaplikasikan.Ada empat faktor yang harus diperhatikan oleh para teknisi dalam pengoperasian rubber/ karet seal yaitu sebagai berikut:- Fungsi dan ketahanan pada penggunaannya.- Kondisi panas atau suhu lingkungan pada saat digunakan.- Besarnya tekanan yang timbul pada saat dioperasikan.- Jenis bahan baku yang dibutuhkan, harus disesuaikan dengan kondisi dan suasana waktu dioperasikan. Seperti contohnya ketahanan terhadap bahan kimia tertentu , ketahanan terhadap gesekan dll. Selain empat faktor di atas kami juga membantu untuk memberikan saran dan solusi terhadap beberapa masalah lain seperti sebagai berikut:- Berapa biaya yang paling optimal untuk rubber/ karet seal.- Bagaimana rubber/ karet seal itu akan diproduksi dengan hasil yang paling optimal untuk disesuaikan dengan kegunaan kebutuhan pelanggan.- Berapa lama proses yang akan dibutuhkan untuk menyiapkan rubber/ karet seal tersebut.FJT Rubber dapat membantu para pelanggan dalam menentukan jenis atau bahan karet yang dipakai dan memformulasikannya sesuai dengan kebutuhan pelanggan.Selain itu kami juga siap membantu dalam pemilihan bentuk desain yang terbaik atau yang paling tepat sekaligus juga bisa memproduksi dalam waktu dan membutuhkan biaya seoptimal dan seefisien mungkin. Jika anda memiliki pertanyaan mengenai rubber/ karet seal baik dalam masalah komponen karet maupun dalam masalah kemampuan untuk memproduksinya silahkan menghubungi kami. Kami yakin bahwa kami akan dapat membantu Anda memperbaiki desain dan kinerja komponen Anda sambil menurunkan biaya produksi Anda. Dengan melakukan pemesanan kepada kami, maka secara tidak langsung, anda akan mendapatkan banyak benefit, beberapa diantaranya :1. Anda bisa mendapatkan produk dengan spesifikasi sesuai standar2. Efisien biaya karena harga tentu akan jauh lebih murah3. Efisien waktu karena waktu pemesanan s/ d kedatangan akan lebih cepat4. Efisien tenaga kerja anda tidak perlu repot mencari ke penjual sparepart5. kepuasan dan kenyamanan anda sebagai konsumenJika anda butuh penawaran harga silahkan kirim via E-mail / WA,Gambar Seal Mesin yang anda butuhkan disertai dimensi / ukuran yang lengkap.            ","
              Jl. Raya Cipanas, kp. Sindangsari Rt:04/Rw:08 Kel. Langensari, Kec Tarogong Kaler Kab. Garut, Jawa Barat            ",Garut,Jawa Barat,+62 821-3041-8575,None,None
Sarana Teknik Cikarang,"
                                    PREMIUM GOLD
                                ",Perlengkapan Alat Berat,"
              Sarana Teknik Menjual dan Stok Item Sbb :- Electric Motor : BALDOR, ELEKTRIM, SIEMENS, TECO, TATUNG, WEG- Gear Box : SEW, OMEGA MOTORI, BONFIGLIOLI, FALK, FENNER, MAKISHINKO, REVCO, SUMITOMO, TRANCYCLO- Roller Chain : FENNER, RENOLD, REXNORD, HITACHI, TSUBAKI, NIKKEN, DID- Inverter : TOSHIBA, LG, DELTA, SANCH, CUTES, TOPTEK, TEC - Coupling : FALK, FENNER, MITSUBOSHI, NBK, TB WOODS, LOVE JOY, NEUPEX FLENDER, TSUBAKI, SEISA- V Belt : BANDO, MITSUBOSHI, GATES, FENNER, OPTIBELT, CONTITECH- Belt Conveyor : STAR, CONTINENTAL, BANDO, HABASIT, PVC DISTRIBUTOR & STOCKIST SPARE PART INDUSTRIC- POWER TRANSMISSION: ELECTRIC MOTOR-GEARMOTOR-GEAR BOX- GEAR REDUCER- PUMP- COUPLING-COUPLING-ROLLER CHAIN -CONVEYOR CHAIN- CONVEYOR BELT-SPROCKET-PULLEY.DENGAN MERK: BALDOR-BONFIGLIOLI-MOTOVARIO-ELEKTRIM-FALKKAMI MENJUAL PRODUCT POWER TRANSMISSION : FENNER Shaft Mounted Speed Reducer, FENNER GEARBOX, FENNER GEARMOTOR, FENNER SMSR, FENNER PULLEY, FENNER BELT, BELT FENNER BALDOR Induction Motor, BALDOR MOTOR, MOTOR BALDOR, BALDOR EXPLOSION PROOF, BALDOR NEMA MOTOR, BALDOR IEC MOTOR RELIANCE ELECTRIC DODGE Gear Box, DODGE PILLOW BLOCK, DODGE D FLEX COUPLING, DODGE PAR FLEX COUPLING, DODGE GEAR COUPLING, DODGE GRID LIGN COUPLING, DODGE BEARING PENTA KB POWER DC Motor controllers RENOLD Product, RENOLD GEARBOX, RENOLD WORMGEAR, RENOLD ROLLER CHAIN, RENOLD CONVEYOR CHAIN, RENOLD MINING COVEYOR CHAIN FALK Coupling KOP FLEX Coupling RATHI Coupling FLENDER COUPLING ROTEX Coupling NORMEX Coupling THOMAS Coupling CENTA Coupling TB WOOD Coupling REXNORD OMEGA Coupling FENNER Tireflex Coupling NBK Miniature Coupling WESTCAR ROTOFLUID Coupling FLUIDOMAT Fluid Coupling RENOLD Chain MTK Chain LINK BELT Conveyor Chain CONTINENTAL Conveyor Belt STAR Conveyor Belt QUANTUM Cardan Shaft & Universal Joint KOSHIN Gear Pump Quantum Vibrator Motor Quantum Power Lock SAMBO Backstop MORSE Backstop Tsubaki Backstop            ","
              Rukan Simprug Plaza Blok A2 No 11 Jababeka (dekat stadion wibawa mukti)Fax : 021-89324530            ",Cikarang,Jawa Barat,+62 812-9491-737,None,None
CV. MITRAMANDIRI SEJAHTERA,"
                                    PREMIUM GOLD
                                ",Perlengkapan Alat Berat,"
              General Contractor & Suplier Sewage Treatment Plant, Waste Water Treatment, Chemical, Pumps Trading, Maintenance, Repairing, Control Panel, Plumbing, Well Drilling, Civil and Construction.            ","
              Komplek Griya Sakinah Blok A Nomor 4Jln. H.Arsad  RT./RW. 004/04 PedurenanKelurahan JatiluhurKecamatan JatiasihKota Bekasi            ",Bekasi,Jawa Barat,08111923939,None,None
CV. Globalindo Teknik Mandiri,"
                                    PREMIUM GOLD
                                ",Perlengkapan Alat Berat,"
CV GLOBALINDO TEKNIK MANDIRIKami merupakan Perusahaan yang bergerak dalam bidang Perdagangan umum, Pabrikasi Mesin, dll.VISI Menjadi dan membuat jaringan sumber distribusi mesin, elektronik, jasa yang dibutuhkan oleh konsumen (masyarakat umum).MISI ° Memberikan kepuasaan dalam pelayanan kepada konsumen/ customer. Selalu berusaha untuk menjadi yang terbaik dalam melakukan suatu hal yang baru agar kebutuhan konsumen/ customer bisa terpenuhi. ° Memberikan kinerja yang tepat waktu sesuai dengan yang dijanjikan dan yang diinginkan pihak konsumen/ customer.Dengan visi dan misi yang telah tercantum di atas anda boleh mempercayakan kepada kami untuk masalah kinerja kami. Pelayanan yang kami berikan kepada konsumen/ customer adalah menjadi hal utama yang kita Prioritaskan dan perhatikan. Menjaga kepercayaan customer itu adalah tanggung jawab kami untuk memberikan pelayanan/ service yang baik. Dengan dedikasi yang kita pelajari dari waktu ke waktu, kita akan selalu menjadi yang terbaik.CV Globalindo Teknik Mandiri terdiri dari beberapa divisi yang fokus dan spesialisasi di produk;- Mesin Marka Jalan dan Kelengkapannya : Mesin marka jalan thermopastic ° Mesin marka jalan coldplastic ( cat dingin) ° Mesin marka jalan screed ° Mesin marka jalan profile ° Mesin marka jalan sprayer coldplastic ° Mesin Preheater ( pengaduk cat thermoplastik) ° Mesin Penghapus Marka Jalan ° Cat Thermoplastik- Peralatan Test Teknik Sipil : Alat Testing Beton, Concrete, Testing Jembatan, Testing Asphal, Testing Aggregate, - Rambu Lalulintas - Rambu Pabrik - Rambu Kerja - Rambu Parkir - Lampu Lalulintas ( Traffic Light) - Delineator Post - Paku Jalan ( Road Stud) - Traffic Cone ( Rubber/ Plastic) - Cermin Lalulintas ( Safety Mirror) - Speed Gun - Road Barrier - Cat Thermoplastik - Glass Bead- Mesin Bor Tanah atau SAMPLING, Hand Auger dan Bor Pertambangan : Bor Biopori, Bor Tanah, Soil Auger, Bor Banka, Bor Gambut, Bor Bibit, Bor Jacro, Bor Power Rig, Bor Pile, Bor Sumur, Bor Pasir, Bor Nikel, Bor Timah, Bor Sawit, Hand Auger, Hole Digger Auger, Sampler Auger, Soil Sampler Tube, Double Ring Sampler / Infiltration, Soil Sampler, Soil Core Sampler, Soil Probes, Soil Auger & Sampling Kit, Sediment & Water Sampling, Bor Hole Preparation Kit, Bailers, Basic Hand Auger Set, Geotechnical Sampling & Testing, Professional Soil Sampling Kit, Soil Auger & Cor Sampling Kit, Peat Soil Auger Kit, Rain Gauge, Bor Spiral, Gouge auger set, Standard Hand Auger Set, Panci Penguapan, Gear down hole and Accessories Part: - Core Barrel Assy ( PQ3, HQ3, NQ3) dan parts - Inner Tube Assy - Inner Tube, Split, Outer Tube - Over shot Assy dan parts ( produk Australia dll) , Hoisting Plug, Head Assy - Cap Assy - Chasing Shoe Bit - Drill rods, Casing pipe PQ3 ( HWT) , HQ3, NQ3 ( Merk Sandvik ( dari Eropa) , Australia, Crown, Asahi) - Diamond Bits Impreg - Tungsten Bit - Threewing bit - PCD Bit - Reamer Bit - Surface Step Bit - Water Swivel - Core Lifter Case - Core Lifter - Stop Ring - Shut of Valve - Stabilizer Ring - Adaptor Coupling - Locking Coupling - Inner Tube Wrench - Cross Sub - Saver Sub - Tricone Bit - Lifting Dog - Latch, Drilling Mud: - Polymer - Bentonite ( Ausgel/ Stargel) - Hivis ( CR-650) - Austroll - Baraswell Engine: - FMC Been Pump- ALAT KLIMATOLOGI, METEOROLOGI, HIDROLOGI DAN GEOFISIKA : Fiber Glass MastCRM-10, Meteorological Probe ( Temperature and Humidity Sensor) , Sangkar Meteorologi Ukuran Besar ( Weather-Shelter) , Alat Ukur Curah Hujan Otomastis ( Rain Recorder Tipe Hellmann) , Psychrometer With Maximum and Minimum Thermometer + Holder, Counter Anemometer DR A MULLER, LUTRON AM4206M Anemometer, LUTRON ABH4224 Anemometer, Trotec T210 Thermohygrometer, Wind Run Counter Anemometer, Sunshine Duration - Sensor CSD3, Wind Sensor compact, First Class Wind Velocity Sensor, Weather and Thermal Radiation Shield - Compact, Weather and Thermal Radiation Shield, Sangkar Meteorologi, Tinta untuk Sample Charts, Panci Penguapan ( Evaporation Pan) , Weighing Precipitation Gauge, Sample Charts: Barograph, Thermograph, Hygrograph dan Thermo-Hygrograph- PERLENGKAPAN MALARIALOGI : Sangkar Nyamuk - Mosquito Box - Mosquito Breeder - Tempat Telur Nyamuk - Bio Assay Kit - Tempat Makanan Nyamuk - Box Pin - Pinning Block - Aspirator Nyamuk - Killing Jar - Plastic Box - Insect Cabinet - Insect Drawer- MESIN PERTANIAN : Mesin Pengolahan Gula Semut - Mesin Pengolahan Limbah Kayu - Mesin Pengolahan Tapioka Singkong - Mesin Pengolahan Pemotongan Ayam - Mesin Pengolahan Pakan Ternak - Mesin Pengolahan Melinjo - Mesin Pengolahan Mete - Mesin Pengolahan Sorgum / Hermada - Mesin Pengolahan Kakao / Coklat - Mesin Pengolahan Kacang - Mesin Pengolahan Cabe - Mesin Pengolahan Kemiri - Mesin Pengolahan Teh - Mesin Pengolahan Minyak Atsiri - Mesin Pengolahan Kopi - Mesin Pengolahan Karet - Mesin Pengolahan Kedelai / Soya - Mesin Pengolahan Tahu - Mesin Pengolahan Tempe - Mesin Pengolahan Jagung - Mesin Pengolahan Jeruk - Mesin Pengolahan Mie - Mesin Pengolahan Kompos - Mesin Pengolahan Sagu - Mesin Pengolahan Sabut Kelapa - Mesin Pengolahan Briket - Mesin Pengolahan Apel - Mesin Pengolahan Jarak - Mesin Pengolahan Padi - Mesin Pengolahan Sawit - Mesin Pengolahan Kentang - Mesin Pengolahan Bawang - Mesin Pengolahan Tanah / Soil - Mesin Pengolahan Tebu - Mesin Pengolahan Pupuk Organik - Mesin Pengolahan Emas / Ballmill / Glundung - Mesin Pengolahan Limbah - Mesin Pengolahan Sampah - Mesin Pengolahan Fiber - Mesin Pengolahan Makanan - Mesin Pengolahan Kripik - Mesin Pengolahan Dodol - Mesin Press Uang - Mesin Ethanol - Mesin Cetak Batako Pressn- Mesin Cetak Paving / Conblock - Mesin Cetak Batako Apung - Mesin Batako Hebel - Aplikasi Teknologi Resin - Alat Panen Sagu - Alat Panen Karet - Alat Panen Sawit - Ubinan ( Alat Analisis) - Green House - Pembuatan Batu Penyosok, Pembuatan Batu Penyosok- PELATIHAN : Teknik Pengolahan Minyak Atsiri ° Teknik Pengolahan Ethanol ° Teknik Pengolahan Tahu ° Teknik Pengolahan Jeruk ° Teknik Pengolahan Emas ° Teknik Pengolahan Tepung ° Teknik Pengolahan VCO ° Teknik Pengolahan Gula Jagung ° Teknik Pengolahan Gula Singkong / Cassava- PERLENGKAPAN JALAN RAYA : Rambu Lalulintas - Rambu Pabrik - Rambu Kerja - Rambu Parkir - Lampu Lalulintas ( Traffic Light) - Delineator Post - Paku Jalan ( Road Stud) - Traffic Cone ( Rubber/ Plastic) - Cermin Lalulintas ( Safety Mirror) - Speed Gun - Road Barrier - Cat Thermoplastik - Glass Bead - Mesin Marka Jalan - Mesin Preheater ( pengaduk cat thermoplastik) - Mesin Marka Jalan Profil - Mesin Marka Jalan Cold Plastic - Mesin Penghapus Marka Jalan - Concrete Cutter - Cover Blade - High Frequency Converter - Tamping Rammer - Plate Compactor Ride-On Trowels - Mechanical Engine Vibrator - Internal Vibrator - Concrete Power Trowel - Generator Engine - Electric Concrete Vibrator- SOIL & ASPHALT COMPACTION : Vibratory Rammer / Tamping Rammer - Single Direction and Reversible Vibratoy Plates - RIde-on Vibratory Roller - Double Drum Vibratory Rollers ( baby Roller)- DEMOLITON :Asphalt / Concrete Cutter /Diamond Cutting Blade - Gasoline Cut-off Saws - Drilling Hammers, Breaker Hammers - Gasoline Engine Breaker / Chisel Tools, Peralatan Geology, Peralatan Pengairan, Peralatan Survey dan Pemetaan, Alat Alat Teknik Civil, - Concrete Vibrator, - Plate Compator, - Vibro Roller, - Mesin Vacuum Jalan, - Tamping Rammer, - Concrete Mixer- FABRIKASI STEEL STRUCTURE : Beam, platform, ladder, handrail, insert plate, conduit pipe bending, and Container Basket - Pagar Besi, Meja Inspeksi, Meja Laboratorium, Lemari Besi, Lemari Kayu, Lemari Alumunium, pekerjaan besi / steel; stainless; alumunium, dll.- Fabrikasi Tenda, Tenda Pleton, Tenda Pengungsi, Tenda Pramuka, Tenda Dapur, Tenda PMI, Tenda Komando, Tenda Regu, Pergola, Awning, dll- ALAT PERTANIAN : Arboriculture and Holticulture Tools and Machinery - Soil Moisture - Soil Thermometer - Wood Moisture Meter - Thermohygrometer - Grain Moisture Meter - Soil pH Meter - Soil Salinity Meter - Pocket Penetrometer - Soil test kit - Soil Munsell Chart - Soil NPK Tester - Soil Auger - Dodos, Agrek Egrek, Alat Panen Kelapa Sawit - Sadap, Deres, Ember Karet, Emposan Tikus, Perangkap Tikus, Kandang Nyamuk - Peralatan tes concrete, jalan, beton, Hand Bor / Auger, Bucket Auger, One-Piece Auger, Soil Sampling Auger, Soil Core, Bor Tanah, Bor Banka, Bor Pertambangan, Bor Sample Tanah, Bor Gambut, Bor Sawah, Bor Kebun, Bor Biopori, Bor Resapan, Standard Penetration Test, Sample Extruder, Sample Extruder Electric, Dynamic Cone Penetrometer, Corps of Engineer Soil Surface Sampler, Dutch Cone Penetrometer, Plate Bearing Test Set, Field CBR Test Set, Proving Ring Penetrometer, TVA Penetrometer, Liquid Limit Test Set, Plastic Limit Test Set, Shrinkage Limit Test Set, Steel Augr Bucket Sludge Sampler Kit, Split Core Sampler, Extendible Core Sampler Kit, Soil Gas Vapor Probe, Sand / loose Sediment Probe, Sediment Sampler, Soil Sampler Tube, Soil Profiler, Peralatan Kehutanan, Mesin Pertanian, Alat Pertanian, Alat Peternakan, Dll.Address;Jl. Raya Johar No.26 rt.005 rw.004Kel.Cibadak, Kec.Tanah SarealKota Bogor 16161Contact Person;0812 1314 0604 (Abdullah)0813 1421 0880 (Nuswan)Office;0251-8329302E-mail;info@globalindoteknikmandiri.co.idLinks;globalindoteknikmandiri.co.idglobalindoteknikmandiri.comcarialat.comcarialat.co.idalatmarkajalan.combengkelpertanian.compabrikfurnitur.comfurniturelab.co.idbortambang.commesinhebel.com            ","
              Jl. Raya Johar No.26 rt.005 rw.004 Kel.Cibadak, Kec.Tanah Sareal Kota Bogor 16161            ",Bogor,Jawa Barat,+62 812-1314-0604,None,None
INSTRUMENT LINGKUNGAN,"
                                    PREMIUM GOLD
                                ",Perlengkapan Alat Berat,"
              Yth Pelanggan setia Instrument Lingkungan  khususnya bergerak dalam bidang Penjualan Alat Monitoring Lingkungan ( ENVIRONMENTAL, HEALTH, LABORATORY & SAFETY EQUIPMENT SUPPLY ) . Sebagai Sole Agen beberapa produk kami mensupply barang, melakukan Uji Fungsi/ Training, Kalibrasi dan juga melayani Service/ Perbaikan Alat yang kami jual. Pengalaman kami merupakan modal utama dalam mendistribusikan produk seperti : 1. ALAT TEST MAKANAN : FAKTOR FISIK, KIMIA, BIOLOGY 2. ALAT UJI KUALITAS AIR : FAKTOR FISIK, KIMIA, BIOLOGY 3. ALAT UKUR KUALITAS UDARA FAKTOR FISIK, KIMIA, BIOLOGY 4. ALAT UJI KUALITAS TANAH/ SOIL TEST KIT 5. ALAT LABORATORIUM 6. ALAT KESEHATAN Demikian informasi kami sampaikan Salam sukses Pando Susanto            ","
              Komplek ruko Sukmajaya no.35, Jalan Tole Iskandar - Depok            ",Depok,Jawa Barat,08118181225,None,None
PT HEXACHEM INDONESIA,"
                                    PREMIUM GOLD
                                ",Perlengkapan Alat Berat,"
              Chemical Trading & Industrial Cleaning Services            ","
              Kawasan Industri Jababeka I
Jln. Jababeka 2 Blok C No. 11 C
            ",Cikarang,Jawa Barat,+62 821-1122-3399,None,None
PT HASTA KARYA TEKNIK,"
                                    PREMIUM GOLD
                                ",Perlengkapan Alat Berat,"
              Kami bergerak di bidang Electrical, Mechanical dan Fabrikasi untuk kebutuhan industri. Bidang electrical meliputi Pembuatan panel distribusi, repair electrical part sampai dengan pembuatan sistem automation menggunakan plc dan HMI. Bidang Mechanical meliputi overhoul dan trouble shooting mesin industri seperti, milling cnc , bubut cnc, injection moulding, die casting dll. Maker mesin seperti Fanuc, moriseiki, takizawa, takamaz, okuma howa, enshu, toshiba, niigata, jsw, nissei , hitachi seiki dllJasa Pembuatan Spray Booth, Backing Oven, Conveyor, Maskig Jig Painting.            ","
              Jalan Raya Selang Jati No 56 RT 03 RW 03 Kampung Selang Jati Desa Wanajaya Kecamatan Cibitung Kabupaten Bekasi Jawa Barat Indonesia            ",Bekasi,Jawa Barat,+62 813-1580-2088,None,None
PT. Conductorjasa Suryapersada,"
PREMIUM RUBY
",Perlengkapan Alat Berat,"
Kami adalah salah satu produsen genset terkemuka di Indonesia. Genset yang diproduksi diantaranya Diesel Genset, dan Gas Genset. Selain itu, kami juga memproduksi berbagai macam panel electrical untuk memenuhi kebutuhan industri saat ini. ","
              Jl. Rungkut Industri IV no.18            ",Surabaya,Jawa Timur,+62 811-3191-700,None,None
PT. SEMERU INTI SUKSES,"
PREMIUM RUBY
",Perlengkapan Alat Berat,"
PT. Semeru Inti Sukses didirikan pada tahun 2012, merupakan salah satu perusahaan yang tergabung dalam kelompok usaha dari PT. Semeru Teknik yang telah berdiri sejak tahun 1978, untuk mendukung industri dan project ventilation di Indonesia. PT. Semeru Inti Sukses merupakan perusahaan importir dan distributor mesin industrial, fan, dan mesin pendukung peralatan industri untuk industri skala kecil, menengah, dan besar pada sektor pertanian, maritim, pertambangan, dan kehutanan. Hingga saat ini, kami melayani seluruh pelanggan yang tersebar di seluruh wilayah Indonesia. Kami merupakan pemegang merek ternama seperti Spectek, Takafan, dan masih banyak lainnya.Produk yang kami tawarkan memang spesialis di bidang industrial, building ventilation, marine blower, ducting in building, techincal supply, actuators, lifting tools, cooling tower, grill, dan lain-lain. Demi menunjang permintaan kebutuhan pelanggan serta layanan purna jual, kami memiliki distributor yang berada pada kota-kota besar lainnya di seluruh wilayah Indonesia, seperti Banjarmasin, Samarinda, Makasar, dan Kendari. Specialized in Building, Industrial Ventilation & Marine Blower Specialized Ducting in Industrial & Building :1. Air Compressor2. Aneka Grill3. Cooling Tower4. Lifting Tools / Hoist5. Noise, Shock & Vibration Control6. Safety Shoes7. Welding Machine / Mesin LasKANTOR PUSAT (SURABAYA)Jln. Raden Saleh No. 8 SurabayaT. 0315358158, 5358159 (Hunting) 5346212F. 0315358157E. sales@semeruintisukses.co.id, sales@semeruintisukses.com, sales@intisukses@gmail.comW. www.semeruintisukses.co.idBBM. 535A07A9WA. 081217922281LINE. sis_fan / 081217922261SMS. 081938590577KANTOR CABANG (SEMARANG)
Jln. MT. Haryono 728, SemarangHP. 087832073205, 085713747055E. salessemarang@semeruintisukses.co.idKANTOR CABANG (BANDUNG)CV. Bamboo Jaya TeknikJln. ABC Kompleks Ruko Banceuy Permai | Blok B3 No. 72 BandungT. 0224233605F. 0224235605E. bamboojayateknik@gmail.com ","
              KANTOR PUSAT (SURABAYA)📍 Jln. Raden Saleh No. 8 SurabayaKANTOR CABANG (SEMARANG)📍 Jln. MT. Haryono 728 SemarangKANTOR CABANG (BANDUNG)📍 Jln. ABC Kompleks Ruko Banceuy Permai | Blok B3 No. 72 Bandung—            ",SURABAYA,Jawa Timur,+62 817-9387-577,+62 812-1792-2281,None
