Name,Membership,Category,Description,Address,City,Province,telp1,telp2,telp3
CV. Artha Kharisma,"
PREMIUM BLUE ONYX
",Forklift,"
Artha Kharisma adalah sebuah perusahaan yang bergerak di bidang jual beli dan jasa rental alat berat seperti Excavator, Bulldozer, Grader, Loader, Truck, Vibro, Crane, dan Truck. Semua alat berat kami sediakan dalam keadaan sehat dan siap untuk digunakan. Selain itu kami juga menyediakan berbagai tipe dan merk alat berat seperti Komatsu, Kobelco, Hitachi, Caterpillar, Sakai, Mitsubishi, Zoomlion, dan Kato. Untuk info lebih lanjut mengenai unit kami bisa langsung mengunjungi workshop kami di Jalan Sidotopo Kidul 61 Surabaya (Artha Kharisma) atau hubungi WA Kami di 0813-3181-2666 (Ibu Vivi) ","
              Jl. Sidotopo Kidul 61 Surabaya            ",Surabaya,Jawa Timur,+62 813-3181-2666,None,None
PT Laksana Anda Jaya,"
PREMIUM BLUE ONYX
",Forklift,"
PT. Laksana Anda Jaya
Merupakan perusahaan yang bergerak di bidang penyediaan material konstruksi yang terletak di Sidoarjo Jawa Timur.
Perusahaan ini berdiri sejak tahun 1985 dan sudah terpercaya untuk melayani berbagai proyek konstruksi di Indonesia. Perusahaan kami juga telah bekerja sama dengan beberapa perusahaan-perusahaan besar maupun BUMN diantaranya PT. Varia Usaha Beton, PT. Wijaya Karya dan PT. Artha Beton 
Kami merupakan distributor penyedia Besi Plat yg mana sudah berstandar SNI, dan salah satu produk yg kami tawarkan adalah besi plat hitam, yang mana disini tersedia berbagai jenis ukuran. 
Berikut yang kami tawarkan : 
• Jual besi Plat lembaran Baru tebal 1,8 mm s/d 4 mm
(Ukuran bisa sesuai plat standart , 4 feet x 8 feet / 120 cm x 240 cm ) Atau potongan bisa sesuai dengan permintaan.
• Jual besi plat potongan baru dan bekas sesuai dengan potongan
• Jual besi plat dari tebal 2 mm sampai dengan 30 mm ( bisa di potong sesuai ukuran permintaan customer )
• Jual Paku S
 
 
Kami juga menerima jasa :
• Jasa potong Plat
• Jasa rol plat
• Jasa pres Plat
• Jasa lubang plat
• Jasa penyewaan forklift
 
Dengan pengalaman kami dalam bidang besi dan jasa kontruksi bangunan selama 35 tahun, kami berusaha memberikan pelayanan yang terbaik untuk pelanggan, kepuasan pelanggan adalah prioritas bagi kami dan menjadikan perusahaan kami bisa memenuhi kebutuhan pasar, kami selalu melakukan evaluasi dalam memberikan pelayanan. Kritik dan saran dari pelanggan kami sangat kami perhatikan sebagai garansi yang kami berikan.
 
Untuk pemesanan bisa di order langsung via WhatsApp : 081804072920 / 087819509777
No. Kantor : (031) 8543059
 
Atau bisa datang ke workshop kami di jln. Kolonel Sugiono No. 177 Pulosari Waru Sidoarjo
  ","
              Jl. Kol. Sugiono No. 177 Pulosari Waru Sidoarjo            ",Sidoarjo,Jawa Timur,+62 878-1950-9777,None,None
PT SEAN INDONESIA,"
                                    PREMIUM GOLD
                                ",Forklift,"
PT SURYA ENERGI ANUGERAH NUSANTARA INDONESIA ( PT SEAN INDONESIA ) was established in  2017, and rapidly grew into and aggressive and commited distributor of industrial, General Contractor, Mechanical & Electrical, Civil and Construction, Logistic Solutions, Design and Supply. 
In the General Contractor, Mechanical & Electric, Civil and Construction, Design & Supply, PT SEAN INDONESIA has M1 category ( Grade 5 ) & NFPA Member* Scope of work PT SEAN INDONESIA *
• GENERAL CONTRACTOR, MECHANICAL & ELECTRIC, CIVIL & CONSTRUCTION, DESIGN & SUPPLY ( M1 category – Grade 5 ) – NFPA MEMBER
• SAFETY SPECIALIST of FIXED FIRE FIGHTING SYSTEM, FIRE DETECTION & GENERAL ALARM SYSTEM
• SAFETY SPECIALIST of BUILDING, INDUSTRIAL ,MARINE FIRE PROTECTION SYSTEM & EQUIPMENT AND LIFE SAVING
• A PROFESSIONAL SUPPLIER for INDUSTRIAL SECTIONAL DOORS, LOADING DOCK SYSTEMS, HIGH SPEED DOORS, & AUTOMATION SYSTEM
• MATERIAL HANDLING, WAREHOUSE EQUIPMENT & SAFETY EQUIPMENT
• STORAGE RACKING SYSTEM, SOLUTION OF AS/RS, AUTOMATION EQUIPMENT,  WAREHOUSE PROTECTION • MPM PLASTIC PROTECTIONS• SOLAR PANEL, SOLAR SYSTEM, SOLAR INVERTER, SOLAR COMPONENT
• RENTAL FORKLIFT, HAND PALLET  - SERVICE AND SPARE PART
• APPLIANCES CUSTOMIZED FILTRATION, WORK OF RUBBER SEALS, VITTON, PU, NBR, GRAPHITE, NYLON etc
• SEAN Conveyor Product's gravity roller conveyors are available in many sizes and configurations. Gravity roller will convey light, medium, and heavy loads that have firm flat bottoms such as cartons, totes, cases, skids, drums, etc.
Through ingenious design and quality that’s proven and tested, Sean Indonesia is the supplier for product to many Foreign Based Companies ( PMA ) in the manufacturing, Pharmaceutical, Chemical ,cigarette Industrial and others. 
We company’s commitment is simple and yet something that we sincerely wish for all of our customers, Principals, employees, and shareholder... “  We serve, innovation and solution “  ","
               Office : The Taman Dhika Cluster Boulevard BL 8 No. 8 , Jl Kesatrian Buduran - Sidoarjo 61252            ",Sidoarjo,Jawa Timur,+82 12-228-5168,None,None
CV. INOMEK,"
                                    PREMIUM GOLD
                                ",Forklift,"
ABOUT USEstablished in 2017 in Surabaya, INOMEK is a company that focused in the distribution of innovative industrial mechanical such us Pneumatic & Vacuum Automation, Pressure & Temperature Gauge, Valves, Ergonomic Handling, Vacuum Conveyor and Metal Detector with Ejection System, etc. We are committed to distributing only qualified products and services, provides high-quality equipment, proper application, and model selection, and backed up by strong after-sales service leave ""no-worries"" in operation performance.VISSION To be the best company that distribution Innovative Industrial Mechanical in Indonesia.MISSION

CUSTOMER TALK, WE LISTEN. The voice of the customer will always drive the development of ou strategic plans and actions.
CONTINUOUS IMPROVEMENT (KAIZEN) IS OUR WAY OF LIFE. Set breakthrough objectives, experiment and learn every day, eliminate waste in our business processes, and benchmark the best, then better them.
INNOVATION DEFINE OUR FUTURE. Individual and organizational creativity will drive breakthrough ideas for technology, products, solutions, and processes.
 ","
              PERUMAHAN STAR LOTUS BLOK A NO 26. SUKODONO, KABUPATEN SIDOARJO. JAWA TIMUR-INDONESIA.            ",Kabupaten Sidoarjo,Jawa Timur,+62 878-4207-0711,None,None
PT. ANEKA PERKASA MASINDO,"
                                    PREMIUM GOLD
                                ",Forklift,"
Apabila Anda sudah mempunyai Bengkel Cuci Mobil atau Motor dan ingin menggunakan System Cuci Mobil atau Motor dengan memakai Hidrolis Cuci atau Single Post atau Snow Wash maka bergabunglah dengan perusahaan kami untuk menjadi mitra kerjasama.Kami PT. ANEKA PERKASA MASINDO merupakan Supplier Peralatan Bengkel Mobil yang berdiri Sejak Tahun 1988, yang menyediakan,1. Peralatan Bengkel Cuci Mobil yang meliputi : a) Hidrolik Cuci Merk Discovery, b) High Pressure Merk Densin, c) Vacum Cleaner Wet & Dry Merk Ghibli, d) Snow Wash, dll.2. Peralatan Toko Ban yang meliputi : a) Alat Buka Ban Merk Sicam Made in Italy, b) Wheel Balancer Merk Sicam Made in Italy, c) Wheel Aligment Merk Sicam Made in Italy, d) Finish Balancer Merk CEMB Made in Italy, e) Air Inflator Merk PCL Made in England, f) Nitrogen Generator Made in China, g) Scissor Lift Texo Made in Italy, h) Ceegos, Evereternal Made in China.3. Peralatan Bengkel Mesin yang meliputi : a) Engine Tuner, Timing Light, Dll Merk Okuda Made Japan, b) Compresi Tester, Radiator Cap Tester, Dll Merk NPA Japan, c) Engine Scanner, 4 Gas Analyzer and Smoke Tester erk BrainBee Made in Italy.4. Peralatan Bengkel Cat yang meliputi : a) Sprayboth, Infrared Lamp, Multi Spot Termomecanica Made in Italy, b) Spraygun, Dryer, Air Filter, Dll.5. Peralatan Bengkel Bubut, Genset, Dll.Kami siap untuk Memberikan Servis, Spare Part dan Garansi, dari Peralatan Bengkel yang Bapak/Ibu Beli dari kami. Serta siap menjadi Konsultan Anda dalam Desain, Bangunan, Tenaga Ahli dan Software Bengkel.-----
Hubungi Kontak Kami Sekarang untuk Dapatkan Penawaran Terbaik dan Harga Bersaing (CALL/WHATSAPP).
• Phone : 0812-356-6954 (Donny Julahardi)
• e-Mail : donny@anekaperkasamasindo.com• Website : www.HidrolikCuciMobilMurah.com
 ","
              • Branch Office : Jln. Undaan Wetan 28-T Surabaya, Jawa Timur, Indonesia• Phone : 0812-356-6954 (Call or WhatsApp)            ",SURABAYA,Jawa Timur,+62 812-3566-954,None,None
PT. Bina Pertiwi,"
PREMIUM BLUE ONYX
",Forklift,"
PT BINA PERTIWICALL : 082116688533 / 081219572050 (WA)PT Bina Pertiwi (BP) didirikan pada 15 November 1976, fokus di bidang Agriculture, Material handling, Power and Energy, dan Construction. Dimiliki sepenuhnya oleh PT United Tractors Tbk (UT) yang juga merupakan bagian dari PT Astra Internasional, Tbk. Serta didukung oleh karyawan yang berkompeten dan tim manajemen yang solid, kami hadir di seluruh Indonesia melalui kantor cabang dan perwakilan yang siap melayani anda.
 
Bina Pertiwi selalu berusaha memberikan pelayanan terbaik dengan meningkatkan jangkauan dan kemampuan untuk memenuhi permintaan pelanggan melalui ketersediaan suku cadang, jasa perbaikan dan jasa perawatan yang ditangani oleh mekanik yang bersertifikat serta dilengkapi dengan pelatihan operator.
 
Bina Pertiwi juga memiliki komitmen untuk terus melakukan perbaikan demi memberikan solusi terbaik bagi para pelanggan.PT Bina PertiwiJl. Raya Bekasi KM. 22, Jakarta 13910PIC : CHRIS HP : 081219572050 / 082116688533 ","
              Jl. Raya Bekasi KM. 22, Jakarta 13910            ",Jakarta Timur,DKI Jakarta,+62 812-1957-2050,None,None
"PT. Denko Wahana Sakti, ","
                                    PREMIUM GOLD
                                ",Forklift,"
PT. Denko Wahana SaktiEmail : bahri@denko.co.idTelp : 0838-9872-7628
Didirikan pada bulan November tahun 1992, PT. DENKO WAHANA SAKTI adalah perusahaan yang bergerak dibidang penjualan barang barang tehnik. Kami selalu memakai prinsip ” Utamakan Kualitas, Harga serta Pelayanan Terbaik ” ( Mr Bahridenko Jkt Pst - W.A, Call, Sms = 0838-9872-7628 )Yang berbendera di bawah Denko Wahana Sakti, PT, Jakarta Pusat adalah DISTRIBUTOR Resmi untuk Product-Product Material Handling, Seperti : -Forklift Elektrik Kapasitas 1600kg, 2000kg, 2500kg, 3000kg. - Forklift Diesel Kapasitas 3000kg, 5000kg - Tangga Listrik Hidroulik Elektrik - Battery Automatis, Alat Lifter Orang, Tinggi 6 , 8, 10, 12, 14, 16, 18, 20 m - 42 m, dll. Alat untuk pasang Lampu Jalan, Maintenance Gedung, Cat Gedung, Reparasi Gedung, Perbaikan, Proyek, Bandara, Sport Hall, Gudang, Pabrik, dsb. - Hand Lift - Hand Stacker Manual/ Semi / Auto , Kapasitas 1 ton, 1, 5 ton, 2 ton dg tinggi 1, 6m, 2m, 2, 5m, 3m, 4m, 5m - Hand Troly, Kapasitas 150 kg, 300 kg, 400 kg, 500 kg, dll. ( Nb 101, NF 301, NG 401 ) - Castor Roda, Bahan Besi, Rubber - Karet, Nylon , PU - Poly Urethane Size 4 inch, 5 "" , 6 inch, 8 "" dsb. - Pallet Mesh - Pallet Besi Keranjang Lipat - Pallet Bronjong Besi Lipat Type ( Stockist Stocky 2, 3, 5, 7 ) Kapasitas 800 kg, 1, 2 ton, 1, 5 ton - Drum Handler - Gripper - Tipper - Lifter , ( ALat pindah dan Angkat Drum ) Kapasitas 350 kg, 700 kg. - Hand Pallet / Alat Pindah Angkat Pallet Kayu, Plastik, Besi . Manual / Battery semi Auto & Full Auto Kapasitas 2 Ton, 3 ton, 4 ton. - Cat ORCHA , Cat Pelapis Atap Anti Panas, Anti Bocor, Anti Berisik. Kemasan Pail - 20 kg, 1 paket = 2 Pail u Base Coat dan Top Coat. dan ...... PABRIKAN - MANUFACTURED yang sudah bersertifikat ISO URS 9001, untuk Product sbb : - Denko' s ROOF VENTILATOR - Kipas Atap Otomatis Tanpa Listrik Denko' s Size - Type DT 14"" , 16 Inch, 24 "" , 30 Inch, 36 "" , 42 Inch Material Aluminium dan Stainless Steel. - Alat Sirkulator Udara / Alat Ventilator Udara Otomatis non Listrik - Alat untuk Menghilangkan Panas Ruangan, Bau Pengab Tak Sedap, Asap didalam Ruangan, Kelembaban, dan Debu2 halus Ruangan. - Alat Penyejuk Udara secara Alami - Natural tanpa Listrik, dll Anda Membutuhkan Alat2 diatas ..? Atau Mengalami Problem2 - Masalah seperti diatas ? Tepat disini Solusi Murah dan Alasannya... ! ...Mr Bahridenko - Jkt, Agustus - Desember 2020! ...HP 0838-9872-7628 ( Call, W.A, SMS ) ","
              Mr. Bahridenko - 0838-9872-7628 ( Call, W.A, Sms) , Head Office : Komplek Duta Merlin, Blok C no 1-3, Jalan Gajah Mada No 3-5, Harmoni - Istana Negara Jakarta Pusat            ",DKI - Jakarta Pusat,DKI Jakarta,+62 812-9396-361,None,None
HANDI CIPTA PERKASA,"
                                    PREMIUM GOLD
                                ",Forklift,"
              Kami Adalah Perusahaan Yang Bergerak Dalam Penyediaan Suku Cadang Untuk Mesin-Mesin Industri, Alat Berat, Genset, Truck, Dll Suku Cadang Yang Kami Sediakan Diantaranya Untuk : Cummins Komatsu Caterpillar Kobelco Hitachi Perkins Furukawa Deutz Detroit Diesel Scania Volvo Mitsubishi Nissan Hino John Deere Kubota New Holland Suku Cadang Untuk Forklift: Komatsu Mitsubishi Tcm Nissan Filter Dengan Merek: Fleetguard Racor Donaldson Fhass Baldwin Sakura Jimco Dll Turbocharg er Dengan Merek: Garret Holset Switzer Dan Kami Akan Memberikan Penawaran Harga Terbaik Untuk Bapak/ Ibu. Terima Kasih Handi Gunawan            ","
              Jl Kebon Jeruk 9 No.22D  Maphar Tamansari            ",Jakarta Barat,DKI Jakarta,+62 813-1565-3185,None,None
PT. SEJAHTERA SARI MANDIRI,"
                                    PREMIUM GOLD
                                ",Forklift,"
              PT. Sejahtera Sari Mandiri didirikan thn. 1994 dengan usaha Battery Industri. Sejak berdiri perusahaan lebih banyak menangani Motive Power Battery atau Traction Battery/Battery Forklift Elektrik. Spesialisasi dan pengalaman perusahaan pada Traction Battery, Locomotive Mining Battery, AGV Battery, Automotive Battery.Dengan kemampuan dan pengalaman panjang dalam seluk beluk Battery Industri khususnya Motive Power Battery, diharapakan menjadi mitra strategis dan memberi solusi bagi pelanggan dengan prinsip saling menguntungkan.PT Sejahtera Sari Mandiri - Era BatteryTelp  021 2289 2008, 021 2232 5625Hp. 081297472000 | 081294938000atau email: info@erabattery.com            ","
              Jl. Kemuning Raya No. 29, Utan Kayu Utara, Matraman            ",Jakarta Timur,DKI Jakarta,+62 812-9493-8000,+62 812-9747-2000,None
BERKAT PARTINDO ABADI,"
                                    PREMIUM GOLD
                                ",Forklift,"
Berkat Partindo Abadi adalah perusahaan yang berbegerak dalam bidang penjualan Ban Alat Berat dan Velg Alat Berat untuk Dump Truck, Mobile Crane, Forklift, Loader, Traktor, Grader, Backhoe, Compactor, Road Roller, Vibro, Tandem, Wheel Dozer, Skidder, Reach Stacker, Straddle Carrier, Gantry Gate, Harvester, Finisher, Paver, Skidder, Bob Cat, dan Alat Berat lainnya.
Berkat Partindo Abadi memberikan hanya pelayanan yang terbaik, produk unggulan tepat guna, dan harga yang kompetitif kepada setiap pelanggan dan mitra kerjanya. Silahkan Hubungi Kami : CV. Berkat Partindo Abadi Sales 1 : 0858 88 20 22 66 .Sales 2 : 0858 33 66 88 99 .Fax : 021 - 2960 8397 ( Fax) .Email : info@berkatpartindoabadi.com .Website : https://berkatpartindoabadi.com . ","
              CV. Berkat Partindo Abadi - MGK Kemayoran - Lantai UG - Blok A18 / 7 - Jl. Angkasa Kav. B6 - Kemayoran - Jakarta Pusat            ",Jakarta Pusat,DKI Jakarta,+62 858-3366-8899,None,None
Indo Autozone,"
                                    PREMIUM GOLD
                                ",Forklift,"
Indo Autozone merupakan perusahaan distributor yang bergerak dalam penjualan ban alat berat seperti ban forklift, ban loader, ban grader, ban traktor, ban vibro, ban crane, ban reach stacker, ban dump truck, ban telehandler, dan sebagainya. Juga tersedia velg untuk unit alat berat yang telah disebutkan sebelumnya seperti velg loader, velg forklift, velg vibro, velg grader, dan lain lain. Kami terus berkomitmen untuk menjadi mitra terbaik dalam penyediaan ban alat berat diberbagai sektor di Indonesia, meliputi industri, konstruksi, pertambangan, perkebunan, pelabuhan, bandar udara, produksi, pergudangan, dan sebagainya. Kami bertekad untuk menjadi solusi terdepan untuk kebutuhan kendaraan industrial dan alat berat Anda. Didukung oleh tim teknis yang handal, kompeten dan profesional, kami juga menyediakan layanan service untuk forklift, mulai dari perawatan rutin sampai perbaikan yang memerlukan keahlian khusus seperti overhaul (turun mesin) dan perbaikan transmisi. Selain itu, kami juga menyediakan jasa penyewaan atau rental forklift harian maupun kontrak, dari kapasitas 2 ton sampai 25 ton. Sejak berdirinya Indo Autozone di tahun 2012, kami memiliki portfolio client yang tersebar merata di berbagai wilayah Indonesia, mulai dari Sumatera, Jawa, Sulawesi, Kalimantan bahkan Papua. Ini merupakan bukti kepercayaan pelanggan terhadap kami dan tentunya totalitas komitmen Indo Autozone untuk kepuasan Anda. Indo Autozone Alamat: Jalan Hibrida Raya Blok PE 10 No. 27, Kelapa Gading Permai, 14250, Jakarta Utara, Indonesia Telp: (62) ( 021) 4584 7292 Fax: (62) ( 021) 4584 2094 HP (1): +62 851 0058 5553 HP (2): +62 877 8805 5651   Business Hours Senin - Jumat : 08.00 – 17.00 Sabtu : 08.00 – 14.00 Minggu dan Hari Libur TutupWebsitewww.indoautozone.co.idwww.banforklift.idMedia Sosialwww.facebook.com/indo.autozone.jakartaInstagram: indo.autozone.jakarta ","
              Jln. Hibrida Raya Blok PE 10 No. 27, Kelapa Gading Permai, Jakarta Utara            ",Jakarta Utara,DKI Jakarta,+62 877-8805-5651,None,None
pt.inti karya karisma,"
                                    PREMIUM GOLD
                                ",Forklift,"
              PT.INTI KARYA KARISMA adalah suatu perusahaan dagang yang berkembang sangat pesat, khususnya dalam bidang penyediaan barang dan alat - alat untuk kebutuhan industri yang ada di Indonesia, meliputi bidang Valev - Valev, Automation System dan Electrical Components Seperti : PNEUMATIC & HYDRAULICS : SMC, KOGANEI, CKD, KURODA, TAIYO, TACO, ROSS, AIRTAC, TOYOOKI, AUTOGIKEN, DAIKIN, UCHIDA, YUKEN, NOK F- TEC, FUJIKURA, JUNRON, MARUHA, NACHI, SHINDENGEN, MAC, ERACON ( NEW ERA ) PISCO, KONDOH, FOTEK, CHANTO, PNEUMAX, SANG- A, MAC, NUMATICS, MYOTOKU, AURORA CONVUM, KONAN, FUJI SEIKI, KINGSTON, JUNRON, KCC, YPC, BIMBA, FABCO- AIR Etc. CLUTCH & BRAKE ELECTROMAGNETIC : OGURA, SHINKO, OSAKI DENGYOSA, SUNTES, MITSUBISHI, AIRFLEK, PLANOX, MIKKI PULLEY, STROMAG, GUMMI, FAWICK, EATON, AUTOGARD, STEARN, ORTLINGHAUS, SIME, BINDER, COREMO, ANTEC, PINTS BAMAG, WARNER, MAYR, AIR CHAMP ELECTRIC & MOTOR : MITSUBISHI, YASKAWA, FUJI ELECTRIC, HITACHI, TOSHIBA, NIKKI DENSO, TSUKASA, TAMAGAWA SEIKI, NISSEI, OGURA, OMRON, RORZE, SANYO DENKI, SAWAMURA, TAMAGAWA SEIKI, ORIENTAL, VEXTA, PANASONIC, YAMATAKE, SHINKO, SHIMPO, NIDEC, MIKI PULLEY, ITOH, MAKISHINKO, TSUBAKI, PATLITE, USHIO, IDEC IZUMI, HANYOUNG, PHILIPS, OSRAM, TOYO FAN, TDK, KOINO, ALPS, NIKKAI ( NKK ) SENSOR & CONTROLS : OMRON, SUNX, SHINKO, KEYENCE, RIKEN, NATIONAL, YAMATAKE, SEEKA, HONEYWELL, IFM, KOYO, EUROTHERM, PEPPERL+ FUCHS, BALLUFF, PILZ, SICK, TURCK, DATASENSOR, TAKENAKA, IDEC IZUMI, KOINO, TOYO , NIPPON AUTOMATION POWER SUPPLIES : COSEL, NEMIC LAMBDA, OMRON, MATSUSHITA, MEAN WELL, ASTEC, MURR, SPELLMAN, ZENTRO, XP Power Supplies COOLANT PUMP : MITSUBISHI, NIPPON OIL PUMP, FUJI ELECTRIC, TERAL TROCHOID PUMP : NIPPON OIL PUMP, FUJI, MITSUBISHI BEARING : THK, IKO, NSK, NB, NMB, EZO, KURODA, SAMICK, HIWIN, NTN Etc TEMPERATURE CONTROL : RKC, TOHO, SHIMADEN, FUJI ELECTRIC, HONEYWELL, ASAHI KEIKI, YOKOGAWA, AMETEK, DYWER, TESCOM, SHIMAX, OPTEK Keuntungan dari pelayanan kami adalah sbb: Untuk permintaan penawaran harga silahkan e- mail ke : PT.INTI KARYA KARISMA Hp : 081286783132, 081218651189 Tlp : 021- 50408997 E- mail : pt.intikaryakarisma@ yahoo.co.id            ","
              Mega Glodok Kemayoran            ",Jakarta,DKI Jakarta,+62 812-8678-3132,None,None
PT.SINARDO PRATAMA,"
                                    PREMIUM GOLD
                                ",Forklift,"
PT. SINARDO PRATAMA sebagai stockies dan distributor untuk produk material steel bagi perindustrian & project di Indonesia. Kami spesialis dalam mensupport ( mensuply ) kebutuhan proyek – proyek industri seperti : Oil & Gas Pipelines Konstruksi,Pembangkit Listrik ( Power Plants )  Pembuatan Kapal ( Ship Building )  Boiler, Pulp & Paper, Chemical, Dll. Adapun material yang dapat kami suply sebagai berikut : * PIPA : Carbon steel, Galvanis ( Welded & Seamless ) API 5L, A 106 Gr. B, A 53 Gr. A/ A 53 Gr. B, Gr.X 52 Size : ½ ” – 32” Spiral Welded Steel Line Pipe Size : ½ ” – 120” Stainless Steel Pipe SUS 304, 304L, 316, 316L Size : ½ ” – 24” Alloy Steel Pipe A333 Gr. 6, A335 P5, P11, P12 Tubing SS 316, 316L * Fitting : Elbow Tee Reducer Concentric & Eccentric Union Coupling Half Coupling Hex Plug Thredolet Weldolet Sokolet Dll Sch 10, 20, 30, 40, 60, 80, 120, 160 Class # 150, # 1000, # 2000, # 3000, # 6000 Carbon Steel : ASTM/ ASME SA234 WPB, WPC, WPL6, A 105 Alloy steel: ASTM/ ASME SA234 WP5, WP9, WP11, WP12, WP22, WP91 * Flange Weld neck Flange Slip On Flange Blind Flange Socket Weld Flange Lap Joint Class # 150, # 300, # 600, # 900, # 1500, # 2500, JIS 10K, PN 10, 16 Dll Matr’ ASTM A105 ASTM A182 304, 304L, 316, 316L ASTM A350 LF 2 * Valve Gate Valve Glove Valve Check Valve Ball Valve Butterfly Valve Knife Gate Valve Strayner Type : ANSI, JIS, PN Matr’ A 105, A216WCB, A 350 LF2, SS 304, 304L, 316, 316L Brand : Kitz, Tomoe, Toyo, GLT, James Bury * Steel Construction H – Beam IWF Steel Angle Assental Plate Channel U CNP Matr’ SS 400, A36, A 516 Gr. 70, SS 202, SS 304, 304L, SS316, 316L Pressure Vessel, Boiler Plate Dll RUBBER HOSE INDUSTRIAL, FLEXIBLE METALIC HOSE, HIDRAULIC HOSE, FLEXIBLE RUBBER HOSE, CAM LOCK, QUICK COUPLING, FIRE HOSE, DAN PRODUK-PRODUK STEEL DAN HARDWARE LAINNYA Untuk kepuasan client, kami PT. SINARDO PRATAMA memberikan pelayanan maksimal berupa pengiriman material untuk wilayah JABODETABEK dengan tepat waktu tanpa biaya tambahan, dan selalu siap melakukan Quality Test untuk semua produk yang ditawarkan serta dapat melengkapi Sertifikat produk yang di jual.

PT. SINARDO PRATAMA
Jl. Gunung Sahari Selatan 
Komp. Mega Glodok Kemayoran Lt. GF Blok A11 No.2
Kemayoran, Jakarta Pusat
Telp     : 021 2913 5143
Fax      : 021 2913 5744
Marketing: Togi Rahmad
Mobile : 082122129193
Email     togirahmad@yahoo.co.id
Marketing:Martha
Mobile  :081385590755
Email    marthamanalu71@gmail.com

 
  ","
              Jl. Gunung Sahari Selatan Komp. Mega Glodok Kemayoran Lt. GF Blok A10 No.11Kemayoran, Jakarta PusatMartha Hp : 081385590755Togi Hp : 082122129193 ",Jakarta Pusat,DKI Jakarta,+62 821-2212-9193,None,None
