Name,Membership,Category,Description,Address,City,Province,telp1,telp2,telp3
Karoseri Kenka,"
                                    PREMIUM GOLD
                                ",Box Penyimpanan & Pallet,"
Info Untuk Pembuatan Mobil:
Karoseri Box Pendingin Freezer,
Karoseri Box Pendingin Chiller, 
Karoseri Box Pendingin Frozen, 
Karoseri Box Cold Storage, 
Karoseri Box Refrigeration, 
Karoseri Box Cool Storage, 
Karoseri Box Fiber, 
Karoseri Box Cold Storage, 
aroseri Mobil Toko, 
Karoseri Food Truck, 
Karoseri Wingbox, 
Karoseri Box Besi, 
Karoseri Box Alumunium, 
Karoseri Self Loader, 
Karoseri Mixer, 
Karoseri Trailer, 
Karoseri Bak Besi, 
Karoseri Tangki, 
Karoseri Vacuum Tank .. dll
 
Hotline : 0812.951.888.53 / 0812.9696.3488
 
Note :
 
1.Harga yang tertera adalah batas minimum
2.Batas Minimum di tentukan dari unit yang digunakan ( Pick up - Medium Truck - Truck Besar )
3.Untuk type khusus, harga juga di tentukan dari perlengkapan yg di inginkan ","
              Jl M T Haryono Km 6,5 no 8 A 
Kelurahan Taman sari
Kecamatan Setu Bekasi            ",Bekasi,Jawa Barat,+62 812-9518-8853,None,None
PT. COLAR CREATIV INDUSTRI,"
PREMIUM RUBY
",Box Penyimpanan & Pallet,"
              Pabrik Glassboard Rekanan ASAHI GLASS di Indonesia
  ","
              Jln Gunung Muria No.6            ",Sidoarjo,Jawa Timur,+81 3-4600-0020,None,None
PT SEAN INDONESIA,"
                                    PREMIUM GOLD
                                ",Box Penyimpanan & Pallet,"
PT SURYA ENERGI ANUGERAH NUSANTARA INDONESIA ( PT SEAN INDONESIA ) was established in  2017, and rapidly grew into and aggressive and commited distributor of industrial, General Contractor, Mechanical & Electrical, Civil and Construction, Logistic Solutions, Design and Supply. 
In the General Contractor, Mechanical & Electric, Civil and Construction, Design & Supply, PT SEAN INDONESIA has M1 category ( Grade 5 ) & NFPA Member* Scope of work PT SEAN INDONESIA *
• GENERAL CONTRACTOR, MECHANICAL & ELECTRIC, CIVIL & CONSTRUCTION, DESIGN & SUPPLY ( M1 category – Grade 5 ) – NFPA MEMBER
• SAFETY SPECIALIST of FIXED FIRE FIGHTING SYSTEM, FIRE DETECTION & GENERAL ALARM SYSTEM
• SAFETY SPECIALIST of BUILDING, INDUSTRIAL ,MARINE FIRE PROTECTION SYSTEM & EQUIPMENT AND LIFE SAVING
• A PROFESSIONAL SUPPLIER for INDUSTRIAL SECTIONAL DOORS, LOADING DOCK SYSTEMS, HIGH SPEED DOORS, & AUTOMATION SYSTEM
• MATERIAL HANDLING, WAREHOUSE EQUIPMENT & SAFETY EQUIPMENT
• STORAGE RACKING SYSTEM, SOLUTION OF AS/RS, AUTOMATION EQUIPMENT,  WAREHOUSE PROTECTION • MPM PLASTIC PROTECTIONS• SOLAR PANEL, SOLAR SYSTEM, SOLAR INVERTER, SOLAR COMPONENT
• RENTAL FORKLIFT, HAND PALLET  - SERVICE AND SPARE PART
• APPLIANCES CUSTOMIZED FILTRATION, WORK OF RUBBER SEALS, VITTON, PU, NBR, GRAPHITE, NYLON etc
• SEAN Conveyor Product's gravity roller conveyors are available in many sizes and configurations. Gravity roller will convey light, medium, and heavy loads that have firm flat bottoms such as cartons, totes, cases, skids, drums, etc.
Through ingenious design and quality that’s proven and tested, Sean Indonesia is the supplier for product to many Foreign Based Companies ( PMA ) in the manufacturing, Pharmaceutical, Chemical ,cigarette Industrial and others. 
We company’s commitment is simple and yet something that we sincerely wish for all of our customers, Principals, employees, and shareholder... “  We serve, innovation and solution “  ","
               Office : The Taman Dhika Cluster Boulevard BL 8 No. 8 , Jl Kesatrian Buduran - Sidoarjo 61252            ",Sidoarjo,Jawa Timur,+82 12-228-5168,None,None
UD. SIDO MUMBUL,"
                                    PREMIUM GOLD
                                ",Box Penyimpanan & Pallet,"
              UD. SIDO MUMBULPerusahaan kami bergerak di bidang distribusi barang pecah belah / bolo pecah, plastik rumah tangga, peralatan / alat dapur ( kitchen wares) dan kebersihan ( cleaning equipments) , perlengkapan rumah tangga ( house wares / home appliances) dan kebutuhan industri ( industrial wares) lebih dari 30 tahun di Pasar Turi, Surabaya. Kami menjual barang-barang produksi lokal dan impor seperti barang-barang aluminium, kaca, plastik, stainless steel, perkakas, dll. dengan harga dan kuantiti partai ( grosir) untuk dijual kembali ( reseller price).Beberapa merek barang yang kami jual adalah Hock, Lion Star, Maspion, Global Eagle, Green Leaf, Dian Sari, Owl Plast, Technoplast, Bull Star dan masih banyak lagi. Untuk informasi lebih lengkap bisa dilihat pada halaman Katalog Produk kami atau bisa langsung datang ke kantor kami pada hari Senin - Sabtu pada pukul 10: 00 - 17: 00 WIB di jalan Dupak 63, kompleks pertokoan Mutiara Dupak C-22, Surabaya.  Dengan dukungan supplier lokal dan nasional, kami siap untuk memenuhi kebutuhan usaha anda. Kontak kami segera untuk berbisnis dengan kami.Kami juga melayani kebutuhan hotel, rumah sakit, cafe, restoran & katering.Untuk pemesanan produk dapat dilakukan via telepon, short message service ( SMS) , Yahoo! Messenger, Blackberry Messenger ( BBM) dengan sistem pembayaran cash ( transfer bank / kontan) . Pembayaran dapat dilakukan setelah mendapat konfirmasi dari kami atas ketersediaan jumlah produk yang dibutuhkan. Apabila anda serius, dimohon untuk tidak mengirimkan e-mail kepada kami tanpa melakukan konfirmasi terlebih dahulu.  Tersedia kualitas produk biasa, menarik, murah, kuat dan berkualitas tergantung merk dan kebutuhan. Untuk area surabaya kami dapat mengirim, untuk konsumen luar kota dan luar pulau dapat dikirim lewat ekspedisi yang telah disepakati bersama. JAKARTA - BANDUNG - YOGYAKARTA - MAGELANG - SOLO - DENPASAR - SEMARANG - MALANG - SURABAYA - BANYUWANGI - PASURUAN - PROBOLINGGO - JEMBER - PRABUMULIH - MEDAN - JAMBI - PEKANBARU - MAKASSAR - BALIKPAPAN - PONTIANAK - BANJARMASIN - BATAM - PALEMBANG - LAMPUNG - SAMARINDA - PADANG - MATARAM - KALABAHI - MANADO - JAMBI - ACEH - PANGKALAN BUN - KUALA PEMBUANG - BATU LICIN - SAUMLAKI - TUAL - GORONTALO - TANJUNG SELOR - TOLI TOLI - AMBON - BATAM - PANGKALPINANG - WAINGAPU - WAIKABUBAK - KUPANG - ATAMBUA - DILI - PALU - SAMPANG - BANGKALAN - SUMENEP - JAYAPURA - SORONG - BIAK - MANOKWARI - MERAUKE - BAU BAU - TERNATE - TOBELO - KENDARI UD. SIDO MUMBUL - Jln. Dupak 63 / Pertokoan Mutiara Dupak C-22, (031) 5469330 / 081938685700, Surabaya. PIN BBM = 7C5F4B40 / 5B69FFC6 / 228B81D4 WA = +6282143438684 LINE = herry.sutanto E-mail = ud_sido_mumbul@yahoo.com / herrychenzhongqiang@gmail.com Jam Kerja = Senin - Sabtu 10:00 - 17:00 WIB, Hari Minggu / Besar Libur            ","
              Jln. Dupak 63 / Pertokoan Mutiara Dupak C-22, (031) 546-9330 / 0819-3868-5700, Surabaya.
PIN BBM = 7C5F4B40 / 5B69FFC6
WA = 0821-4343-8684
LINE = herry.sutanto            ",Surabaya,Jawa Timur,+62 814-3438-684,None,None
Selatan Jaya Plastik Surabaya,"
                                    PREMIUM GOLD
                                ",Box Penyimpanan & Pallet,"
Selatan Jaya Merupakan Distributor Plastik Di Surabaya, Kami jual harga grosir produk Barang Plastik, Barang Perlengkapan Makan minum, Perlengkapan Mandi, Perlengkapan masak Dapur, alat kebersihan, Perlengkapan Rumah Tangga, Produk Pecah Belah Dll. 
Hubungi Kami : 
SELATAN JAYA PLASTIK 
0313520648 / 0313542351 / 081331351580
Songoyudan 31b, Surabaya Surabaya Jawa Timur , Indonesia

Produk Melamin, Stainless Steel, Alumunium, Merk Pabrik Napolly, Tms, Ag, Ks, Kaisha, Ikimura, Maspion, Lion Star, Calista, Olympia, Produk China, Dll
 
Kategori Produk Yang Kami Jual
 
Perlengkapan Ruang Tamu:
Kursi Plastik, Meja, Lemari, Keset, Karpet, Sapu, Pel Gagang, Sekrop Plastik, Asbak Melamin.
 
Perlengkapan Di Ruang Makan:
Keranjang Plastik Industri Krat, Sendok, Garpu, Piring, Mangkok, Toples Plastik, Mug, Gelas, Cangkir, Teko, Ceret, Lunch Box, Tempat Sendok, Tempat Sambal, Tutup Sayur Segi, Tutup Sayur Bulat, Jumbo Tras, Eskan, Thermos, Rantang, Wakul, Ompreng, Sealware, Water Jug, Baki, Rantang Catering.
 
Perlengkapan Dapur:
Wajan Alumunium, Kompor Hock, Panci, Kuali, Priuk, Pisau , Rice Cooker, Mixer, Magic Com, Blender, Magic Jar, Rice Bucket, Tudung Saji, Tempat Nasi, Dandang, Oven, Serbet, Industri Krat, Rak Piring, Tampa, Nampan, Niru, Baki, Erus, Eros, Entong, Sutil, Kitchen Set, Panggangan, Sumbu Kompor, Pressure Cooker
 
Perlengkapan Kamar Mandi:
Tempat Sabun, Bak Bayi, Ember, Timba, Baskom, Waskom, Tong Air, Gayung, Kaca Pretty, Gentong, Jirigen.
 
Perlengkapan Kamar:
Gantungan Baju, Hanger, Jepit Baju.
 
Perlengkapan Rumah Tangga:
Keranjang Pakaian, Rak Sepatu, Keranjang Sampah, Pot Bunga, Kursi Taman, Kursi Anak, Kursi Makan, Kursi Bakso, Celengan, Tikar, Kemucing, Container, Bola, Big Boxer, Saringan, Tandon.
 
  ","
              surabaya            ",surabaya,Jawa Timur,+62 813-3135-1580,None,None
CV. Karya Sejati,"
                                    PREMIUM GOLD
                                ",Box Penyimpanan & Pallet,"
              Dengan hormat, Bersama ini kami Cv. Karya Sejati yg berdomisili di Surabaya Jawa Timur, bergerak di bidang penyediaan General Suplier Pabrik seperti spare parts, peralatan tehnik, plate besi pipa besi dan \ pallet plastik, baru and bekas . Straping Band. Serta Freight Forwarding , dokument export import angkutan dalam PETI KEMAS / KONTAINER. Demikian penawaran ini kami sampaikan. Atas perhatian dan hp 081336355399 atau email karyasejati@live.comkerjasamanya kami mengucapkan terimakasih. Hormat Kami. Asep.            ","
              jl.taman pondok jati df 17Sepanjang - Sidoarjo081336355399            ",surabaya,Jawa Timur,+62 813-3635-5399,None,None
COLOSSAL ART INDONESIA,"
                                    PREMIUM GOLD
                                ",Box Penyimpanan & Pallet,"
CV. Colossal Art Indonesia
merupakan perusahaan kontraktor yang bergerak khusus pada design dan produksi Pekerjaan Kayu, Metal, Fiber, dan Kriya untuk menunjang skup proyek Interior – Arsitektur, Pameran – Eksebisi, Dekorasi, Fiber Modeling, Advertising, dan General Contractor. Dengan Sistem manajemen ter-integrasi dan terancana serta di tunjang dengan tenaga ahli di bidangnya pada tiap - tiap workshop produksi.
WORKSHOP PRODUKSI 
Untuk memastikan ketepatan delivery aplikasi konsep design, mulai tahun 2008 Colossal Art Indonesia membangun beberapa workshop independent yang terus berkembang yang khusus menangani aplikasi produksi proyek Interior – Arsitektur, Pameran – Eksebisi, Dekorasi, Fiber Modeling, Advertising, dan General Contractor. Dengan adanya supply chain management yang terintegrasi di harapkan dapat menghasilkan sebuah produk yang berkualitas dan harga yang bersaing sehingga menghasilkan Competitive Advantage yang durable.
Colossal Art Indonesia memiliki 4 workshop yang khusus menangani spesifikasi pekerjaan yang berbeda, yaitu :
1. Workshop Khusus Pekerjaan Kayu 
Workshop independent milik sendiri yang khusus menangani semua pekerjaan kayu, multiplek, MDF, PB, IB dan pekerjaan kayu lainnya, mulai dari fabrikasi hingga finishing ( HPL, Vinyl, Duco, Melamic, Digital Printing) dikerjakan di workshop ini. Di dukung dengan tenaga – tenaga ahli di bidangnya dan peralatan yang memadai dan fasilitas gudang yang mencukupi sehingga di harapkan dapat mengaplikasikan design untuk produk kayu yang maksimal. Workshop ini untuk mensuport proyek Interior – Arsitektur, Pameran – Eksebisi, Dekorasi, Fiber Modeling, Advertising, dan General Contractor.
2. Workshop Khusus Pekerjaan Metal 
Workshop independent milik sendiri yang khusus menangani semua pekerjaan Besi, Stainless, Aluminium, ACP, Trust dan pekerjaan metal lainnya, mulai dari fabrikasi ( Cutting, Welding, Cor, Bubut, dll) hingga finishing ( Coating Powder, Spry coating, dll) dikerjakan di workshop ini. Di dukung dengan tenaga – tenaga ahli di bidangnya dan peralatan yang memadai dan fasilitas gudang yang mencukupi sehingga di harapkan dapat mengaplikasikan design untuk produk metal yang maksimal. Workshop ini untuk mensuport proyek Interior – Arsitektur, Pameran – Eksebisi, Dekorasi, Fiber Modeling, Advertising, dan General Contractor.
3. Workshop Khusus Pekerjaan Fiber, Kaca dan Acrylic
Workshop independent milik sendiri yang khusus menangani semua pekerjaan Fiber, Kaca dan Acrylic, mulai dari fabrikasi & Modeling hingga finishing ( Cutting Laser, Emboss, Polin, Bevel, Gravir, dll) dikerjakan di workshop ini. Di dukung dengan tenaga – tenaga ahli di bidangnya dan peralatan yang memadai dan fasilitas gudang yang mencukupi sehingga di harapkan dapat mengaplikasikan design untuk produk metal yang maksimal. Workshop ini untuk mensuport proyek Interior – Arsitektur, Pameran – Eksebisi, Dekorasi, Fiber Modeling, Advertising, dan General Contractor.
4. Workshop Khusus Pekerjaan Furnishing & Kriya 
Workshop independent milik sendiri yang khusus menangani semua pekerjaan Furnishing mulai dari Steyrofoam, kain, kulit, Corrugated, Baloon, craft, foam, dacron dikerjakan di workshop ini. Di dukung dengan tenaga – tenaga ahli di bidangnya dan peralatan yang memadai dan fasilitas gudang yang mencukupi sehingga di harapkan dapat mengaplikasikan design untuk produk furnishing yang maksimal. Workshop ini untuk mensuport proyek Interior – Arsitektur, Pameran – Eksebisi, Dekorasi, dan General Contractor.
Dengan memiliki workshop produksi sendiri kami dapat memastikan kualitasnya. Kami sudah berdedikasi sejak 2008 menjadi sub kontraktor dari berbagai mitra konsultan interior dan arsitektur ternama di berbagai daerah di indonesia. Kami akan berikan solusi terbaik agar dapat bermanfaat bagi perkembangan dan kemajuan bersama. ","
              Jln Gunung Muria No.6 16/07 Krembung            ",Sidoarjo,Jawa Timur,+62 822-4005-0012,+62 822-3305-0020,None
PT. SAMUDERA SARANA LOGISTIK CABANG SURABAYA,"
                                    PREMIUM GOLD
                                ",Box Penyimpanan & Pallet,"
Kami adalah PT Samudera Sarana Logistik Surabaya anak perusahaan Cabang PT. Samudera Indonesia Group, Tbk. Kami telah memiliki pengalaman sejak tahun 1980-an dan didirikan secara resmi pada 1991 Bisnis utama kami adalah; - Kontainer Depot - Modifikasi Kontainer Bekas - Maintenance and Repair Container - Reefer ServiceKami menawarkan modifikasi kontainer yang dibuat oleh tim profesional dan berpengalaman di bidangnya. Definisi Modifikasi Kontainer ( Portacamp) : Kontainer Office atau PortaCamp adalah sebuah bangunan yang dirancang dan dibangun untuk menjadi bergerak daripada terletak secara permanen. Bangunan portabel dapat di buat sesuai kebutuhan serta dapat dipindahkan atupun digunakan di kemudian hari.Kelebihan portacamp: - Perumahan permanen / sementara (tidak perlu IMB)- Sebagai bangunan kantor sementara - Sebagai kantin atau kafetaria hanya dengan ruang kecil yang diperlukan - Dapat dipindahkan atau dikirimkan seluruh Indonesia Produk Modifikasi Kontainer kami: Ruangan kantor, kamar Medis, Lounge, Kitchen, Canteen, Cold Storage, Laundry, Kamar Mandi, Kamar Tidur, Toilet, Gudang, Chiller & Frozen, Isotank, 10 ft dry dan 10 ft reefer dan sebagainya sesuai permintaan dari customer Pelanggan kami: - PT. Freeport Indonesia - PT. Medco Geothermal Indonesia ( Medco Energy) - PT. McConnell Dowell Indonesia - PT. Antareja Resources - PT. Sclumberger Geophisics Nusantara - PT. Elnusa - PT. Apexindo Pratama Duta - PT. Alam Bersemi Sentosa - PT. Sapta Indra Sejati - PT. Thiess Indonesia - PT. Sodexo Indonesia Dll  ","
              Jalan Greges Jaya III No. 2-4-6 Greges            ",Surabaya,Jawa Timur,+62 812-1388-6878,+62 821-2568-0449,None
safewaygroup,"
                                    PREMIUM GOLD
                                ",Box Penyimpanan & Pallet,"
              Safeway memiliki pengalaman 13 tahun dalam bidang produksi palet kayu, hingga saat ini Safeway masih terus mengembangkan fasilitas yang dimiliki agar dapat memenuhi kebutuhan kuantitas dari pelanggan tanpa mengurangi kualitas produk. Pabrik produksi Safeway berada di dekat pusat industri seperti di Karawang, Cibitung, Surabaya, Semarang sehingga memudahkan pengiriman barang kepada pelanggan. Palet dari Safeway memiliki kualitas yang baik. Dalam proses penggerjaannya diawasi oleh staff yang telah berpengalaman dan terlatih. Safeway dilengkapi dengan perlengkapan yang menunjang dalam membuat dan mengirimkan tepat waktu dan sesuai anggaran, semua pesanan kebutuhan anda. Palet kayu Safeway melampaui standard dan memenuhi persyaratan pelayaran international. Komitmen Safeway adalah memberikan layanan terbaik untuk kepuasan pelanggan kami. Safeway menyediakan berbagai macam spesifikasi palet untuk setiap industri, selain palet kayu juga tersedia palet plastik dan palet besi. Safeway juga menyediakan pallet kayu custom yang dapat dipesan untuk memenuhi kebutuhan anda.            ","
              Jalan Raya Margomulyo No. 63A Surabaya             ",Surabaya ,Jawa Timur,None,None,None
PT.Rizki Jaya Abadi Transportasi,"
                                    PREMIUM GOLD
                                ",Box Penyimpanan & Pallet,"
PERUSAHAAN JASA TRANSPORTASI TRUCKING PENGIRIMAN KE SELURUH WILAYAH INDONESIAPengiriman Barang Menggunakan COLT DIESEL, FUSO ENGKEL, TRONTON, TRAILER, LOW BED, SELF LOADER, DOLLY, CONTAINER, KAPAL TONGKANG, KAPAL LOS CARGO & KAPAL LCT? Melalui Darat dan Laut? KAMI SOLUSINYA !!! Kami melayani pengiriman barang partai besar maupun kecil ke seluruh wilayah IndonesiaVISI Perusahaan :Menjadi perusahan jasa transportasi yang BERKUALITAS, BERINTEGRITAS, PROFESIONAL, UNGGUL, TERKEMUKA, TERPERCAYA dan TERDEPAN di wilayah Indonesia dalam layanan dan kinerja serta mengutamakan kepuasan pelanggant.
MISI Perusahaan :

Mengembangkan karyawan yang berkompeten dengan menciptakan lingkungan kerja yang baik untuk mendukung tercapainya kepuasan custommer
Membantu Custommer dalam pengiriman barang yang baik dan tepat waktu
Melakukan kegiatan bisnis sesuai dengan standart manajemen CV RIZKI JAYA ABADI
Meningkatkan produktifitas kerja karyawan
Mensejahterakan taraf hidup karyawan
Meningkatkan nilai perusahaan bagi para mitra bisnis
Selalu berinovasi dalam setiap perkembangan
Selalu memberikan pelayanan berkualitas yang terbaik kepada seluruh sutommer

Legalitas Perusahaan :

Nomor Pokok Wajib Pajak ( NPWP) No : 02.938.3031-603.000
Tanda Daftar Perusahaan Persekutuan Komanditer ( TDP) No : 13.17.3.60.05745 berlaku sampai dengan 14 Juli 2019
Surat Ijin Usaha Perdagangan ( SIUP) Disperindag No : 510/ 509-1067/ 404.6.2/ 2019

Beberapa wilayah besar daerah tujuan yang kami tangani adalah sebagai berikut : BALI, JAWA, JAKARTA, SUMATERA, SULAWESI DAN KALIMANTAN Pengiriman VIA – Kapal Los Cargo : BANJARMASIN, BALIKPAPAN, SAMPIT, KUMAI, SAMARINDA, BONTANG, MAKASAR, KUPANG DAN IRIAN JAYA. Untuk Informasi lebih lanjut dan informasi harga dapat langsung menghubungi : CS      : 031-8985294 / 031-8987289 HP      : 0812357777014Email : rizkijayaabadi@ymail.com ","
              Jalan Raya By Pass Krian KM 30 Ruko Keraton Residence Superblock No 9 Krian, Sidoarjo, Jawa Timur, Indonesia            ",Sidoarjo,Jawa Timur,+62 813-5777-7014,+62 813-5469-7558,+62 812-1782-9942
CV. BERKAT JAYA ABADI,"
                                    PREMIUM GOLD
                                ",Box Penyimpanan & Pallet,"
              Mengambil respon ini sebagai moto, PT. Berkat Jaya Abadi, didirikan di surabaya pada tahun 2001 dengan tujuan untuk berkontribusi pada proses modernisasi, khususnya dalam teknologi ilmiah di indonesia , dan berfungsi sebagai langkah awal untuk pembangunan Indonesia. Dengan kekuatan kita pada teknologi yang baik. Sumber daya manusia yang berpengalaman dalam peralatan laboratorium, PT. Berkat Jaya Abadi menyediakan berbagai layanan kepada Pelanggan kami termasuk konsultasi, riset, instalasi dan layanan purna jual. yang selalu berkesinambungan, Kami unggul dalam memasok alat-alat laboratorium untuk perdagangan yang di terima baik oleh pihak proffesional di Indonesia. PT. Berkat Jaya Abadi menyediakan peralatan di bidang Biomolecular, Bahan Kimia, Surface Aerator, Alat-alat Laboratorium. kita tidak hanya akan membantu mereka untuk membangun laboratorium yang sesuai dengan standar GLP. Tetapi juga membantu perusahaan-perusahaan produksi untuk mendapatkan keuntungan untuk mencapai standar GMP kombinasi peralatan laboratorium canggih dan produk yang tahu bagaimana menjadi dasar penting layanan terbaik yang kami berikan. Pasar Indonesia memiliki potensi masa depan yang cerah di bidang peralatan laboratorium. Sebuah perusahaan yang memiliki Visi dan Misi, seperti Berkat Jaya Abadi, tidak akan puas dengan prestasi yang ada. Bisnis yang kita lakukan adalah Bisnis sciense. Ini juga merupakan tugas yang serius akan menguntungkan negara-negara yang terlibat dalam jangka yang sangat panjang di masa depan. Setiap staf di PT. Berkat Jaya Abadi adalah melaksanakan misi meningkatkan teknologi. Kami sepenuhnya berkomitmen untuk berkontribusi untuk membangun jembatan perdagangan dan teknologi antara Indonesia dan Dunia            ","
              Jl.Wonorejo Permai Timur VI no. 6 (Nirwana Eksekutif Blok EE -111            ",Surabaya,Jawa Timur,+62 813-3044-2375,None,None
TEKNIK MANDIRI,"
PREMIUM BLUE ONYX
",Box Penyimpanan & Pallet,"
Teknik Mandiri adalah sebuah perusahaan yang khusus memfokuskan diri dalam memenuhi kebutuhan industri,Rumah tangga,Proyek dan Automotive di bidang produk mechanical, electrical,handtools,welding,safety,dan Lifting pneumatic Equipment  Visi: Menjadi yang terbaik di antara yang terbaik.  Misi: Menjadikan Teknik Mandiri sebagai partner Industry, Rumah Tangga, Proyek dan Automotive dalam menghadapi tantangan dan menyongsong kesempurnaan dimasa depan.  Kami bekerja keras dan selalu melakukan yang terbaik untuk melayani pelanggan-pelanggan dimanapun dan kapanpun dalam memberikan informasi yang akurat dan solusi yang tepat pada saat dibutuhkan.Info Produk & Order Hubungi :Phone : 021-5644267    Mobile : 0812 1214 3333( Call/WA)Email : teknikmandiriindo@gmail.com ","
              Jl. Setia Warga 8 No.40 Rt 10/11 Grogol Petamburan, Jakarta Barat            ",Jakarta Barat,DKI Jakarta,+62 812-1214-3333,None,None
PT.SINARDO PRATAMA,"
                                    PREMIUM GOLD
                                ",Box Penyimpanan & Pallet,"
PT. SINARDO PRATAMA sebagai stockies dan distributor untuk produk material steel bagi perindustrian & project di Indonesia. Kami spesialis dalam mensupport ( mensuply ) kebutuhan proyek – proyek industri seperti : Oil & Gas Pipelines Konstruksi,Pembangkit Listrik ( Power Plants )  Pembuatan Kapal ( Ship Building )  Boiler, Pulp & Paper, Chemical, Dll. Adapun material yang dapat kami suply sebagai berikut : * PIPA : Carbon steel, Galvanis ( Welded & Seamless ) API 5L, A 106 Gr. B, A 53 Gr. A/ A 53 Gr. B, Gr.X 52 Size : ½ ” – 32” Spiral Welded Steel Line Pipe Size : ½ ” – 120” Stainless Steel Pipe SUS 304, 304L, 316, 316L Size : ½ ” – 24” Alloy Steel Pipe A333 Gr. 6, A335 P5, P11, P12 Tubing SS 316, 316L * Fitting : Elbow Tee Reducer Concentric & Eccentric Union Coupling Half Coupling Hex Plug Thredolet Weldolet Sokolet Dll Sch 10, 20, 30, 40, 60, 80, 120, 160 Class # 150, # 1000, # 2000, # 3000, # 6000 Carbon Steel : ASTM/ ASME SA234 WPB, WPC, WPL6, A 105 Alloy steel: ASTM/ ASME SA234 WP5, WP9, WP11, WP12, WP22, WP91 * Flange Weld neck Flange Slip On Flange Blind Flange Socket Weld Flange Lap Joint Class # 150, # 300, # 600, # 900, # 1500, # 2500, JIS 10K, PN 10, 16 Dll Matr’ ASTM A105 ASTM A182 304, 304L, 316, 316L ASTM A350 LF 2 * Valve Gate Valve Glove Valve Check Valve Ball Valve Butterfly Valve Knife Gate Valve Strayner Type : ANSI, JIS, PN Matr’ A 105, A216WCB, A 350 LF2, SS 304, 304L, 316, 316L Brand : Kitz, Tomoe, Toyo, GLT, James Bury * Steel Construction H – Beam IWF Steel Angle Assental Plate Channel U CNP Matr’ SS 400, A36, A 516 Gr. 70, SS 202, SS 304, 304L, SS316, 316L Pressure Vessel, Boiler Plate Dll RUBBER HOSE INDUSTRIAL, FLEXIBLE METALIC HOSE, HIDRAULIC HOSE, FLEXIBLE RUBBER HOSE, CAM LOCK, QUICK COUPLING, FIRE HOSE, DAN PRODUK-PRODUK STEEL DAN HARDWARE LAINNYA Untuk kepuasan client, kami PT. SINARDO PRATAMA memberikan pelayanan maksimal berupa pengiriman material untuk wilayah JABODETABEK dengan tepat waktu tanpa biaya tambahan, dan selalu siap melakukan Quality Test untuk semua produk yang ditawarkan serta dapat melengkapi Sertifikat produk yang di jual.

PT. SINARDO PRATAMA
Jl. Gunung Sahari Selatan 
Komp. Mega Glodok Kemayoran Lt. GF Blok A11 No.2
Kemayoran, Jakarta Pusat
Telp     : 021 2913 5143
Fax      : 021 2913 5744
Marketing: Togi Rahmad
Mobile : 082122129193
Email     togirahmad@yahoo.co.id
Marketing:Martha
Mobile  :081385590755
Email    marthamanalu71@gmail.com

 
  ","
              Jl. Gunung Sahari Selatan Komp. Mega Glodok Kemayoran Lt. GF Blok A10 No.11Kemayoran, Jakarta PusatMartha Hp : 081385590755Togi Hp : 082122129193 ",Jakarta Pusat,DKI Jakarta,+62 821-2212-9193,None,None
PT Yokatta Makmur Perkasa,"
                                    PREMIUM GOLD
                                ",Box Penyimpanan & Pallet,"
              YTH adalah sebuah merk yg di kembangkan oleh PT. Yokatta Makmur Perkasa... Yang dimana perusahan yang memproduksi aneka macam peralatan plastik dan peralatan lain nya,semua pruduk nya 100% made in indonesia... Selain di bidang perplastikan PT.Yokatta Makmur Perkasa Group merintis karir di mulai produksi spartpart motor dengan lebel YTH dimana produk ini sudah beredar di seluruh indonesia. maka dari itu dengan keberhasilan di bidang sparepartnya,  PT. Yokatta Makmur Perkasa Group mulai mengembangkan hasil Produksinya dengan aneka plastik  dan melebelkan hasil produksi nya dengan YTH ,perusahaan ini sudah mempelajari pasaran yg di butuh kan konsumen sehingga dengan memberanikan dan yakin pada produksi nya dengan YTH.  berikut hasil produksi yang di kembangkan PT.Yokatta Makmur Perkasa Group,dan kami akan selalu mengembang hasil produksi demi memenuhi segala kebutuhan konsumen.  Kami PT. Yokatta memproduksi keranjang/kerambah ayam boiler sebagai keranjang angkut ayam dengan design dan lebel YTH memiliki 2 grade dan 2 ukuran,Keranjang buah yg sangat cocok untuk para agen buah supplier buah untuk menjaga buah2 agar rapih dan selalu dengan kondisi baik memiliki 2 ukuran dan 2 grade, Keranjan industri/multifungsi yg tidak kalah memiliki beraneka ragam ukuran dan memiliki 2 grade untuk menyesuaikan kebutuhan industri/usaha anda....CP 085281377777Email yokatta.mp38@gmail.comwww.yokattayth.com            ","
              Jl. Peta Selatan Ruko Indah 1, Blok B5 , kalideres jakarta barat 11840            ",Jakarta Barat,DKI Jakarta,+62 852-8137-7777,None,None
