Name,Membership,Category,Description,Address,City,Province,telp1,telp2,telp3
Panca Jaya Equipment,"
PREMIUM RUBY
",Eskalator & Lift,"
              Perusahaan kami bergerak dibidang suplier dan distributor produk-produk peralatan bengkel ( Garage equipment) / alat-alat teknik & mekanik, peralatan industrial, perawatan otomotif, permesinan serta alat-alat peraga ketrampilan mekanik dan pendidikan kejuruan mesin, otomotif & perkakas untuk bengkel umum, bengkel authorized, pabrikasi maupun institusi-institusi lembaga pelatihan, specialized in: Carwash Equipment, Tune Up Equipment, Tire Service, Automotive Lifting Equipment, Engine Trainer & Industrial Equipment dengan berbagai merk dan tipe yang ada, maupun yang sesuai dengan permintaan pelanggan dengan spesifikasi produk seperti : Tire Changer, Spooring, Balancing, Air Compressor, Car & Motorcycle Lift, Engine Scanner, Engine Trainer, Lathe Machine, Milling, Drilling, Hydraulic, Pneumatic machinery & Tools..dll. PANCA JAYA EQUIPMENT sebagai Perusahaan Swasta Nasional yang bergerak di bidang Pengadaan Peralatan Perbengkelan Otomotif. PANCA JAYA EQUIPMENT hadir sebagai partner Bengkel Service Station baik skala ATPM ( Agen Tunggal Pemegang Merk) dengan Dealer resmi maupun Bengkel umum yang bergerak dibidang Jasa Otomotif untuk melayani kebutuhan alat-alat penunjang kendaraan seperti : Alat-Alat Service, Peralatan Oil, Peralatan Tyre Shop, Peralatan Car wash dll secara Nasional. Didukung oleh produk-produk berkualitas tinggi dengan purna jual yang terjamin seperti : Produk HESHBON dari Korea antara lain SCISSOR LIFT, TWO POST LIFT, FOUR POST LIFT, MESIN BALANCER, MESIN SPOORING, MESIN BONGKAR PASANG BAN, ALAT UJI EMISI, GANTI OIL MATIC/ ATF DLL merupakan principle yang berpengalaman lebih dari 22 tahun memproduksi peralatan penunjang Bengkel Mobil dengan kualitas dan standarisasi safety dengan ISO 9001, KSA 9001, EN ISO 9001 ( KCP) mencakup Pasar Internasional. Product HANATECH dari Korea dengan Specialist alat SCANNER dengan pengalaman lebih dari 20 TAHUN. Product CEMB dari Italy dengan Specialist alat Spooring dan BALANCER dengan pengalaman lebih dari 60 TAHUN. Product TOOLS SPERO dari Taiwan dengan Specialist di TOOLS / Kunci-Kunci yang berkualitas Life Time dengan pengalaman lebih dari 8 TAHUN. Sebagai Partner PANCA JAYA EQUIPMENT akan selalu memberikan pelayanan dan konsultasi kepada pelanggan dengan setia dalam hal memilih dan menentukan Product yang sesuai dengan kebutuhan dengan harga yang terjangkau, sehingga investasi usaha jasa perbengkelan menjadi Investasi yang menguntungkan, nyaman dan berkembang terus. Ketersediaan tenaga teknis yang handal dalam melakukan pemasangan, pelatihan, pemeliharaan dan perbaikan. Sertifikat Produk kami telah mendapatkan pengakuan International dari merek terkemuka serta sertifikasi mutu dunia. Untuk kenyamanan dan keamanan dalam penggunaan produk-produk PANCA JAYA EQUIPMENT, maka PANCA JAYA EQUIPMENT memberikan pelayanan after sales services berupa : * Pemasangan / Instalasi * Pelatihan / Training * Suku Cadang / Sparepart * Perbaikan / Service * Perawatan / Maintenance http: / / youtube.com/ watch? v= KT5usD1JuBw Untuk Informasi Lebih Lanjut Hubungi HP: 0817302635 WA: 082134000565 BB: pje-sby 7DE7F14A            ","
              Jl. Ambengan 1P  (Kompleks Pertokoan Ambengan Indah)            ",Surabaya,Jawa Timur,+62 821-3400-0565,None,None
Jalabuana Mandiri,"
PREMIUM BLUE ONYX
",Eskalator & Lift,"
Jalabuana Mandiri berdiri atas prakarya dan ide besar terhadap sebuah service and solution terhadap semua kebutuhan barang dan jasa khususnya untuk crane construction and mecanical electrical hoisting.
 
Jalabuana Mandiri menyediakan berbagai produk dan service dalam bidang , sebagai beirkut : 
1. Over Head Crane.
2. Hoist Crane.
3. Cargo Lift.
4. Passenger Lift / Elevator
5. Konstruksi baja. 
 
Kami selalu siap sedia Menjadi Mitra dan partner untuk melayani setiap kebutuhan akan produk kami secara cepat tepat dan berkesinambungan, serta mengedapankan service oriented yang menjadi prioritas dan komitmen kepada setiap dan semua coustomer, pelayanan after seles akan memberikan jaminan garansi terhadap produk kami, mengedapankan profesionalitas dan selalu memberikan dan menghadirkan produk produk yang berkualitas.
 
Untuk informasi lebih detail, harap menghubungin : 
 
Jalabuana Mandiri 
CP : 0813 3335 6618 / 031 9917 1407
Pergudangan Legundi Bizpark Blok D11 Legundi, Gresik, Jawa Timur ","
              Pergudangan Legundi Bizpark Blok D-11 Legundi            ",Gresik,Jawa Timur,+62 813-3335-6618,None,None
PT. ANEKA PERKASA MASINDO,"
                                    PREMIUM GOLD
                                ",Eskalator & Lift,"
Apabila Anda sudah mempunyai Bengkel Cuci Mobil atau Motor dan ingin menggunakan System Cuci Mobil atau Motor dengan memakai Hidrolis Cuci atau Single Post atau Snow Wash maka bergabunglah dengan perusahaan kami untuk menjadi mitra kerjasama.Kami PT. ANEKA PERKASA MASINDO merupakan Supplier Peralatan Bengkel Mobil yang berdiri Sejak Tahun 1988, yang menyediakan,1. Peralatan Bengkel Cuci Mobil yang meliputi : a) Hidrolik Cuci Merk Discovery, b) High Pressure Merk Densin, c) Vacum Cleaner Wet & Dry Merk Ghibli, d) Snow Wash, dll.2. Peralatan Toko Ban yang meliputi : a) Alat Buka Ban Merk Sicam Made in Italy, b) Wheel Balancer Merk Sicam Made in Italy, c) Wheel Aligment Merk Sicam Made in Italy, d) Finish Balancer Merk CEMB Made in Italy, e) Air Inflator Merk PCL Made in England, f) Nitrogen Generator Made in China, g) Scissor Lift Texo Made in Italy, h) Ceegos, Evereternal Made in China.3. Peralatan Bengkel Mesin yang meliputi : a) Engine Tuner, Timing Light, Dll Merk Okuda Made Japan, b) Compresi Tester, Radiator Cap Tester, Dll Merk NPA Japan, c) Engine Scanner, 4 Gas Analyzer and Smoke Tester erk BrainBee Made in Italy.4. Peralatan Bengkel Cat yang meliputi : a) Sprayboth, Infrared Lamp, Multi Spot Termomecanica Made in Italy, b) Spraygun, Dryer, Air Filter, Dll.5. Peralatan Bengkel Bubut, Genset, Dll.Kami siap untuk Memberikan Servis, Spare Part dan Garansi, dari Peralatan Bengkel yang Bapak/Ibu Beli dari kami. Serta siap menjadi Konsultan Anda dalam Desain, Bangunan, Tenaga Ahli dan Software Bengkel.-----
Hubungi Kontak Kami Sekarang untuk Dapatkan Penawaran Terbaik dan Harga Bersaing (CALL/WHATSAPP).
• Phone : 0812-356-6954 (Donny Julahardi)
• e-Mail : donny@anekaperkasamasindo.com• Website : www.HidrolikCuciMobilMurah.com
 ","
              • Branch Office : Jln. Undaan Wetan 28-T Surabaya, Jawa Timur, Indonesia• Phone : 0812-356-6954 (Call or WhatsApp)            ",SURABAYA,Jawa Timur,+62 812-3566-954,None,None
PT SEAN INDONESIA,"
                                    PREMIUM GOLD
                                ",Eskalator & Lift,"
PT SURYA ENERGI ANUGERAH NUSANTARA INDONESIA ( PT SEAN INDONESIA ) was established in  2017, and rapidly grew into and aggressive and commited distributor of industrial, General Contractor, Mechanical & Electrical, Civil and Construction, Logistic Solutions, Design and Supply. 
In the General Contractor, Mechanical & Electric, Civil and Construction, Design & Supply, PT SEAN INDONESIA has M1 category ( Grade 5 ) & NFPA Member* Scope of work PT SEAN INDONESIA *
• GENERAL CONTRACTOR, MECHANICAL & ELECTRIC, CIVIL & CONSTRUCTION, DESIGN & SUPPLY ( M1 category – Grade 5 ) – NFPA MEMBER
• SAFETY SPECIALIST of FIXED FIRE FIGHTING SYSTEM, FIRE DETECTION & GENERAL ALARM SYSTEM
• SAFETY SPECIALIST of BUILDING, INDUSTRIAL ,MARINE FIRE PROTECTION SYSTEM & EQUIPMENT AND LIFE SAVING
• A PROFESSIONAL SUPPLIER for INDUSTRIAL SECTIONAL DOORS, LOADING DOCK SYSTEMS, HIGH SPEED DOORS, & AUTOMATION SYSTEM
• MATERIAL HANDLING, WAREHOUSE EQUIPMENT & SAFETY EQUIPMENT
• STORAGE RACKING SYSTEM, SOLUTION OF AS/RS, AUTOMATION EQUIPMENT,  WAREHOUSE PROTECTION • MPM PLASTIC PROTECTIONS• SOLAR PANEL, SOLAR SYSTEM, SOLAR INVERTER, SOLAR COMPONENT
• RENTAL FORKLIFT, HAND PALLET  - SERVICE AND SPARE PART
• APPLIANCES CUSTOMIZED FILTRATION, WORK OF RUBBER SEALS, VITTON, PU, NBR, GRAPHITE, NYLON etc
• SEAN Conveyor Product's gravity roller conveyors are available in many sizes and configurations. Gravity roller will convey light, medium, and heavy loads that have firm flat bottoms such as cartons, totes, cases, skids, drums, etc.
Through ingenious design and quality that’s proven and tested, Sean Indonesia is the supplier for product to many Foreign Based Companies ( PMA ) in the manufacturing, Pharmaceutical, Chemical ,cigarette Industrial and others. 
We company’s commitment is simple and yet something that we sincerely wish for all of our customers, Principals, employees, and shareholder... “  We serve, innovation and solution “  ","
               Office : The Taman Dhika Cluster Boulevard BL 8 No. 8 , Jl Kesatrian Buduran - Sidoarjo 61252            ",Sidoarjo,Jawa Timur,+82 12-228-5168,None,None
CV. INOMEK,"
                                    PREMIUM GOLD
                                ",Eskalator & Lift,"
ABOUT USEstablished in 2017 in Surabaya, INOMEK is a company that focused in the distribution of innovative industrial mechanical such us Pneumatic & Vacuum Automation, Pressure & Temperature Gauge, Valves, Ergonomic Handling, Vacuum Conveyor and Metal Detector with Ejection System, etc. We are committed to distributing only qualified products and services, provides high-quality equipment, proper application, and model selection, and backed up by strong after-sales service leave ""no-worries"" in operation performance.VISSION To be the best company that distribution Innovative Industrial Mechanical in Indonesia.MISSION

CUSTOMER TALK, WE LISTEN. The voice of the customer will always drive the development of ou strategic plans and actions.
CONTINUOUS IMPROVEMENT (KAIZEN) IS OUR WAY OF LIFE. Set breakthrough objectives, experiment and learn every day, eliminate waste in our business processes, and benchmark the best, then better them.
INNOVATION DEFINE OUR FUTURE. Individual and organizational creativity will drive breakthrough ideas for technology, products, solutions, and processes.
 ","
              PERUMAHAN STAR LOTUS BLOK A NO 26. SUKODONO, KABUPATEN SIDOARJO. JAWA TIMUR-INDONESIA.            ",Kabupaten Sidoarjo,Jawa Timur,+62 878-4207-0711,None,None
AGUNG HYDRAULIC MACHINERY,"
                                    PREMIUM GOLD
                                ",Eskalator & Lift,"
              Kami adalah perusahaan manufaktur mesin2 hydraulic press. Kami menyediakan berbagai macam jenis jenis mesin hydraulic yang berkualitas. Hubungi marketing kami untuk keterangan lebih lanjut.            ","
              Ir. Sukarno 54, batu            ",malang,Jawa Timur,+62 811-369-588,None,None
CV. Noosa Teknindo,"
                                    PREMIUM GOLD
                                ",Eskalator & Lift,"
              Assalamualaikum wr. Wb salam sejahtera untuk semua kami adalah industri yang bergerak dalam bidang pembuatan, pengadaan, perencanaan dan pemasangan Mesin. mesin rotan : Mesin Pemecah / Pembelah / Pengulit Rotan ( Rattan Split Machine) , Mesin Poles Rotan ( Sand Cloth Polisher Machine ) , Mesin Pelurus Rotan ( Hydraulic Straigthening Machine) , Mesin Penipis / Penyirat Rotan ( Rattan Skin/ Trimming Machine) , Mesin Tri Roll ( Tri Pair Gear Machine dll Mesin mesin Bambu : Mesin pemotong Bambu, Mesin Penipis Bambu, Mesin Pembelah bamboo, Mesin Pembuat stick/ mesin sodok, Mesin Peruncing, Mesin Poles bamboo, Mesin peralatan pengering mesin pertanian: Germinator, Mesin Parut Kelapa, Mesin Pemeras Santan Kelapa, Mesin Pengolahan Kopi ( Mesin Pengupas Kopi Basah | Mesin Pulper Kopi, Mesin Pengupas Kulit Kopi | Mesin Huller Kopi, Mesin Pengayak Kopi, Mesin Sangrai Kopi, Mesin Penggiling Kopi) , Mesin Pengolahan Kompos ( Mesin Pencacah Kompos, Mesin Pengayak Kompos, Mesin Mixer Kompos, Mesin Granulator, Mesin Pengering Kompos | Mesin Rotary Dryer Kompos, Mesin Cetak Kompos Manual | Mesin Cetak Kompos Hidrolik) , Mesin Pengolahan Pakan Ternak ( Mesin Hammer Mill, Mesin Mixer Pakan Ternak, Mesin Pelet Pakan Ternak, Mesin Oven Pengering | Mesin Oven Pelet | Mesin Pengering Pelet) , Mesin Pengolahan Kakao ( Mesin Pemecah Buah dan Pemisah Biji Kakao, Mesin Pengempa Lemak Kakao, Mesin Pengayak Kakao | Mesin Sortasi Kakao, Mesin Sangrai Kakao, Mesin Penghalus Bungkil Coklat | Mesin Pembubuk Coklat, Mesin Pengayak Bubuk Coklat, Mesin Mixer Bubuk Coklat, Mesin Pemasta Coklat Halus | Mesin Pemasta Coklat Kasar, Mesin Pemasta Coklat Halus Roll, Mesin Conching Coklat) , Mesin Press Batako | Mesin Cetak Batako, Mesin Mixer Batako, Mesin Disk Mill, Mesin Pelet Ikan, Mesin Pencabut Bulu Ayam | Mesin Pencabut Bulu Unggas, Mesin Pemipil Jagung, Mesin Perontok Padi | Mesin Power Thresher, Mesin Press Hidrolik, Mesin Parut Sagu, Lemari Asam Laboratorium, Mesin Germinator KJT 73-2A/ B, Mesin Germinator KJT 73-2A, Mesin Penggiling Bumbu Kering ( Mesin Grinder) , Mesin Penggiling Bumbu Basah, Mesin Penggiling Gula, Mesin Penggiling Daging, Mesin Pencacah Rumput Kering, Mesin Pemotong Daging, Wood Crusher, Mesin Pemotong dan Penghancur Kayu, Peralatan Sadap Getah Karet | Alat Sadap Karet | Alat Panet Karet ( Mesin Hand Mangel Karet, Hand Mangel Karet Batik, Hand Mangel Karet Polos, Pisau Sadap Karet, Mangkok Sadap Getah Karet, Loyang Pembeku Getah Karet , Loyang Pembeku Lateks, Bak Pembeku Getah Karet, Cincin Mangkok Sadap Karet | Kawat Mangkok Sadap Karet, Ember Sadap Getah Karet, Talang Sadap Getah Karet, Batu Asah Pisau Sadap, Bahan Pembeku Lateks, Cairan Pembeku Getah Karet.  Cairan Kimia Lateks) , Peralatan Panen Sawit | Alat Panet Sawit | Alat Panet Kelapa Sawit ( Cangkul, Egrek, Dodos, Kapak Buah, Tajok, Parang, Ganco, Arit) , penyediaan peralatan perkebunan, penyediaan peralatan kehutanan. Solar Cell / Tenaga Matahari : PJU (Penerangan Jalan Umum) tenaga surya 30watt 40watt 60watt Solar Cell for Home.  Untuk info lebih lanjut hubungi : 081703550193 Atau email kami di noosa_teknindo@yahoo.com            ","
              Rungkut asri timur XV blok G no 15            ",surabaya,Jawa Timur,+62 822-2854-4325,None,None
PT. JAYA UTAMA SANTIKAH,"
PREMIUM RUBY
",Eskalator & Lift,"
PT. Jaya Utama Santikah adalah perusahaan Perseroan terbatas yang bergerak dibidang Perdagangan Umum dan Jasa. Perusahaan kami telah berdiri sejak 1997 di Jawa Timur dengan nama CV. Jaya Santikah, dan ditahun 2008 kami telah berkembang menjadi PT. Jaya Utama Santikah dan kami sekarang memiliki kantor di Jakarta.
 
Sesuai dengan moto kami yaitu membantu akan kebutuhan dalam bidang Jasa Perawatan Kebersihan dan Keindahan pada setiap lingkungan yang dibutuhkan. Seperti halnya yang kami tawarkan Jasa Kebersihan Gedung, Jasa Perawatan Taman Jakarta semua hal itu tentunya dibutuhkan sebuah management khusus agar kegiatan yang berjalan sesuai dengan apa yang diharapkan.
 
Dan kami menyadari tidak semua kantor atau gedung memiliki management khusus kebersihan dan perawatan seperti ini, dan pastinya untuk membentuk management ini juga dibutuhkan sumber daya yang profesional dan memahami setiap langkah apa saja yang harus dilakukan. Dan semua tahap itu tentunya membutuhkan proses yang panjang, untuk mempersingkat waktu dan meminimakan pembiayaan dalam memenuhi kebutuhan perawatan kebersihan kami siap membantu Anda dalam jasa penyedia cleaning service, jasa cleaning service terbaik, jasa perawatan taman Jakarta, jasa kebersihan gedung, jasa kurir antar barang dan distributor alat cleaning service sebagai produk perdagangan kami. ","
              Jl. Daan Mogot KM19 Kebon Besar Batuceper, kota Tanggerng,             ",Smart Market Daan Mogot Blok B No. 5,DKI Jakarta,+62 811-1833-992,+62 812-8998-071,None
PT Yasindo Jaya Bersama,"
PREMIUM RUBY
",Eskalator & Lift,"
              TOOLS │ TECHNICAL │ WORKSHOP │ MACHINERY │ GENERAL EQUIPMENT SUPPLIES            ","
              Ruko permata ancol,blok L no 12, Jl RE Martadinata ,pademangan-jakut 14420 ",Jakarta Utara,DKI Jakarta,+62 813-3713-2383,None,None
TEKNIK MANDIRI,"
PREMIUM BLUE ONYX
",Eskalator & Lift,"
Teknik Mandiri adalah sebuah perusahaan yang khusus memfokuskan diri dalam memenuhi kebutuhan industri,Rumah tangga,Proyek dan Automotive di bidang produk mechanical, electrical,handtools,welding,safety,dan Lifting pneumatic Equipment  Visi: Menjadi yang terbaik di antara yang terbaik.  Misi: Menjadikan Teknik Mandiri sebagai partner Industry, Rumah Tangga, Proyek dan Automotive dalam menghadapi tantangan dan menyongsong kesempurnaan dimasa depan.  Kami bekerja keras dan selalu melakukan yang terbaik untuk melayani pelanggan-pelanggan dimanapun dan kapanpun dalam memberikan informasi yang akurat dan solusi yang tepat pada saat dibutuhkan.Info Produk & Order Hubungi :Phone : 021-5644267    Mobile : 0812 1214 3333( Call/WA)Email : teknikmandiriindo@gmail.com ","
              Jl. Setia Warga 8 No.40 Rt 10/11 Grogol Petamburan, Jakarta Barat            ",Jakarta Barat,DKI Jakarta,+62 812-1214-3333,None,None
"PT. Denko Wahana Sakti, ","
                                    PREMIUM GOLD
                                ",Eskalator & Lift,"
PT. Denko Wahana SaktiEmail : bahri@denko.co.idTelp : 0838-9872-7628
Didirikan pada bulan November tahun 1992, PT. DENKO WAHANA SAKTI adalah perusahaan yang bergerak dibidang penjualan barang barang tehnik. Kami selalu memakai prinsip ” Utamakan Kualitas, Harga serta Pelayanan Terbaik ” ( Mr Bahridenko Jkt Pst - W.A, Call, Sms = 0838-9872-7628 )Yang berbendera di bawah Denko Wahana Sakti, PT, Jakarta Pusat adalah DISTRIBUTOR Resmi untuk Product-Product Material Handling, Seperti : -Forklift Elektrik Kapasitas 1600kg, 2000kg, 2500kg, 3000kg. - Forklift Diesel Kapasitas 3000kg, 5000kg - Tangga Listrik Hidroulik Elektrik - Battery Automatis, Alat Lifter Orang, Tinggi 6 , 8, 10, 12, 14, 16, 18, 20 m - 42 m, dll. Alat untuk pasang Lampu Jalan, Maintenance Gedung, Cat Gedung, Reparasi Gedung, Perbaikan, Proyek, Bandara, Sport Hall, Gudang, Pabrik, dsb. - Hand Lift - Hand Stacker Manual/ Semi / Auto , Kapasitas 1 ton, 1, 5 ton, 2 ton dg tinggi 1, 6m, 2m, 2, 5m, 3m, 4m, 5m - Hand Troly, Kapasitas 150 kg, 300 kg, 400 kg, 500 kg, dll. ( Nb 101, NF 301, NG 401 ) - Castor Roda, Bahan Besi, Rubber - Karet, Nylon , PU - Poly Urethane Size 4 inch, 5 "" , 6 inch, 8 "" dsb. - Pallet Mesh - Pallet Besi Keranjang Lipat - Pallet Bronjong Besi Lipat Type ( Stockist Stocky 2, 3, 5, 7 ) Kapasitas 800 kg, 1, 2 ton, 1, 5 ton - Drum Handler - Gripper - Tipper - Lifter , ( ALat pindah dan Angkat Drum ) Kapasitas 350 kg, 700 kg. - Hand Pallet / Alat Pindah Angkat Pallet Kayu, Plastik, Besi . Manual / Battery semi Auto & Full Auto Kapasitas 2 Ton, 3 ton, 4 ton. - Cat ORCHA , Cat Pelapis Atap Anti Panas, Anti Bocor, Anti Berisik. Kemasan Pail - 20 kg, 1 paket = 2 Pail u Base Coat dan Top Coat. dan ...... PABRIKAN - MANUFACTURED yang sudah bersertifikat ISO URS 9001, untuk Product sbb : - Denko' s ROOF VENTILATOR - Kipas Atap Otomatis Tanpa Listrik Denko' s Size - Type DT 14"" , 16 Inch, 24 "" , 30 Inch, 36 "" , 42 Inch Material Aluminium dan Stainless Steel. - Alat Sirkulator Udara / Alat Ventilator Udara Otomatis non Listrik - Alat untuk Menghilangkan Panas Ruangan, Bau Pengab Tak Sedap, Asap didalam Ruangan, Kelembaban, dan Debu2 halus Ruangan. - Alat Penyejuk Udara secara Alami - Natural tanpa Listrik, dll Anda Membutuhkan Alat2 diatas ..? Atau Mengalami Problem2 - Masalah seperti diatas ? Tepat disini Solusi Murah dan Alasannya... ! ...Mr Bahridenko - Jkt, Agustus - Desember 2020! ...HP 0838-9872-7628 ( Call, W.A, SMS ) ","
              Mr. Bahridenko - 0838-9872-7628 ( Call, W.A, Sms) , Head Office : Komplek Duta Merlin, Blok C no 1-3, Jalan Gajah Mada No 3-5, Harmoni - Istana Negara Jakarta Pusat            ",DKI - Jakarta Pusat,DKI Jakarta,+62 812-9396-361,None,None
pt.inti karya karisma,"
                                    PREMIUM GOLD
                                ",Eskalator & Lift,"
              PT.INTI KARYA KARISMA adalah suatu perusahaan dagang yang berkembang sangat pesat, khususnya dalam bidang penyediaan barang dan alat - alat untuk kebutuhan industri yang ada di Indonesia, meliputi bidang Valev - Valev, Automation System dan Electrical Components Seperti : PNEUMATIC & HYDRAULICS : SMC, KOGANEI, CKD, KURODA, TAIYO, TACO, ROSS, AIRTAC, TOYOOKI, AUTOGIKEN, DAIKIN, UCHIDA, YUKEN, NOK F- TEC, FUJIKURA, JUNRON, MARUHA, NACHI, SHINDENGEN, MAC, ERACON ( NEW ERA ) PISCO, KONDOH, FOTEK, CHANTO, PNEUMAX, SANG- A, MAC, NUMATICS, MYOTOKU, AURORA CONVUM, KONAN, FUJI SEIKI, KINGSTON, JUNRON, KCC, YPC, BIMBA, FABCO- AIR Etc. CLUTCH & BRAKE ELECTROMAGNETIC : OGURA, SHINKO, OSAKI DENGYOSA, SUNTES, MITSUBISHI, AIRFLEK, PLANOX, MIKKI PULLEY, STROMAG, GUMMI, FAWICK, EATON, AUTOGARD, STEARN, ORTLINGHAUS, SIME, BINDER, COREMO, ANTEC, PINTS BAMAG, WARNER, MAYR, AIR CHAMP ELECTRIC & MOTOR : MITSUBISHI, YASKAWA, FUJI ELECTRIC, HITACHI, TOSHIBA, NIKKI DENSO, TSUKASA, TAMAGAWA SEIKI, NISSEI, OGURA, OMRON, RORZE, SANYO DENKI, SAWAMURA, TAMAGAWA SEIKI, ORIENTAL, VEXTA, PANASONIC, YAMATAKE, SHINKO, SHIMPO, NIDEC, MIKI PULLEY, ITOH, MAKISHINKO, TSUBAKI, PATLITE, USHIO, IDEC IZUMI, HANYOUNG, PHILIPS, OSRAM, TOYO FAN, TDK, KOINO, ALPS, NIKKAI ( NKK ) SENSOR & CONTROLS : OMRON, SUNX, SHINKO, KEYENCE, RIKEN, NATIONAL, YAMATAKE, SEEKA, HONEYWELL, IFM, KOYO, EUROTHERM, PEPPERL+ FUCHS, BALLUFF, PILZ, SICK, TURCK, DATASENSOR, TAKENAKA, IDEC IZUMI, KOINO, TOYO , NIPPON AUTOMATION POWER SUPPLIES : COSEL, NEMIC LAMBDA, OMRON, MATSUSHITA, MEAN WELL, ASTEC, MURR, SPELLMAN, ZENTRO, XP Power Supplies COOLANT PUMP : MITSUBISHI, NIPPON OIL PUMP, FUJI ELECTRIC, TERAL TROCHOID PUMP : NIPPON OIL PUMP, FUJI, MITSUBISHI BEARING : THK, IKO, NSK, NB, NMB, EZO, KURODA, SAMICK, HIWIN, NTN Etc TEMPERATURE CONTROL : RKC, TOHO, SHIMADEN, FUJI ELECTRIC, HONEYWELL, ASAHI KEIKI, YOKOGAWA, AMETEK, DYWER, TESCOM, SHIMAX, OPTEK Keuntungan dari pelayanan kami adalah sbb: Untuk permintaan penawaran harga silahkan e- mail ke : PT.INTI KARYA KARISMA Hp : 081286783132, 081218651189 Tlp : 021- 50408997 E- mail : pt.intikaryakarisma@ yahoo.co.id            ","
              Mega Glodok Kemayoran            ",Jakarta,DKI Jakarta,+62 812-8678-3132,None,None
ALINDO JAYA TECHNIC,"
                                    PREMIUM GOLD
                                ",Eskalator & Lift,"
              Kami perusahaan yang bergerak dibidang pengadaan alat alat bengkel, seperti :  mesin spooring, balancing, bukaan ban, nitrogen, two post lift, four post.lift, kompresor, dongkrak mobil, dan alat alat bengkel lainnya. Kami mengedepankan mutu dan qualitas barang,  dan barang kami bergaransi.Phone       : 082111240218 / 087780312571Whatsapp : 082111240218, Website : www.alindojaya.com
  ","
              Jalan Angkasa kav B6, Mega Glodok Kemayoran (MGK), Lantai 5 blok D7 no.3Phone       : 082111240218 / 087780312571Whatsapp : 082111240218,            ",Jakarta,DKI Jakarta,+82 11-124-0218,None,None
PT PETRO TEKNIK PERSADA ,"
                                    PREMIUM GOLD
                                ",Eskalator & Lift,"
PETRO Teknik Group adalah sebuah didirikan sejak Oktober 1998.Product kami; BALDOR di INDONESIA untuk BALDOR AC MOTOR/ MOTORS BALDOR AC CONTROL BALDOR DC MOTOR/ MOTORS BALDOR DC CONTROL BALDOR EXPLOSION PROOF BALDOR EXPLOSION PROOF MOTOR/ MOTORS BALDOR GEAR MOTOR/ MOTORS RELIANCE di INDONESIA RELIANCE MOTOR/ MOTORS RELIANCE ELECTRIC RELIANCE ELECTRIC MOTOR/ MOTORS RELIANCE EXPLOSION PROOF AUTHORIZED DISTRIBUTOR DODGE di INDONESIA DODGE PARAFLEX COUPLING/ COUPLINGS DODGE PILLOW BLOCK BEARING/ BEARINGS DODGE GEAR REDUCER MOTOR/ MOTORS DODGE GEAR COUPLING/ KOPLING KB ELECTRONICS PENTA POWER KB PENTA POWER DC CONTROLLER MOTOR/ MOTOR.PT PETRO TEKNIK PERSADA ( EXCLUSIVE DISTRIBUTOR BALDOR MOTOR - DODGE REDUCER-BEARING-COUPLING)DISTRIBUTOR RESMI DODGE, RELIANCE, KB PENTA dan BALDOR di IndonesiaWWW.BALDOR.CO.IDEMAIL : petroteknik@cbn.net.id ","
              Kompleks Perkantoran Sunter Permai Blok B.11 Jl. Danau Sunter Utara Kav. K-2 Sunter Agung email : petroteknik@cbn.net.id            ",DKI JAKARTA,DKI Jakarta,+62 815-1968-4035,None,None
cv lamtama sianturindo,"
                                    PREMIUM GOLD
                                ",Eskalator & Lift,"
Menjual macam macam spareparts Truck Eaton Fuller Transimission Parts Fast Fuller Transmission Parts FAW Fast Fuller Transmission Parts Shacman Truck Parts CAMC Fast Fuller Transmission Parts Sinotruck Truck Parts Foton Truck Parts Foton Auman Truck Fast Fuller Transmission Parts Kenworth Truck Parts Wabco Brake Valve Parts Meritor Parts Bulldozer Dresser and Dressta Parts Bendix Valve Parts Bendix Kompresor Parts Dana Spicer Parts DAF Genuine Parts PACCAR Genuine Parts Volvo FH16 Parts, Menjual FKM Seal Oring : Parco, Parker, Kalrez Dupont, National Komatsu caterpillar Cummins VOLVO MACK  GEAR GEAR ","
              jln. raya cilincing no 20 , rt 015 / rw 016 . semper barat , cilincing jakarta utara            ",Jakarta utara,DKI Jakarta,+81 3-1001-1108,None,None
