Name,Membership,Category,Description,Address,City,Province,telp1,telp2,telp3
ASIA PERDANA ABADI,"
                                    PREMIUM GOLD
                                ",Pengaman Barang,"
Kami menyediakan berbagai produk dengan spesifikasi yang anda butuhkan , Kami juga merupakan Badan Usaha yang bergerak  di bidang Perdagangan dengan spesifikasi sebagai Supplier Peralatan teknik,Peralatan SPBU Pertamina,Gasket Packing, Komponen Mesin Industri serta menangani project.
Kami menyediakan berbagai kebutuhan akan Perlengkapan Industri seperti: - VALVE - FITTING - PIPA - SEAL - GASKET - KAWAT LAS - BERBAGAI KOMPONEN / ALAT FABRIKASI YANG DISESUAIKAN DENGAN KEBUTUHAN SPECIFIK ANDA.
Kami menawarkan berbagai Produk tersebut dengan Specifikasi atau Brand yang Anda butuhkan dengan disertai Sertifikat yang menjamin Keaslian Produk ataupun Specifikasi Produk.. 
untuk mendapatkan informasi silahkan kunjungi / hubungi kantor kami , Terima kasih
Asia Perdana Abadi
 JL .  WIGUNA   1  No. 57 , Surabaya ( OFFICE 1 )JL. NEW GREEN HILL RESIDENCE 2 BLOK DD 11 (OFFICE 2)
( Warehouse ) . JL . Gunung Anyar Jaya Masjid  No. 36 . Rungkut , Surabaya.
Jatim - Indonesia
Telp  : 031 - 8711586
Fax   : 031 - 8711586
Telkomsel Office  : 0851-01476326
Email :  ( asiaperdanaabadi@yahoo.com ),( asiaperdanaabadi@gmail.com
Hubungi Marketing kami :
   –  Eko  SE, (081- 23266026  / WA  )  
–  Deddy, ST ( 0856- 4846-8999 / WA )
–  Avonda SE, ( 085100 21 0161 – 0858 50300 234 )
 
  ","
              JL. WIGUNA 1 No.57 Surabaya (OFFICE 1)JL. NEW GREEN HILL RESIDENCE 2 BLOK DD 11 (OFFICE 2)Gunung Anyar Jaya Masjid No. 36 Surabaya (WAREHOUSE) ",Surabaya,Jawa Timur,+62 812-3266-026,+62 858-5030-0234,+62 856-4846-8999
PT. CIPTA TUNAS SAKTI,"
                                    PREMIUM GOLD
                                ",Pengaman Barang,"
              PT. Cipta Tunas sakti merupakan perusahaan khusus menyediakan plastic packaging dengan kwalitas standart nasional dan internasional.Kami mensuply dan mendistribusikan plastic packaging di seluruh wilayah indonesia kami juga sangat berpengalaman di bidang plastic packaging selama 18 tahun sehingga bisa menjadi jaminan untuk produk pesanan anda. Produk kami antara lain, PVC Shrink, POF Shrink, PE Shrink, Stretch Film, OPP Tape, Strrapping band, PE Foam, Polycell, Lid Cup, PET Green Embos, Label, Segel, Tissue galon, Plastik HD, Plastik PE, Plastik PP, Kantong Sampah, Polybag, Plastik Vacum, Standing Pouch, OPP Bag, Perforeted Bag, CPP Transparan, seal sapu, seal sodok, Plastik preform, Galon, Botol plastik, Gelas plastik. Kami akan memberikan jaminan kualitas dan layanan yang optimal.terima kasih atas kunjungan anda dan silakan melihat produk2 kami, jika ada pertanyaan silakan hubungi kami Terimakasih, Cipta Tunas Sakti            ","
              Jl.Sedayu  No. 23C            ",Surabaya,Jawa Timur,+62 822-3250-2667,None,None
CV. HUMIA DESTINDO,"
                                    PREMIUM GOLD
                                ",Pengaman Barang,"
CV. HUMIA DESTINDO adalah perusahaan swasta yang bergerak dibidang Perdagangan Umum (General Trading Supplier) untuk beberapa produk penunjang kebutuhan industri dan Kargo Kontainer khususnya untuk produk Silica Gel, Humiabsorbent Desiccant, Swipe-All Absorbent dan Hi Dryers Desiccant.
Untuk produk-produk yang kami pegang selama ini adalah produk berkualiatas dan terpercaya di dunia industri diantaranya yaitu :
1. Humiabsorbent Desiccants
Desiccant penyerap kelembaban untuk Kontainer dan kemasan tertutup agar tidak menimbulkan jamur, basah, karat dan kerusakan akibat ditimbulkan dari efek kelembaban yang tidak terkontrol dengan baik.
Humiabasorbent CaCl2 (Calcium Chloride) dengan spesifikasi berat 5 gram hingga 1000 gram
 

2. Hi Dryers Desiccants
Desiccant dengan berbahan dasar Mineral Clay + CaCl2 + Starch hadir dengan spesifikasi berat 1000 gram dan dengan kemasan packaging PE Pastics dan Spunbound, serta dengan harga kompetitif.
3. Silica Gel
Silica Gel dengan spesifikasi berat 1 gram, 2 gram, 5gram dan customize packaging

4. Swipe-All 
“Solusi lap modern, lebih praktis dan ekonomis”
Tissue industry pengganti kain majun yang praktis, efisien dan higenis serta dapat meminimalkan biaya pembuangan limbahnya, mudah penggunaannya dan dapat dicuci kembali 3x pakai.
Kami berdomisili di Surabaya - Jawa Timur siap melayani kebutuhan anda sampai seluruh Indonesia.
Head Office :
Jl. Kutisari Utara III No. 37
Surabaya 60291
Jawa TimurTelp. 031 3739 8974
 
Haidir AS
Sales Regional Manager
Call & WA  : 081 2712 5550
Email        : sales@humiadestindo.id
                  cvhumiadestindo@gmail.com
Homepage : www.humiadestindo.com
  ","
              Jl. Kutisari Utara III No. 37Surabaya 60291            ",Surabaya,Jawa Timur,+62 812-7125-550,None,None
UD. SIDO MUMBUL,"
                                    PREMIUM GOLD
                                ",Pengaman Barang,"
              UD. SIDO MUMBULPerusahaan kami bergerak di bidang distribusi barang pecah belah / bolo pecah, plastik rumah tangga, peralatan / alat dapur ( kitchen wares) dan kebersihan ( cleaning equipments) , perlengkapan rumah tangga ( house wares / home appliances) dan kebutuhan industri ( industrial wares) lebih dari 30 tahun di Pasar Turi, Surabaya. Kami menjual barang-barang produksi lokal dan impor seperti barang-barang aluminium, kaca, plastik, stainless steel, perkakas, dll. dengan harga dan kuantiti partai ( grosir) untuk dijual kembali ( reseller price).Beberapa merek barang yang kami jual adalah Hock, Lion Star, Maspion, Global Eagle, Green Leaf, Dian Sari, Owl Plast, Technoplast, Bull Star dan masih banyak lagi. Untuk informasi lebih lengkap bisa dilihat pada halaman Katalog Produk kami atau bisa langsung datang ke kantor kami pada hari Senin - Sabtu pada pukul 10: 00 - 17: 00 WIB di jalan Dupak 63, kompleks pertokoan Mutiara Dupak C-22, Surabaya.  Dengan dukungan supplier lokal dan nasional, kami siap untuk memenuhi kebutuhan usaha anda. Kontak kami segera untuk berbisnis dengan kami.Kami juga melayani kebutuhan hotel, rumah sakit, cafe, restoran & katering.Untuk pemesanan produk dapat dilakukan via telepon, short message service ( SMS) , Yahoo! Messenger, Blackberry Messenger ( BBM) dengan sistem pembayaran cash ( transfer bank / kontan) . Pembayaran dapat dilakukan setelah mendapat konfirmasi dari kami atas ketersediaan jumlah produk yang dibutuhkan. Apabila anda serius, dimohon untuk tidak mengirimkan e-mail kepada kami tanpa melakukan konfirmasi terlebih dahulu.  Tersedia kualitas produk biasa, menarik, murah, kuat dan berkualitas tergantung merk dan kebutuhan. Untuk area surabaya kami dapat mengirim, untuk konsumen luar kota dan luar pulau dapat dikirim lewat ekspedisi yang telah disepakati bersama. JAKARTA - BANDUNG - YOGYAKARTA - MAGELANG - SOLO - DENPASAR - SEMARANG - MALANG - SURABAYA - BANYUWANGI - PASURUAN - PROBOLINGGO - JEMBER - PRABUMULIH - MEDAN - JAMBI - PEKANBARU - MAKASSAR - BALIKPAPAN - PONTIANAK - BANJARMASIN - BATAM - PALEMBANG - LAMPUNG - SAMARINDA - PADANG - MATARAM - KALABAHI - MANADO - JAMBI - ACEH - PANGKALAN BUN - KUALA PEMBUANG - BATU LICIN - SAUMLAKI - TUAL - GORONTALO - TANJUNG SELOR - TOLI TOLI - AMBON - BATAM - PANGKALPINANG - WAINGAPU - WAIKABUBAK - KUPANG - ATAMBUA - DILI - PALU - SAMPANG - BANGKALAN - SUMENEP - JAYAPURA - SORONG - BIAK - MANOKWARI - MERAUKE - BAU BAU - TERNATE - TOBELO - KENDARI UD. SIDO MUMBUL - Jln. Dupak 63 / Pertokoan Mutiara Dupak C-22, (031) 5469330 / 081938685700, Surabaya. PIN BBM = 7C5F4B40 / 5B69FFC6 / 228B81D4 WA = +6282143438684 LINE = herry.sutanto E-mail = ud_sido_mumbul@yahoo.com / herrychenzhongqiang@gmail.com Jam Kerja = Senin - Sabtu 10:00 - 17:00 WIB, Hari Minggu / Besar Libur            ","
              Jln. Dupak 63 / Pertokoan Mutiara Dupak C-22, (031) 546-9330 / 0819-3868-5700, Surabaya.
PIN BBM = 7C5F4B40 / 5B69FFC6
WA = 0821-4343-8684
LINE = herry.sutanto            ",Surabaya,Jawa Timur,+62 814-3438-684,None,None
COLOSSAL ART INDONESIA,"
                                    PREMIUM GOLD
                                ",Pengaman Barang,"
CV. Colossal Art Indonesia
merupakan perusahaan kontraktor yang bergerak khusus pada design dan produksi Pekerjaan Kayu, Metal, Fiber, dan Kriya untuk menunjang skup proyek Interior – Arsitektur, Pameran – Eksebisi, Dekorasi, Fiber Modeling, Advertising, dan General Contractor. Dengan Sistem manajemen ter-integrasi dan terancana serta di tunjang dengan tenaga ahli di bidangnya pada tiap - tiap workshop produksi.
WORKSHOP PRODUKSI 
Untuk memastikan ketepatan delivery aplikasi konsep design, mulai tahun 2008 Colossal Art Indonesia membangun beberapa workshop independent yang terus berkembang yang khusus menangani aplikasi produksi proyek Interior – Arsitektur, Pameran – Eksebisi, Dekorasi, Fiber Modeling, Advertising, dan General Contractor. Dengan adanya supply chain management yang terintegrasi di harapkan dapat menghasilkan sebuah produk yang berkualitas dan harga yang bersaing sehingga menghasilkan Competitive Advantage yang durable.
Colossal Art Indonesia memiliki 4 workshop yang khusus menangani spesifikasi pekerjaan yang berbeda, yaitu :
1. Workshop Khusus Pekerjaan Kayu 
Workshop independent milik sendiri yang khusus menangani semua pekerjaan kayu, multiplek, MDF, PB, IB dan pekerjaan kayu lainnya, mulai dari fabrikasi hingga finishing ( HPL, Vinyl, Duco, Melamic, Digital Printing) dikerjakan di workshop ini. Di dukung dengan tenaga – tenaga ahli di bidangnya dan peralatan yang memadai dan fasilitas gudang yang mencukupi sehingga di harapkan dapat mengaplikasikan design untuk produk kayu yang maksimal. Workshop ini untuk mensuport proyek Interior – Arsitektur, Pameran – Eksebisi, Dekorasi, Fiber Modeling, Advertising, dan General Contractor.
2. Workshop Khusus Pekerjaan Metal 
Workshop independent milik sendiri yang khusus menangani semua pekerjaan Besi, Stainless, Aluminium, ACP, Trust dan pekerjaan metal lainnya, mulai dari fabrikasi ( Cutting, Welding, Cor, Bubut, dll) hingga finishing ( Coating Powder, Spry coating, dll) dikerjakan di workshop ini. Di dukung dengan tenaga – tenaga ahli di bidangnya dan peralatan yang memadai dan fasilitas gudang yang mencukupi sehingga di harapkan dapat mengaplikasikan design untuk produk metal yang maksimal. Workshop ini untuk mensuport proyek Interior – Arsitektur, Pameran – Eksebisi, Dekorasi, Fiber Modeling, Advertising, dan General Contractor.
3. Workshop Khusus Pekerjaan Fiber, Kaca dan Acrylic
Workshop independent milik sendiri yang khusus menangani semua pekerjaan Fiber, Kaca dan Acrylic, mulai dari fabrikasi & Modeling hingga finishing ( Cutting Laser, Emboss, Polin, Bevel, Gravir, dll) dikerjakan di workshop ini. Di dukung dengan tenaga – tenaga ahli di bidangnya dan peralatan yang memadai dan fasilitas gudang yang mencukupi sehingga di harapkan dapat mengaplikasikan design untuk produk metal yang maksimal. Workshop ini untuk mensuport proyek Interior – Arsitektur, Pameran – Eksebisi, Dekorasi, Fiber Modeling, Advertising, dan General Contractor.
4. Workshop Khusus Pekerjaan Furnishing & Kriya 
Workshop independent milik sendiri yang khusus menangani semua pekerjaan Furnishing mulai dari Steyrofoam, kain, kulit, Corrugated, Baloon, craft, foam, dacron dikerjakan di workshop ini. Di dukung dengan tenaga – tenaga ahli di bidangnya dan peralatan yang memadai dan fasilitas gudang yang mencukupi sehingga di harapkan dapat mengaplikasikan design untuk produk furnishing yang maksimal. Workshop ini untuk mensuport proyek Interior – Arsitektur, Pameran – Eksebisi, Dekorasi, dan General Contractor.
Dengan memiliki workshop produksi sendiri kami dapat memastikan kualitasnya. Kami sudah berdedikasi sejak 2008 menjadi sub kontraktor dari berbagai mitra konsultan interior dan arsitektur ternama di berbagai daerah di indonesia. Kami akan berikan solusi terbaik agar dapat bermanfaat bagi perkembangan dan kemajuan bersama. ","
              Jln Gunung Muria No.6 16/07 Krembung            ",Sidoarjo,Jawa Timur,+62 822-4005-0012,+62 822-3305-0020,None
PT.DAMASES SEJAHTERA,"
                                    PREMIUM GOLD
                                ",Pengaman Barang,"
              Kami adalah perusahaan yg bergerak di bidang penyerap kelembaban , (humidity absorbent ). berdiri sejak th 2014.DESICANT  / SILICA GEL adalah produk kami yg berfungsi sebagai penyerap kelembaban udara di dalam container , guadang maupun di dalm kemasan.untuk lebih jelas bisa hubungi kami ......081227788101.....gratis consultasi            ","
              puri surya jaya , cluster atena H3 No 27 gedangan .sidoarjo            ",sidoarjo,Jawa Timur,+62 812-2778-8101,None,None
PT. PERSADA SILVER,"
PREMIUM RUBY
",Pengaman Barang,"
              PRODUSEN VCI Plastik, Penjual VCI Plastik, Penjual VCI Paper, Distributor VCI Paper, Distributor VCI Plastik, Penjual VCI Plastik dan VCI Paper, Jual VCI Plastik Kantong, roll, Gusset dan TD Bag, Jual VCI Plastic Bubble wrap,  Jual VCI Paper sheet dan Roll merek Multiguard, Ferrogard, Branorost dan SilverCorr. Jual Desiccant dan Silica Gel, Distributor Desiccant dan Silica Gel. Produsen Minyak anti karat/ Oli anti karat, Jual Anti rust oil,Produsen Multi purpose Cleaner, Jual Multi Purpose Cleaner, Distributor Cutting Oil/Coolant, Jual Tyre Lubricant, Jual Tyre Cleaner.            ","
              PRIMA CENTRE 1 EXTENSION, Blok F-43, Kedaung Kali Angke, Jakarta 11710            ",Jakarta Barat,DKI Jakarta,+62 811-999-208,None,None
PT. WIKA NIAGA SUKSES,"
PREMIUM RUBY
",Pengaman Barang,"
Kami adalah importir dan supplier dari produk diamond wheel, polishing wheel, cutting wheel, counter sink, cork pad, softboard, cork roll, tali kevlar dengan kualitas terbaik dan harga sangat bersaing. Bila ada permintaan ataupun kebutuhan untuk produksi kacanya jangan ragu untuk menghubungi kami...Kami akan memberikan harga terbaik. Kami juga akan membantu anda untuk memenuhi kebutuhan perusahaan. ","
              Komplek Ruko Grand Niaga
Jl. Puri Kencana Blok K6 nO. 3-O
Kembangan Selatan, Kembangan
(Samping tol kebon Jeruk)            ",JAKARTA BARAT,DKI Jakarta,+62 813-8014-1111,+62 811-9953-515,None
REKA KARYA PACKING GASKET,"
                                    PREMIUM GOLD
                                ",Pengaman Barang,"
              REKA KARYA PACKING ------------------------------- Perkenalkan kami dari toko REKA KARYA PACKING kami bermaksud ingin menjadi rekan / mitra anda dan kami ini menjual bermacam macam packing gasket di antara nya sebagai berikut : PACKING GASKET Klingerit packing tombo type, 1000 , 1303, 1100, 1935, 1120, dll, Packing Valqua type 1500, 1501Ac, 6500 dll, Packing gabus karet, Packing klinger sil C4400, 4403, 4200 dll, Packing klingerit kawat 1000, Garlock 1000, Asbestos jointing sheet, Asbes kain, Asbes tape, Gland packing asbes, Piur ptfe, Kevlar , Steam packing, Rames packing, Rockwool sheet, Rockwool rool, Rockwool pipe, Steel wool Veltwool, Kampas rem, Perrodo, Air filter, Gllas wool, Graphite sheet, Fibber sheet, Sigth gllas, Spiral wound gasket, DLL Merk TOMBO, VALQUA, FINE BEST, KLINGER, GARLOCK, CHESTERTON, DLLENGINEERING PRODUCT Acrylic sheet, Mika, Acrylic rood, Acrylic pipe, Kaca temper, ptfe sheet, ptfe rood, Carbon teflon sheet, Carbon teflon rood, Pertinak sheet, Navotek Sheet, Navotek rood, Uretan sheet, Uretan rood, Poly carbonate, PE sheet, PE rood, Nylon sheet, rood, Resin fibber plate, Resin fibber rood, HDPE sheet, PE, Mc blue sheet, Mc blue rood, Brake lining, Kain pemanas ptfe, Cham pup, Lem dowcorning, DLL.RUBBER PRODUCT Karet sintetis, Karet anti saptic, Karet hijau, Karet putih, Silicone sheet, Selang silicone, Silicone rood, Karet garis, Habasit, Inatex Karet conveyor, Karet jerman, Karet benang, Spoon hitam, Spoon putih, Karet gabus, Spoon tahan panas DLL.TERIMA PESANAN / PEMBUATAN Packing flange standard, ANSI, JIS, PN, ASME, Ada lubang baut / Tampa lubang baut, SPIRAL WOUND GASKET, ANSI, DN, PN, JIS, Material , SS, CARBON, TITANIUM, GRAPHITE Demikian lah product yang kami tawarkan dan masih banyak yang lainnya yang kami tidak bisa sebutkan satu persatu, sudi kira nya bapak / ibu dari perusahaan manapun mau bekerja sama dengan kami, atas kerja samanya kami ucapkan terima kasih salam kami choerudinANDA MEMESAN KAMI SIAP ANTAR SAMPAI TUJUAN KEPUASAN ANDA KUNCI KESUKSESAN KAMI UNTUK PEMESANAN / INFO HUBUNGI :M.yusup/ChoerulAlamat : pertokoan glodok jaya lt4 blok D no 48hp : 082110939899  -087-8899-9833 email . packingrekakarya@yahoo.co.id            ","
              Pertokoan Glodok Jaya Lt 4 Blok D No.48            ",Jakarta,DKI Jakarta,+62 821-1093-9899,None,None
Ben Berkarya,"
                                    PREMIUM GOLD
                                ",Pengaman Barang,"
Selamat Datang di Website Ben Berkarya. Kami merupakan perusahaan yang berdiri sejak 2012 bergerak dalam industri Alat Proteksi Diri dan Keamanan, Alat Pertahanan Diri, Eye Protection, Face Protection, First Aid Kit, Alat Detector, Hearing Protection, Masker, Rompi, Helmet, Fire Extinguisher, Marka Jalan, Safety Shoes, Marine Equipment, Safety Sign, Head Protection, Wearpack, Sarung Tangan, EEBD (Emergency Escape Breathing Escape), Eye Wash, Body Harnes, GPS dan Navigasi, Material Handling, dll.Kami Adalah Perusahaan Berkembang Yang Melayani Penjualan Secara Eceran Dan Grosir Ke Seluruh Indonesia. Menyediakan Segala Perlengkapan Untuk Keselamatan Kerja (Safety Equipment) Dan Perlengkapan Perkapalan (Marine). Kami Juga Menerima Pesanan Khusus Untuk Seragam Kerja,Pdh/Pdl Dan Menerima Pesanan Khusus Kabel Tray.Email : info@ben.co.idTelp : (021) 29070534WA : 08118886817 ","
              MGK Kemayoran Lantai GF Blok A3 No.2 Jalan Angkasa Kav.B6 Kota Baru Bandar Kemayoran, Jakarta Pusat            ",Kemayoran,DKI Jakarta,08118886817,None,None
PT. GLORI ARTHA LOGISTIK,"
                                    PREMIUM GOLD
                                ",Pengaman Barang,"

Dengan Hormat,
 
Perkenalkan kami PT.GLORI ARTHA LOGISTIK salah satu perusahaan jasa Import specialist dalam bidang jasa Import Door to door & Customs Clearance berikut beberapa penawaran Jasa dari kami :

Product dan Services kami antara lain :
 1. Sea and Air Cargo Custom Service.
2. Undername Consignee Services
3. Break Bulk / Conventional
4. Container Cargo Vessel
5. FCL & LCL Agents
6. Heavylift Rental & Leasing
7. PPJK Export Import
8. Inland Transport & Domestic
9. Cargo Insurance
10. Door to Door Service
 
VISI KAMI : “ Bersama Kami Membangun Negeri “
  ","
              Sampoerna Strategic Square 30th Floor South Tower Jl. Jend Sudirman Kav. 45-46 Jakarta 12930                  E-mail : info@pt.glorilogistik.com | www.glorilogistik.com            ",Jakarta Selatan,DKI Jakarta,08119701297,None,None
Sumber Berkat Abadi,"
                                    PREMIUM GOLD
                                ",Pengaman Barang,"
SUMBER BERKAT ABADI
Kami Specialist menyediakan :
 
1. Auto Synchronous Generator
= Woodward, Smartgen, ComAp, Datakom
Speed Control & Actuator
= Woodward, GAC, Segma, Cummins
 
2. Battery Charger
= BAE, SEG, Smartgen BAC, CSS, Aspire, Datakom SMPS & Firetrol
 
3. AVR
= Stamford, Leroy Somer, Marrelli, Mecc Alte, Taiyo, Basler, Caterpillar, OEM
 
4. VDO Gauge & VDO Sender
 
5. Turbocharger
= Holset, Garrett, KMP, Perkins, IHI, Mitsubishi, Caterpillar
 
6. Relay Protection, Overcurrent, Overvoltage & Trafo
= Broyce Control & SEG
 
7. Solenoid & MPU
= Woodward, HEL, Deutz, Kubota, DENSO, OEM
 
8. Stater Motor & Alternator
= Bosch, Mahle, Iskra, Delco Remy, Hitachi, OEM
COS
= Smartgen & Kyoritsu
 
9. Fuse MV
= SIBA, Bussmann, Schneider, Siemens
 
10. Spare Parts Generator
= Cummins, Komatsu, Perkins, Deutz, Caterpillar, Yanmar & Kubota
 
11. Undercarriage Excavator
 
12. Potensiometer, Dioda, Switch, Connector
= Vishay Spectrol, Bourns
 
HP / WA : 08788-24-000-19
Bpk. Sonny Pranata ","
              Jl. Pintu Air 3 No. 25-C Pasar Baru            ",Jakarta Pusat,DKI Jakarta,+62 878-8240-0019,None,None
MURIA PILAR ABADI,"
                                    PREMIUM GOLD
                                ",Pengaman Barang,"
PRODUCT RANGE : * HOT INSULATION - ROCKWOOL - CALSIUM SILICATE - GLASSWOOL - CERAMIC FIBER - ASBESTOS CLOTH - CEMENT * COLD INSULATION - FOAM GLASS - POLYURETANE - POLYSTERENE / STYROFOAM - POLYETHELENE - AEROFLEX - CEMENT - THERMAFLEX * REFRACTORY - CASTABLE - FIRE BRICKS * PARTITION & ACCOUSTIC - GIPSUM BOARD - CALSIBOARD - PROMAT - GLASS CLOTH - THERMACLOTH - HT 800 - BLACK TISSUE, Busa Telor . * ACCESSORIES - S/ S BAND' S CLIP - ALL BAND' S CLIP - MASTIC - ADHESIVE - AL * FOIL * SPINDLE PINS * ETC * METAL JACKETING - ALUMUNIUM SHEET * AL - CORRUGATED * STAINLESS GAVANIZED STEEL - - SOUNDPROOF - PEREDAM SUARA - PIPE SUPPORT / PENYANGGA PIPA ","
              Jl.M.KAHFI I Gg.MENINJO NO.57  Rt 06 Rw.05 CIGANJUR JAGAKARSA JAKARTA SELATAN            ",Jakarta Selatan,DKI Jakarta,+81 3-8438-4874,None,None
cv lamtama sianturindo,"
                                    PREMIUM GOLD
                                ",Pengaman Barang,"
Menjual macam macam spareparts Truck Eaton Fuller Transimission Parts Fast Fuller Transmission Parts FAW Fast Fuller Transmission Parts Shacman Truck Parts CAMC Fast Fuller Transmission Parts Sinotruck Truck Parts Foton Truck Parts Foton Auman Truck Fast Fuller Transmission Parts Kenworth Truck Parts Wabco Brake Valve Parts Meritor Parts Bulldozer Dresser and Dressta Parts Bendix Valve Parts Bendix Kompresor Parts Dana Spicer Parts DAF Genuine Parts PACCAR Genuine Parts Volvo FH16 Parts, Menjual FKM Seal Oring : Parco, Parker, Kalrez Dupont, National Komatsu caterpillar Cummins VOLVO MACK  GEAR GEAR ","
              jln. raya cilincing no 20 , rt 015 / rw 016 . semper barat , cilincing jakarta utara            ",Jakarta utara,DKI Jakarta,+81 3-1001-1108,None,None
Central Packing,"
                                    PREMIUM GOLD
                                ",Pengaman Barang,"
Kami adalah perusahaan yang bergerak dalam Pengadaan Barang & Jasa industri.kami adalah Specialist Packing Gasket, Kami menawarkan berbagai solusi produk yang dapat menunjang kegiatan usaha dan bisnis khususnya di Jabodetabek dan sekitarnya."" CENTRAL PACKING"" memiliki kompetensi dan keunggulan dengan tenaga kerja yang profesional yang telah dipercaya oleh puluhan perusahaan di Indonesia Dalam rangka menjalin kerjasama, kami menawarkan produk-produk kami yang dapat membantu perkembangan usaha dan bisnis perusahaan anda secara berkesinambungan. Produk yang kami tawarkan, diantaranya : PACKING GASKET & GLAND PACKING PRODUCT Tombo 1000 , Tombo 1303 , Tombo 1100 , Tombo 1935 , Tombo 1995 , Tombo 1120 , Valqua 1500 , Valqua 1501AC , Valqua 6500 , Valqua 1500AC , valqua no.gf 300, valqua no.6502, valqua no.mf300, valqua no.sf300, valqua 7026, valqua 6501, valqua 6503 ac, valqua 7010. Packing gabus karet . klinger top graph 2000, klinger top graph 2008, TOMBO NO.9038 G-Flon Packing, NON ASBESTOS BG 1005, VALQUA No.2010 NBR, CR, EPDM, NEOPRENE, Klingersil C-4400 , Klingersil C-4403 , Klingersil C-4500 , Klingersil C-4430 , Thermoseal Klingersil c4401, Klingerit 100 , Klingerit 200 , Klingerit Universal 3xA, Klingerit Oilit 3xA , klingerit 1000, Garlock 1000, Garlock 7021 , Garlock 5500 , Garlock 3000, Garlock 3200, Garlock 3300, Garlock 3400, Garlock 3700, TBA Firefly , Graphite Sheet , Spiral Wound Gasket , Gland Packing , Rames Packing , Steam Packing , Kevlar , Piur PTFE , GFO , PTFE Joint Sealant , Graphite Packing , Gland Packing PTFE Kevlar , PTFE Graphite Packing , gasket novapress basic frenzelit, PTFE Yellow Fiber Packing , Carbon Fiber Gland Packing , Ptfe Packing , Kampas Rem / Brake Lining , teadit 1005, teadit na1100, , teadit na-1122, NON ASBESTOS COMPRESSED - BG 3010 , 3030, teadit tf 1590, teadit na 1040, teadit na 1002, teadit na 1122, Merk: TOMBO , VALQUA , FINE BEST, KLINGER , GARLOCK , CHESTERTON , Dan Lain-Lainnya....... INSULATION PRODUCT Calcium Silicate Pipe , Asbestos Tape With Aluminium , Asbestos Cloth With Aluminium , Aluminium Foil , Asbestos Tape , Asbestos Cloth , Fiberglass Tape , Fiberglass Cloth , Aluminium Foil Tape , Asbestos Insulation , Thermo Cloth And Thermo Tape , Rockwool Insulation , Glass Wool Insulation , Kain PTFE , Rockwool Pipe , Asbestos Rope , Vilt Wool , Rockwool Blanket , Asbestos Sheet , Steel wool , Dan Lain-Lainnya ENGINEERING PRODUCT PVC Sheet , PVC Rod , Polyurethane Sheet , Polyurethane Rod , Mika , Acrylic Pipe , Acrylic Rod , Acrylic Sheet , Nylon Rod , Nylon Sheet , Pertinak Rod , Pertinak Sheet , PE Sheet, PE Rod , PTFE Rod , PTFE Sheet , Carbon PTFE Sheet , Carbon PTFE Rod , Kaca temper , Novotek Sheet , Novotek Rod , Uretan Sheet , Uretan Rod , Poly Carbonate , Resin Fibber Plate, Resin Fibber Rod , HDPE Sheet , Mc Blue Sheet, Mc Blue Rod, Sigth Gllas , Dan Lain-Lainnya RUBBER PRODUCT Rubber Pulley , rubber neoprene, rubber viton, rubber fkm, cr rubber sheet, Karet Benang , Rubber Sheet , Karet Sintetis , Silicone Rubber Sheet , Rubber Anti Static , Karet Hijau , Karet Putih, Silicone Sheet , Selang Silicone , Silicone Rod , Karet Garis , Habasit , Inatex , Karet Conveyor , Karet Jerman , Rubber NBR , Rubber EPDM , Silicone Rubber Merah, Spoon Hitam , Spoon Putih, Karet Gabus, Spoon Tahan Panas , Dan Lain-Lainnya TERIMA PESANAN / PEMBUATAN Packing Flange Standard , ANSI , JIS , PN , ASME , Ada Lobang Baut / Tanpa Lobang Baut , Spiral Wound Gasket , ANSI , DN , PN , JIS , Material , SS , CS , Carbon , Titanium , Graphite , Non Asbestos Suatu kebanggan apabila kami dapat menjadi bagian dari perkembangan usaha dan bisnis anda dengan berbagai produk dan layanan dari kami. Kepuasan pelanggan adalah prioritas utama kami.  UNTUK PEMESANAN / INFO HUBUNGI : Erik Irawan Head Office : LTC GLODOK LT.1 Blok B.28 N0.1  Jakarta Barat, HP: 0822 7352 2222 ,  Tel: ( 021) 62309527 , 62305583 Fax: ( 021) 62309527 , 62305583 http:// centralpackinggasket.com,http://gasketpackings.com ANDA MEMESAN KAMI SIAP ANTAR SAMPAI TUJUAN. KEPUASAN ANDA KUNCI KESUKSESAN KAMI . . ","
               Gedung LTC Glodok LT.1 Blok B.27 No.5  Jl.Hayam Wuruk No.127 Jakarta barat (11180)http://www.indonetwork.co.id/dashboard/products/edit/6388992M : 082273522222,Tel : (62-21) 62309527 ,62305583Fax: (62-21) 62309527,62305583http://centralpackinggasket            ",Jakarta barat,DKI Jakarta,+62 822-7352-2222,None,None
